DXEX v5
C:\Data\LDA\Charlie_2017\Run8_x400_fl_4hz_300secs\Run8_x400_fl_4hz_300secs.lda
14:43:16
3;400.0000 mm;0.0000 mm;40.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
1	73.465	750.9	0.10153	-0.00221
2	93.317	1024.0	0.10148	-0.00237
3	105.851	778.2	0.09960	-0.00180
4	114.425	880.6	0.09920	-0.00070
5	134.714	634.9	0.10047	-0.00287
6	143.916	907.9	0.10033	-0.00318
7	159.044	764.6	0.10277	-0.00283
8	188.208	600.7	0.10508	0.00151
9	193.833	491.5	0.10446	0.00105
10	206.066	641.7	0.10304	0.00637
11	282.225	1037.7	0.09582	0.00464
12	302.841	771.4	0.09598	0.00206
13	320.836	1037.7	0.09911	0.00028
14	349.836	976.2	0.09669	-0.00059
15	391.424	1938.8	0.09924	-0.00144
16	469.903	887.5	0.09716	-0.00339
17	590.626	1249.3	0.09679	-0.00105
18	623.613	1208.3	0.09515	-0.00216
19	656.026	737.3	0.09364	-0.00266
20	689.913	1310.7	0.09535	-0.00275
21	738.956	1399.5	0.09399	-0.00233
22	752.418	1010.3	0.09409	-0.00198
23	775.956	1085.4	0.09360	-0.00175
24	789.937	771.4	0.09138	-0.00294
25	793.023	1160.5	0.09373	-0.00193
26	819.756	771.4	0.09267	-0.00139
27	835.758	1160.5	0.09148	-0.00061
28	911.097	1194.7	0.09112	-0.00189
29	913.336	914.8	0.09333	-0.00109
30	917.159	1276.6	0.09372	-0.00283
31	964.809	559.8	0.09234	-0.00343
32	993.836	1488.2	0.09118	-0.00635
33	1067.810	1338.0	0.08627	-0.00198
34	1080.044	860.2	0.08770	0.00543
35	1082.556	1126.4	0.08631	0.00229
36	1106.340	880.6	0.08154	0.00607
37	1107.405	1160.5	0.09056	0.01163
38	1125.509	1508.7	0.08918	0.01063
39	1130.943	669.0	0.09050	0.01578
40	1133.428	873.8	0.08963	0.01443
41	1140.500	812.4	0.09219	0.01913
42	1214.556	887.5	0.08822	0.00384
43	1236.811	2095.8	0.08759	0.00602
44	1307.781	573.4	0.09407	-0.00032
45	1340.959	750.9	0.09018	0.00055
46	1358.244	935.3	0.09033	-0.00196
47	1373.754	2061.7	0.09064	-0.00062
48	1378.997	901.1	0.09103	-0.00268
49	1404.829	901.1	0.09034	-0.00332
50	1417.254	1010.3	0.09126	-0.00264
51	1427.357	1044.5	0.09076	-0.00307
52	1437.297	819.2	0.09233	-0.00349
53	1468.672	1310.7	0.09201	-0.00381
54	1471.266	1495.0	0.09238	-0.00351
55	1494.559	1385.8	0.09188	-0.00409
56	1543.902	846.5	0.09113	-0.00545
57	1575.523	1119.6	0.09147	-0.00408
58	1700.451	873.8	0.09215	-0.00191
59	1758.068	887.5	0.09064	-0.00231
60	1780.296	436.9	0.09194	-0.00151
61	1782.699	1283.4	0.09116	-0.00299
62	1805.418	723.6	0.08954	-0.00278
63	1806.401	853.3	0.08910	-0.00277
64	1839.633	1174.2	0.09268	-0.00265
65	1981.764	914.8	0.08760	-0.00216
66	2018.273	962.6	0.09106	-0.00432
67	2025.100	1474.6	0.09148	-0.00444
68	2031.053	791.9	0.09140	-0.00059
69	2045.853	1358.5	0.09129	-0.00425
70	2068.190	832.9	0.09130	-0.00440
71	2094.404	1174.2	0.09036	-0.00513
72	2126.599	1822.7	0.09017	-0.00552
73	2136.675	573.4	0.08947	-0.00463
74	2175.478	1604.3	0.09206	-0.00651
75	2185.472	867.0	0.09393	-0.01036
76	2265.481	730.5	0.09189	0.00572
77	2289.155	819.2	0.09859	0.00552
78	2377.711	682.7	0.09690	0.00463
79	2378.803	1324.4	0.09724	0.00393
80	2411.926	969.4	0.09639	0.00342
81	2426.590	1065.0	0.09721	0.00120
82	2456.245	546.1	0.09530	0.00232
83	2462.280	1024.0	0.09555	0.00230
84	2494.993	1283.4	0.09062	0.01068
85	2506.216	1051.3	0.09070	0.01383
86	2510.531	587.1	0.09284	0.01294
87	2518.013	703.1	0.08930	0.01582
88	2535.243	750.9	0.08777	0.01349
89	2575.903	1529.2	0.08887	0.00514
90	2629.615	921.6	0.09110	0.00195
91	2646.272	259.4	0.09046	-0.00194
92	2647.747	1406.3	0.09156	0.00115
93	2672.705	983.0	0.09219	0.00089
94	2690.836	621.2	0.09173	0.00192
95	2711.262	860.2	0.09306	0.00083
96	2774.176	1085.4	0.09478	-0.00023
97	2800.555	1256.1	0.09548	-0.00036
98	2825.568	1003.5	0.09519	-0.00206
99	2850.280	307.2	0.09529	-0.00230
100	2908.088	628.1	0.10001	-0.00189
101	2927.503	785.1	0.09935	-0.00224
102	2935.695	1344.9	0.09811	-0.00221
103	2942.413	1092.3	0.09817	-0.00293
104	2973.925	477.9	0.10110	-0.00186
105	2999.456	628.1	0.09913	-0.00170
106	3006.665	703.1	0.09892	-0.00198
107	3008.386	826.0	0.09748	-0.00195
108	3034.382	989.9	0.09880	-0.00223
109	3065.948	1201.5	0.09795	-0.00223
110	3120.725	853.3	0.09880	-0.00312
111	3158.108	867.0	0.09715	-0.00392
112	3172.635	846.5	0.09662	-0.00263
113	3196.692	1338.0	0.09793	-0.00092
114	3211.875	122.9	0.09453	0.00206
115	3229.379	1126.4	0.09508	-0.00077
116	3234.376	730.5	0.09550	-0.00133
117	3336.803	955.7	0.08910	0.00064
118	3378.691	873.8	0.09577	0.00289
119	3396.332	716.8	0.10022	0.00726
120	3411.842	935.3	0.10126	0.00552
121	3502.063	409.6	0.10222	-0.00029
122	3507.033	1379.0	0.10384	0.00047
123	3513.887	730.5	0.10477	0.00104
124	3550.996	730.5	0.10153	-0.00116
125	3558.287	198.0	0.10321	-0.00182
126	3568.882	587.1	0.10491	-0.00114
127	3575.108	791.9	0.10499	-0.00180
128	3576.474	675.8	0.10428	-0.00210
129	3583.546	1085.4	0.10379	-0.00152
130	3612.081	450.6	0.10371	-0.00362
131	3652.222	750.9	0.10408	-0.00334
132	3665.138	1344.9	0.10273	-0.00341
133	3688.922	764.6	0.10399	-0.00245
134	3706.535	778.2	0.10340	-0.00184
135	3709.047	723.6	0.10297	-0.00338
136	3730.865	710.0	0.10377	-0.00190
137	3769.068	737.3	0.10525	-0.00326
138	3796.975	614.4	0.10247	-0.00002
139	3813.932	942.1	0.10022	-0.00231
140	3846.537	1003.5	0.10004	-0.00091
141	3853.254	1208.3	0.10254	-0.00284
142	3856.886	969.4	0.10120	-0.00252
143	3909.560	1085.4	0.10357	-0.00275
144	3978.291	867.0	0.10320	0.00284
145	3990.306	948.9	0.10314	0.00281
146	4037.192	628.1	0.10070	0.00252
147	4075.175	1228.8	0.10134	0.00199
148	4092.597	682.7	0.10067	-0.00146
149	4131.973	1283.4	0.09836	0.00184
150	4137.571	723.6	0.10151	-0.00232
151	4146.309	1379.0	0.09775	-0.00232
152	4165.861	1242.5	0.10111	0.00051
153	4168.373	259.4	0.10173	0.00153
154	4224.761	1269.8	0.09931	-0.00366
155	4364.872	655.4	0.09825	-0.00737
156	4384.096	1495.0	0.10244	-0.00419
157	4389.721	621.2	0.10300	-0.00256
158	4405.176	682.7	0.10245	-0.00390
159	4464.896	860.2	0.09973	-0.00187
160	4469.456	682.7	0.10149	0.00082
161	4477.266	477.9	0.10018	-0.00294
162	4514.048	334.5	0.10235	-0.00145
163	4520.765	1222.0	0.09794	-0.00082
164	4524.943	600.7	0.09641	-0.00001
165	4530.432	942.1	0.09681	-0.00091
166	4545.751	1720.3	0.09692	-0.00033
167	4573.713	730.5	0.09141	0.00541
168	4590.097	600.7	0.08879	0.00839
169	4596.487	1549.7	0.08889	0.01432
170	4625.978	1160.5	0.08644	0.01769
171	4635.481	1938.8	0.08830	0.01672
172	4651.837	976.2	0.09141	0.01715
173	4657.545	307.2	0.09544	0.01617
174	4658.282	989.9	0.09303	0.01199
175	4681.219	1863.7	0.09579	0.01121
176	4718.520	648.5	0.09630	0.00714
177	4725.647	1058.1	0.09652	0.00714
178	4736.980	368.6	0.09639	0.00513
179	4737.662	587.1	0.09578	0.00691
180	4767.235	1119.6	0.09667	0.00562
181	4802.679	785.1	0.09452	0.00225
182	4806.120	1037.7	0.09636	0.00163
183	4830.996	798.7	0.09897	0.00013
184	4831.898	826.0	0.09764	0.00065
185	4838.806	1024.0	0.09904	-0.00057
186	4842.493	1331.2	0.09919	-0.00060
187	4886.374	621.2	0.10326	-0.00041
188	4901.584	873.8	0.10264	0.00064
189	4914.691	764.6	0.10324	-0.00176
190	4931.430	1283.4	0.10165	-0.00178
191	4954.505	587.1	0.10147	-0.00248
192	4993.143	771.4	0.10284	-0.00514
193	5044.944	873.8	0.10166	-0.00459
194	5093.796	1693.0	0.10437	-0.00675
195	5124.680	1153.7	0.10425	-0.00103
196	5147.453	1037.7	0.09937	0.00550
197	5168.480	1003.5	0.10005	0.00980
198	5182.406	559.8	0.10258	0.00864
199	5231.558	1126.4	0.10206	0.00811
200	5243.682	805.5	0.10070	0.00532
201	5256.571	553.0	0.10001	0.00555
202	5276.614	996.7	0.09948	0.00399
203	5285.762	791.9	0.09821	0.00346
204	5295.701	573.4	0.09805	0.00134
205	5339.583	901.1	0.09658	0.00297
206	5353.045	942.1	0.09579	0.00158
207	5388.571	1447.3	0.09674	0.00217
208	5436.795	1310.7	0.09663	-0.00116
209	5440.754	3017.4	0.09579	0.00026
210	5465.330	1201.5	0.09442	-0.00341
211	5484.991	518.8	0.09504	-0.00564
212	5512.680	805.5	0.09921	-0.00645
213	5532.204	1037.7	0.09713	-0.00763
214	5597.768	593.9	0.10326	-0.00843
215	5625.211	996.7	0.10528	-0.00813
216	5629.416	1242.5	0.10670	-0.00643
217	5665.242	839.7	0.10629	-0.00470
218	5682.664	662.2	0.10385	-0.00694
219	5704.073	901.1	0.10317	-0.00516
220	5748.855	1256.1	0.10311	-0.00509
221	5805.544	703.1	0.10696	-0.00403
222	5812.070	464.2	0.10585	-0.00391
223	5812.617	532.5	0.10789	-0.00353
224	5822.583	730.5	0.10782	-0.00262
225	5840.633	416.4	0.10572	-0.00153
226	5849.481	696.3	0.10969	0.00055
227	5854.150	409.6	0.10387	0.00056
228	5862.205	1010.3	0.10911	-0.00007
229	5891.724	1201.5	0.10926	0.00066
230	6007.204	901.1	0.10796	0.00126
231	6007.777	402.8	0.10871	0.00164
232	6042.675	573.4	0.11103	-0.00162
233	6043.412	621.2	0.10797	0.00221
234	6046.553	928.4	0.11042	-0.00140
235	6061.790	607.6	0.11034	-0.00319
236	6087.485	628.1	0.11438	-0.00440
237	6140.733	737.3	0.11148	0.00051
238	6141.498	409.6	0.11049	0.00166
239	6160.940	901.1	0.11152	0.00057
240	6184.806	730.5	0.10826	0.00052
241	6193.517	1112.7	0.11032	-0.00051
242	6227.651	293.5	0.11145	-0.00017
243	6232.702	1085.4	0.11011	-0.00196
244	6320.111	744.1	0.10368	-0.00202
245	6357.357	860.2	0.10182	-0.00128
246	6363.119	983.0	0.10059	-0.00357
247	6400.338	948.9	0.10251	-0.00250
248	6445.722	395.9	0.10159	-0.00396
249	6484.279	764.6	0.10585	-0.00465
250	6551.262	812.4	0.11155	0.00272
251	6581.490	1010.3	0.10898	0.00211
252	6593.997	634.9	0.10692	-0.00007
253	6637.633	935.3	0.10458	-0.00540
254	6640.500	710.0	0.10355	-0.00587
255	6657.649	942.1	0.10343	-0.00839
256	6662.072	682.7	0.10160	-0.00706
257	6666.633	744.1	0.10076	-0.00740
258	6704.015	443.7	0.10021	-0.00991
259	6739.678	880.6	0.10091	-0.00828
260	6750.327	1030.8	0.10061	-0.00555
261	6793.772	1474.6	0.09850	-0.00643
262	6831.619	928.4	0.09446	-0.00334
263	6849.341	867.0	0.09210	0.00535
264	6897.620	614.4	0.09384	0.01659
265	6916.297	716.8	0.09764	0.01344
266	6939.098	1092.3	0.09462	0.00427
267	6949.202	607.6	0.09516	-0.00118
268	6960.070	1317.5	0.09496	-0.00360
269	6995.951	559.8	0.09609	-0.00774
270	7000.375	491.5	0.09442	-0.00694
271	7037.348	1242.5	0.09942	-0.00423
272	7073.420	1105.9	0.09958	-0.00604
273	7098.324	1024.0	0.09856	-0.00715
274	7112.250	1078.6	0.09927	-0.00713
275	7116.619	1146.9	0.09977	-0.00792
276	7119.213	634.9	0.09307	-0.00678
277	7125.985	921.6	0.09973	-0.00669
278	7163.095	750.9	0.09915	-0.00653
279	7184.968	819.2	0.09861	-0.00875
280	7202.826	696.3	0.09973	-0.00853
281	7242.503	669.0	0.10099	-0.00902
282	7257.085	559.8	0.10259	-0.00901
283	7261.263	928.4	0.10241	-0.00757
284	7272.349	887.5	0.10178	-0.00736
285	7277.674	498.3	0.10296	-0.00687
286	7332.123	546.1	0.10343	-0.00461
287	7378.353	730.5	0.10579	-0.00255
288	7430.045	566.6	0.10794	-0.00103
289	7550.276	785.1	0.10483	0.00214
290	7557.048	1010.3	0.10762	0.00126
291	7559.397	389.1	0.10516	0.00061
292	7583.618	477.9	0.10445	0.00333
293	7589.816	648.5	0.10766	0.00189
294	7598.609	942.1	0.10642	0.00032
295	7605.053	1460.9	0.10587	0.00129
296	7622.147	853.3	0.10391	0.00026
297	7628.346	327.7	0.10291	-0.00039
298	7678.126	826.0	0.10253	-0.00033
299	7698.551	805.5	0.10222	-0.00121
300	7715.154	655.4	0.10440	-0.00101
301	7736.917	996.7	0.10456	-0.00052
302	7741.696	730.5	0.10311	-0.00149
303	7809.198	375.5	0.10503	0.00251
304	7850.677	955.7	0.10556	0.00456
305	7873.997	976.2	0.10475	0.00398
306	7916.295	1501.9	0.10313	0.00390
307	7923.422	737.3	0.10269	0.00297
308	7964.518	744.1	0.10543	0.00393
309	7997.887	785.1	0.10271	0.00356
310	8032.512	566.6	0.10074	0.00040
311	8073.800	518.8	0.10446	0.00030
312	8083.903	1276.6	0.10567	0.00047
313	8099.249	689.5	0.10469	0.00148
314	8109.216	1222.0	0.10999	0.00070
315	8113.012	628.1	0.10469	0.00355
316	8154.819	785.1	0.10298	0.00424
317	8156.157	785.1	0.10190	0.00379
318	8188.815	764.6	0.10228	-0.00041
319	8197.827	757.8	0.10250	0.00145
320	8198.782	580.3	0.10085	0.00145
321	8204.735	710.0	0.10276	0.00046
322	8222.512	860.2	0.10257	-0.00053
323	8251.211	628.1	0.10281	0.00323
324	8326.714	1037.7	0.10503	0.00554
325	8330.701	580.3	0.10485	0.00491
326	8345.009	764.6	0.10507	0.00502
327	8371.005	1024.0	0.10347	0.00744
328	8376.986	1085.4	0.10333	0.00552
329	8410.409	1549.7	0.10159	0.00501
330	8424.772	1693.0	0.09896	0.00432
331	8434.412	853.3	0.09998	0.00587
332	8447.136	600.7	0.09558	0.00307
333	8476.600	716.8	0.09398	-0.00274
334	8525.288	948.9	0.10134	0.00643
335	8530.504	655.4	0.10237	0.00357
336	8556.117	942.1	0.10084	-0.00140
337	8739.700	723.6	0.09916	0.00448
338	8751.606	1201.5	0.09983	0.00495
339	8772.468	655.4	0.10097	0.00537
340	8787.132	559.8	0.09819	0.00348
341	8822.112	812.4	0.09908	0.00109
342	8832.952	546.1	0.10069	-0.00096
343	8857.528	498.3	0.09850	0.00089
344	8924.129	812.4	0.10080	-0.00436
345	8933.031	996.7	0.09916	-0.00644
346	8950.808	634.9	0.09857	-0.00639
347	8990.648	628.1	0.09735	-0.00636
348	9010.091	477.9	0.09779	-0.00693
349	9048.457	1030.8	0.09965	-0.00919
350	9058.342	723.6	0.09741	-0.00772
351	9069.100	948.9	0.09647	-0.00778
352	9082.918	1419.9	0.09370	-0.00593
353	9121.611	1222.0	0.09036	-0.00125
354	9129.120	1556.5	0.08938	-0.00160
355	9134.063	730.5	0.09172	-0.00457
356	9225.513	587.1	0.09531	0.00733
357	9256.342	682.7	0.09829	0.00412
358	9264.780	1167.4	0.10132	0.00185
359	9304.730	1495.0	0.09834	-0.00324
360	9312.239	791.9	0.09744	-0.00383
361	9349.895	955.7	0.09502	-0.00226
362	9362.947	1331.2	0.09394	-0.00455
363	9408.386	764.6	0.09377	-0.00290
364	9425.125	1065.0	0.09457	-0.00248
365	9458.821	860.2	0.09503	-0.00126
366	9509.284	553.0	0.09475	0.00032
367	9522.309	1303.9	0.09739	0.00118
368	9580.363	580.3	0.09741	0.00068
369	9597.457	710.0	0.09829	0.00223
370	9643.715	1809.1	0.09537	-0.00066
371	9662.993	737.3	0.09695	0.00336
372	9667.389	716.8	0.09704	0.00282
373	9684.511	955.7	0.09678	0.00260
374	9698.082	839.7	0.09550	0.00302
375	9704.281	464.2	0.09687	0.00237
376	9716.050	1972.9	0.09665	0.00333
377	9771.127	1215.1	0.09423	0.00165
378	9795.922	880.6	0.09267	0.00041
379	9829.809	1515.5	0.09290	0.00104
380	9834.998	628.1	0.09386	0.00152
381	9890.649	1208.3	0.09463	0.00114
382	9896.137	1160.5	0.08989	0.00093
383	9932.564	1542.8	0.09558	0.00125
384	9938.162	1058.1	0.09435	0.00201
385	9972.842	771.4	0.09497	-0.00052
386	9977.566	1228.8	0.09344	-0.00043
387	9979.887	750.9	0.09472	0.00071
388	9998.701	860.2	0.09386	-0.00232
389	10008.067	962.6	0.09561	-0.00330
390	10041.190	853.3	0.09393	-0.00821
391	10042.801	1051.3	0.09504	-0.00733
392	10067.787	539.3	0.09326	-0.00894
393	10102.548	860.2	0.09682	-0.00626
394	10118.059	1058.1	0.09719	-0.00637
395	10128.026	1160.5	0.09748	-0.00620
396	10131.903	1774.9	0.09582	-0.00656
397	10134.060	710.0	0.09638	-0.00643
398	10144.464	867.0	0.09802	-0.00630
399	10251.861	983.0	0.09692	-0.00208
400	10253.991	737.3	0.09680	-0.00095
401	10280.151	737.3	0.09709	-0.00255
402	10351.476	1904.6	0.09655	-0.00064
403	10353.060	559.8	0.09718	0.00062
404	10357.866	907.9	0.09662	-0.00014
405	10366.986	1515.5	0.09521	0.00033
406	10374.605	716.8	0.09530	0.00118
407	10385.746	853.3	0.09285	0.00137
408	10445.384	764.6	0.08846	0.00419
409	10464.635	682.7	0.08754	0.00370
410	10482.548	737.3	0.08793	0.00460
411	10520.040	880.6	0.08366	0.00170
412	10579.377	996.7	0.08118	0.01147
413	10593.113	1638.4	0.08481	0.01355
414	10605.592	907.9	0.08889	0.01094
415	10626.345	1228.8	0.08927	0.00638
416	10631.315	771.4	0.08907	0.00554
417	10653.597	395.9	0.08915	0.00247
418	10693.137	1085.4	0.09200	0.00314
419	10714.109	1734.0	0.09299	0.00355
420	10715.665	1037.7	0.09262	0.00395
421	10717.713	873.8	0.09092	0.00336
422	10728.226	914.8	0.09196	0.00468
423	10738.084	757.8	0.09268	0.00630
424	10744.774	873.8	0.09353	0.00421
425	10858.861	423.3	0.09842	0.00189
426	10890.619	1242.5	0.09722	0.00171
427	10906.566	1126.4	0.09692	-0.00043
428	10908.860	1092.3	0.09601	-0.00044
429	10953.288	641.7	0.09240	0.00037
430	10955.800	901.1	0.09366	-0.00005
431	10976.335	1099.1	0.09228	0.00093
432	10984.472	723.6	0.09183	0.00081
433	11000.446	1317.5	0.09325	0.00089
434	11009.539	716.8	0.09283	-0.00075
435	11013.827	832.9	0.09444	-0.00008
436	11104.430	867.0	0.09845	-0.00232
437	11121.087	819.2	0.09665	-0.00246
438	11155.248	2539.5	0.09688	-0.00276
439	11162.839	791.9	0.09682	-0.00466
440	11187.169	710.0	0.09768	-0.00453
441	11226.300	846.5	0.09794	-0.00382
442	11249.101	634.9	0.09920	-0.00513
443	11295.986	737.3	0.09961	-0.00374
444	11319.252	996.7	0.09773	-0.00064
445	11380.227	1672.5	0.09292	0.00318
446	11389.348	819.2	0.09072	0.00310
447	11399.206	1529.2	0.08873	0.00493
448	11427.523	1310.7	0.08703	0.00897
449	11450.051	1065.0	0.08675	0.00698
450	11458.106	1146.9	0.08890	0.00664
451	11466.817	1522.3	0.08954	0.00522
452	11500.541	1925.1	0.09582	0.00331
453	11518.727	1133.2	0.09806	0.00619
454	11523.997	750.9	0.09897	0.00398
455	11535.957	1358.5	0.09916	0.00553
456	11541.801	703.1	0.09893	0.00445
457	11546.334	969.4	0.09878	0.00391
458	11580.058	1440.4	0.09972	0.00093
459	11612.307	1215.1	0.10096	-0.00233
460	11663.834	764.6	0.10263	-0.00553
461	11678.170	525.7	0.10280	-0.00730
462	11709.000	689.5	0.10526	-0.00604
463	11713.587	1037.7	0.10378	-0.00495
464	11724.646	976.2	0.10513	-0.00379
465	11759.490	791.9	0.10745	-0.00007
466	11766.426	669.0	0.10665	0.00021
467	11784.748	682.7	0.10851	0.00170
468	11786.960	1181.0	0.10934	0.00157
469	11797.036	832.9	0.10710	0.00295
470	11823.415	798.7	0.10419	0.00558
471	11843.758	764.6	0.10771	0.00648
472	11868.908	1017.2	0.10397	0.00365
473	11927.235	1112.7	0.10326	0.00402
474	11934.990	996.7	0.10349	0.00472
475	11950.309	860.2	0.10470	0.00131
476	11970.570	907.9	0.10503	0.00371
477	11983.404	928.4	0.10848	0.00209
478	11989.767	887.5	0.10831	0.00340
479	12001.509	710.0	0.10757	0.00387
480	12006.888	826.0	0.10543	0.00337
481	12023.791	778.2	0.10702	0.00326
482	12070.021	553.0	0.10483	-0.00318
483	12087.197	600.7	0.10625	-0.00406
484	12109.315	778.2	0.10706	-0.00626
485	12150.248	867.0	0.10605	-0.00751
486	12195.168	621.2	0.10568	-0.00710
487	12206.199	996.7	0.10761	-0.00761
488	12227.417	1303.9	0.10881	-0.00599
489	12250.491	1379.0	0.10974	-0.00436
490	12255.980	682.7	0.10849	-0.00413
491	12281.457	559.8	0.10630	-0.00564
492	12286.727	1174.2	0.10762	-0.00402
493	12326.485	525.7	0.10651	-0.00720
494	12374.518	703.1	0.10572	-0.00829
495	12385.850	805.5	0.10413	-0.00878
496	12402.179	1153.7	0.10442	-0.00812
497	12422.878	873.8	0.10257	-0.00493
498	12433.828	805.5	0.10454	-0.00695
499	12440.300	785.1	0.10321	-0.00364
500	12474.870	1235.6	0.10261	-0.00321
501	12534.863	1570.1	0.10420	-0.00153
502	12561.132	846.5	0.10319	-0.00018
503	12572.928	628.1	0.10320	0.00127
504	12584.506	1611.1	0.10339	0.00025
505	12605.833	395.9	0.10365	0.00153
506	12613.287	764.6	0.10444	0.00189
507	12625.220	389.1	0.10160	0.00226
508	12653.455	1379.0	0.10223	0.00185
509	12655.176	778.2	0.10199	-0.00086
510	12657.333	1379.0	0.10257	0.00218
511	12691.439	1447.3	0.10213	0.00237
512	12735.184	662.2	0.10212	0.00127
513	12796.815	1556.5	0.10087	0.00061
514	12800.829	710.0	0.10142	0.00098
515	12811.179	1208.3	0.10087	0.00085
516	12819.644	1071.8	0.10160	0.00089
517	12829.966	1447.3	0.09819	0.00034
518	12832.259	1065.0	0.10014	0.00059
519	12835.673	730.5	0.10044	0.00053
520	12862.078	512.0	0.10228	0.00090
521	12862.979	907.9	0.10160	-0.00036
522	12870.270	682.7	0.10389	0.00319
523	12872.373	907.9	0.10399	0.00076
524	12882.777	1802.2	0.10361	0.00110
525	12889.276	689.5	0.10257	0.00056
526	12894.901	853.3	0.10231	0.00179
527	12926.304	648.5	0.10210	0.00081
528	12956.477	443.7	0.10380	0.00172
529	12966.499	689.5	0.10183	0.00140
530	12977.340	628.1	0.10327	0.00206
531	12991.403	675.8	0.10593	0.00205
532	12999.431	1146.9	0.10185	0.00312
533	13002.817	846.5	0.10548	0.00202
534	13012.647	634.9	0.10404	0.00244
535	13024.198	580.3	0.10567	0.00207
536	13037.906	1146.9	0.10481	0.00312
537	13044.760	778.2	0.10417	0.00152
538	13048.091	887.5	0.10444	0.00302
539	13102.213	894.3	0.10376	0.00301
540	13117.696	621.2	0.10462	0.00439
541	13148.716	1303.9	0.10406	0.00319
542	13156.280	703.1	0.10487	0.00224
543	13176.241	989.9	0.10669	0.00041
544	13177.170	375.5	0.10445	0.00149
545	13186.836	1215.1	0.10523	-0.00071
546	13193.062	812.4	0.10617	0.00275
547	13194.510	1065.0	0.10383	-0.00070
548	13211.085	785.1	0.10509	-0.00359
549	13229.053	382.3	0.10668	-0.00081
550	13241.969	860.2	0.10521	-0.00361
551	13249.997	621.2	0.10633	-0.00417
552	13257.015	921.6	0.10572	-0.00436
553	13395.132	750.9	0.10521	-0.00512
554	13417.332	860.2	0.10511	-0.00203
555	13482.868	512.0	0.10849	0.00122
556	13493.026	587.1	0.10711	0.00153
557	13497.887	689.5	0.10945	0.00067
558	13518.694	436.9	0.10744	0.00083
559	13527.760	614.4	0.10835	0.00033
560	13528.634	1024.0	0.10866	-0.00088
561	13538.028	757.8	0.10905	-0.00048
562	13546.848	1399.5	0.10809	-0.00005
563	13586.825	914.8	0.10690	-0.00061
564	13591.549	1017.2	0.10920	-0.00149
565	13630.897	716.8	0.10830	-0.00168
566	13654.709	791.9	0.10938	0.00033
567	13659.788	293.5	0.10697	0.00132
568	13667.925	798.7	0.10946	-0.00009
569	13680.241	914.8	0.10715	-0.00090
570	13778.272	1003.5	0.10837	-0.00245
571	13779.063	471.0	0.10239	-0.00025
572	13822.181	600.7	0.10202	-0.01062
573	13826.058	764.6	0.10567	-0.00979
574	13874.964	996.7	0.10033	-0.01276
575	13880.044	948.9	0.10054	-0.01099
576	13956.557	491.5	0.09681	-0.00915
577	13990.581	832.9	0.10308	-0.01145
578	14006.118	600.7	0.10339	-0.01303
579	14031.486	1105.9	0.10233	-0.00994
580	14039.542	566.6	0.10258	-0.01049
581	14041.945	484.7	0.10417	-0.00865
582	14067.422	662.2	0.10523	-0.00664
583	14080.283	887.5	0.10419	-0.00539
584	14084.134	1788.6	0.10483	-0.00429
585	14120.806	737.3	0.10786	-0.00546
586	14125.367	710.0	0.10688	-0.00289
587	14133.586	1358.5	0.10395	-0.00484
588	14157.233	655.4	0.10572	-0.00276
589	14160.128	955.7	0.10362	-0.00317
590	14177.222	682.7	0.10153	-0.00148
591	14179.325	573.4	0.10154	-0.00039
592	14202.890	771.4	0.10121	-0.00034
593	14211.546	1099.1	0.10229	-0.00252
594	14213.813	641.7	0.10062	-0.00392
595	14233.392	491.5	0.10309	-0.00136
596	14261.681	1181.0	0.10290	-0.00123
597	14264.986	983.0	0.10476	-0.00110
598	14279.649	716.8	0.10195	-0.00101
599	14323.449	1222.0	0.09947	0.00052
600	14351.329	1290.2	0.10156	-0.00189
601	14370.826	1092.3	0.09945	-0.00198
602	14372.028	983.0	0.10078	-0.00162
603	14452.036	621.2	0.10131	-0.00741
604	14469.021	266.2	0.09841	-0.00848
605	14504.492	901.1	0.10022	-0.00680
606	14533.847	983.0	0.09925	0.00037
607	14613.883	498.3	0.10347	-0.00208
608	14628.929	846.5	0.10190	-0.00084
609	14651.457	1030.8	0.10131	-0.00184
610	14654.051	1037.7	0.10041	-0.00008
611	14692.635	1242.5	0.09869	-0.00309
612	14714.399	1344.9	0.09812	-0.00445
613	14715.628	983.0	0.09799	-0.00493
614	14766.363	1078.6	0.09838	-0.00618
615	14774.692	846.5	0.09735	-0.00370
616	14794.489	655.4	0.09875	-0.00658
617	14805.494	600.7	0.09861	-0.00732
618	14839.054	764.6	0.09845	-0.00737
619	14886.513	907.9	0.09879	-0.00706
620	14910.160	1146.9	0.09759	-0.00591
621	14921.984	1269.8	0.09827	-0.00739
622	14930.039	689.5	0.09808	-0.00692
623	14933.753	546.1	0.09752	-0.00815
624	14935.528	716.8	0.09739	-0.00798
625	14941.153	1174.2	0.09855	-0.00670
626	14947.625	443.7	0.09890	-0.00883
627	14966.521	750.9	0.09887	-0.00703
628	15026.186	689.5	0.10181	-0.00501
629	15028.262	819.2	0.10071	-0.00470
630	15051.718	1085.4	0.10475	-0.00495
631	15121.705	648.5	0.10391	0.00088
632	15123.835	477.9	0.10205	-0.00207
633	15124.845	1215.1	0.10347	-0.00002
634	15134.594	730.5	0.10094	-0.00039
