DXEX v5
C:\Data\LDA\Charlie_2017\Run8_x400_fl_4hz_300secs\Run8_x400_fl_4hz_300secs.lda
14:38:11
2;400.0000 mm;0.0000 mm;15.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
2146	55206.636	1283.4	0.08471	-0.00453
2147	55257.207	1078.6	0.08111	-0.00667
2148	55258.928	880.6	0.08162	-0.00718
2149	55283.859	948.9	0.07979	-0.00803
2150	55294.618	1331.2	0.09029	-0.00874
2151	55307.343	1235.6	0.08633	-0.00708
2152	55313.623	505.2	0.08702	-0.00781
2153	55347.538	1638.4	0.08404	-0.00767
2154	55370.612	1768.1	0.08225	-0.00739
2155	55372.551	1392.6	0.08068	-0.00593
2156	55415.095	1051.3	0.08355	-0.00614
2157	55444.094	1051.3	0.07609	0.00205
2158	55447.808	1699.8	0.07705	0.00499
2159	55465.093	996.7	0.07981	0.00575
2160	55480.849	1447.3	0.08273	0.00402
2161	55539.367	819.2	0.08338	-0.00197
2162	55560.994	1065.0	0.08707	0.00143
2163	55616.809	389.1	0.08870	-0.00517
2164	55632.838	805.5	0.09007	-0.00455
2165	55701.077	744.1	0.09036	-0.00241
2166	55705.173	839.7	0.09107	0.00185
2167	55721.257	716.8	0.09104	-0.00100
2168	55800.201	1078.6	0.07334	0.01144
2169	55822.537	778.2	0.07615	0.00665
2170	55829.774	1194.7	0.07480	0.00939
2171	55888.210	1003.5	0.07906	0.00034
2172	55907.215	873.8	0.08022	0.00051
2173	55913.059	948.9	0.08183	-0.00182
2174	55932.556	1740.8	0.08296	-0.00244
2175	55935.014	785.1	0.08340	-0.00168
2176	55943.042	1146.9	0.08187	-0.00257
2177	55967.700	641.7	0.08488	0.00173
2178	55987.415	1112.7	0.08566	0.00276
2179	55999.430	559.8	0.08626	0.00083
2180	56014.148	1140.1	0.08713	-0.00224
2181	56038.069	894.3	0.08897	-0.00893
2182	56075.725	1372.2	0.08720	-0.01009
2183	56133.451	948.9	0.08790	0.00041
2184	56144.592	1467.7	0.08610	-0.00122
2185	56167.994	1078.6	0.08469	-0.00121
2186	56199.506	1174.2	0.08512	0.00267
2187	56202.701	1822.7	0.08474	0.00339
2188	56209.964	689.5	0.08400	0.00584
2189	56330.523	1146.9	0.08668	0.00037
2190	56365.394	382.3	0.09032	-0.00405
2191	56366.513	1570.1	0.09079	-0.00205
2192	56401.985	450.6	0.09132	-0.00339
2193	56446.112	771.4	0.08312	0.00499
2194	56465.391	648.5	0.08844	0.00567
2195	56469.569	1904.6	0.08433	0.00674
2196	56495.292	798.7	0.08492	0.00476
2197	56501.518	1071.8	0.08828	0.00573
2198	56511.212	1570.1	0.08855	0.00694
2199	56520.796	710.0	0.09102	0.00838
2200	56546.328	1003.5	0.08966	0.00361
2201	56671.229	1529.2	0.08998	-0.00517
2202	56686.630	1078.6	0.08975	-0.00560
2203	56749.981	737.3	0.08948	-0.00683
2204	56780.319	846.5	0.09000	-0.00507
2205	56783.623	1426.8	0.09079	-0.00577
2206	56838.591	1003.5	0.09476	-0.00287
2207	56870.622	764.6	0.09461	0.00376
2208	56899.294	682.7	0.09264	0.00485
2209	56921.931	921.6	0.08987	0.00483
2210	56934.301	1809.1	0.08772	0.00351
2211	56959.505	1160.5	0.08633	0.00486
2212	57024.686	785.1	0.08343	0.00521
2213	57036.182	634.9	0.08268	0.00660
2214	57048.934	737.3	0.08589	0.00983
2215	57053.167	983.0	0.08607	0.00959
2216	57104.804	1501.9	0.09038	0.00344
2217	57163.295	1167.4	0.08591	-0.01324
2218	57177.822	682.7	0.08324	-0.01323
2219	57185.331	1228.8	0.07882	-0.01294
2220	57234.565	921.6	0.08592	-0.00671
2221	57258.895	1549.7	0.08927	-0.00326
2222	57280.440	1297.1	0.08861	0.00094
2223	57341.361	1078.6	0.08893	0.00013
2224	57345.676	505.2	0.08789	0.00044
2225	57448.759	1508.7	0.08061	0.00354
2226	57456.705	1583.8	0.08044	0.00190
2227	57466.863	989.9	0.08067	0.00680
2228	57475.574	730.5	0.08240	0.00572
2229	57478.960	1911.5	0.08168	0.00750
2230	57533.819	1119.6	0.09074	0.00287
2231	57546.107	1454.1	0.08398	0.00329
2232	57603.260	791.9	0.08320	-0.00140
2233	57706.725	812.4	0.06367	0.01891
2234	57707.708	669.0	0.06460	0.01486
2235	57719.013	1419.9	0.06307	0.01839
2236	57759.345	1693.0	0.06540	0.01540
2237	57793.396	1187.8	0.07422	-0.00125
2238	57873.323	1099.1	0.07791	-0.00317
2239	57874.961	1788.6	0.07783	-0.00292
2240	57970.234	682.7	0.07838	-0.00082
2241	57979.901	1126.4	0.08189	-0.00018
2242	57986.127	389.1	0.08077	-0.00129
2243	57986.645	505.2	0.08223	0.00016
2244	57999.534	2505.4	0.08228	0.00016
2245	58040.931	689.5	0.07513	0.00256
2246	58058.871	1283.4	0.07772	0.00872
2247	58072.934	1474.6	0.07564	0.00718
2248	58084.130	826.0	0.07730	0.00582
2249	58119.247	1065.0	0.07788	0.00544
2250	58125.691	355.0	0.07678	0.00341
2251	58129.104	1406.3	0.07745	0.00383
2252	58155.510	1460.9	0.08063	-0.00051
2253	58284.233	1215.1	0.08042	0.00370
2254	58288.657	846.5	0.08136	0.00455
2255	58373.007	716.8	0.07397	0.00441
2256	58414.459	177.5	0.09035	-0.00679
2257	58414.978	750.9	0.08978	-0.00737
2258	58451.077	655.4	0.09442	-0.00551
2259	58465.331	826.0	0.09539	-0.00338
2260	58475.626	1474.6	0.09624	-0.00141
2261	58491.354	1201.5	0.09874	-0.00075
2262	58495.177	764.6	0.09309	-0.00374
2263	58527.836	750.9	0.08750	-0.00248
2264	58543.838	812.4	0.08823	-0.00661
2265	58621.607	436.9	0.09458	0.00058
2266	58665.353	1235.6	0.09366	-0.00056
2267	58678.569	1037.7	0.09376	0.00156
2268	58700.169	1215.1	0.09504	0.00171
2269	58710.436	573.4	0.09093	0.00085
2270	58720.075	395.9	0.09127	-0.00178
2271	58727.967	1160.5	0.09227	-0.00049
2272	58748.938	976.2	0.09090	-0.00614
2273	58776.272	983.0	0.09112	-0.00549
2274	58781.051	634.9	0.09032	-0.00549
2275	58807.456	928.4	0.08980	-0.00593
2276	58844.211	1058.1	0.08999	-0.00717
2277	58894.565	682.7	0.09209	-0.00972
2278	58997.811	907.9	0.08738	-0.00459
2279	59086.913	1795.4	0.08924	-0.00871
2280	59094.641	1297.1	0.08826	-0.00770
2281	59106.109	873.8	0.08812	-0.00500
2282	59122.439	1153.7	0.08632	-0.00385
2283	59129.347	1788.6	0.08300	-0.00298
2284	59154.825	2170.9	0.07804	-0.00026
2285	59223.282	1972.9	0.07614	-0.00003
2286	59248.759	464.2	0.06356	0.00126
2287	59289.364	1146.9	0.06713	-0.00039
2288	59352.825	559.8	0.07283	0.00168
2289	59394.932	2580.5	0.07231	0.00751
2290	59455.662	2334.7	0.07417	0.00678
2291	59464.537	1460.9	0.07663	0.00667
2292	59582.966	914.8	0.09200	-0.00525
2293	59611.747	778.2	0.09522	-0.00870
2294	59673.952	928.4	0.09331	-0.00851
2295	59716.413	1222.0	0.09561	-0.00734
2296	59727.609	1160.5	0.09564	-0.00717
2297	59741.809	791.9	0.09492	-0.00649
2298	59744.730	819.2	0.09588	-0.00664
2299	59806.580	1583.8	0.09361	-0.00207
2300	59816.520	996.7	0.09296	-0.00066
2301	59848.496	1208.3	0.09216	0.00196
2302	59871.816	826.0	0.09136	0.00096
2303	59885.169	170.7	0.09090	0.00090
2304	59902.618	1174.2	0.09047	0.00120
2305	59924.736	819.2	0.09457	0.00173
2306	59991.009	914.8	0.09811	-0.00056
2307	60023.204	641.7	0.09204	0.00417
2308	60054.989	1181.0	0.09060	-0.00184
2309	60084.316	894.3	0.09114	-0.00114
2310	60102.257	1010.3	0.09119	0.00205
2311	60107.800	826.0	0.09110	0.00340
2312	60195.427	785.1	0.09630	-0.00404
2313	60201.462	798.7	0.09867	-0.00373
2314	60203.073	655.4	0.09682	-0.00182
2315	60231.663	948.9	0.09823	-0.00324
2316	60245.699	1290.2	0.09657	-0.00636
2317	60260.990	662.2	0.09346	-0.00495
2318	60276.855	1590.6	0.09381	-0.00391
2319	60296.079	778.2	0.09402	-0.00419
2320	60297.445	723.6	0.09612	-0.00372
2321	60311.235	1133.2	0.09696	-0.00362
2322	60348.563	1317.5	0.10017	-0.00396
2323	60367.022	293.5	0.09915	-0.00438
2324	60419.123	2198.2	0.10480	-0.00757
2325	60448.614	880.6	0.10463	-0.00895
2326	60461.940	1310.7	0.10822	-0.01016
2327	60463.551	641.7	0.10367	-0.01215
2328	60465.271	853.3	0.10576	-0.00817
2329	60476.768	1208.3	0.10737	-0.00960
2330	60514.751	204.8	0.10928	-0.00311
2331	60515.270	600.7	0.10716	-0.00409
2332	60531.354	368.6	0.10794	-0.00564
2333	60535.450	655.4	0.11029	-0.00414
2334	60595.470	436.9	0.10434	-0.00548
2335	60596.589	1010.3	0.10589	-0.00540
2336	60603.389	1228.8	0.10194	-0.00468
2337	60638.450	873.8	0.10098	-0.00565
2338	60641.973	1153.7	0.10138	-0.00449
2339	60661.361	1290.2	0.09927	-0.00249
2340	60676.734	948.9	0.09625	-0.00075
2341	60686.264	1365.3	0.09461	-0.00034
2342	60696.996	873.8	0.09695	0.00101
2343	60716.274	1447.3	0.09731	-0.00078
2344	60718.022	826.0	0.10031	-0.00037
2345	60738.092	1092.3	0.09743	0.00411
2346	60755.678	1194.7	0.09612	0.00467
2347	60783.804	1474.6	0.09496	0.00120
2348	60790.385	1317.5	0.09650	0.00016
2349	60794.426	962.6	0.09521	-0.00059
2350	60821.460	1297.1	0.09630	-0.00241
2351	60823.590	839.7	0.09821	-0.00342
2352	60838.799	1201.5	0.09858	-0.00503
2353	60851.852	382.3	0.09959	-0.01554
2354	60874.571	853.3	0.09989	-0.00920
2355	60877.193	1092.3	0.10034	-0.00695
2356	60944.367	252.6	0.10447	-0.00116
2357	60959.468	846.5	0.10474	-0.00276
2358	60982.214	621.2	0.10235	-0.00619
2359	60995.321	1140.1	0.10014	-0.00075
2360	61000.837	143.4	0.09996	-0.00454
2361	61001.574	1092.3	0.09578	-0.00480
2362	61041.333	2764.8	0.09519	0.00297
2363	61079.344	928.4	0.09994	0.00198
2364	61112.794	948.9	0.09924	0.00531
2365	61115.716	614.4	0.10053	0.00525
2366	61142.941	853.3	0.10527	0.00164
2367	61176.774	1058.1	0.10563	-0.00558
2368	61178.112	839.7	0.10772	-0.00407
2369	61184.311	819.2	0.10282	-0.00328
2370	61189.335	402.8	0.10509	-0.00549
2371	61193.704	1256.1	0.10365	-0.00543
2372	61203.889	450.6	0.10096	-0.00143
2373	61235.456	498.3	0.09976	-0.00271
2374	61253.233	1228.8	0.09793	-0.00228
2375	61283.953	846.5	0.09369	-0.00066
2376	61290.206	655.4	0.09630	0.00074
2377	61297.169	1290.2	0.09367	-0.00036
2378	61326.360	710.0	0.09555	0.00042
2379	61352.847	819.2	0.09601	-0.00179
2380	61380.263	1392.6	0.09646	-0.00372
2381	61426.603	1078.6	0.09439	-0.00697
2382	61443.779	921.6	0.09203	-0.00790
2383	61449.595	532.5	0.09158	-0.00691
2384	61454.319	1010.3	0.09201	-0.00801
2385	61487.852	710.0	0.09236	-0.00670
2386	61499.539	539.3	0.09030	-0.00555
2387	61502.488	669.0	0.08323	0.00328
2388	61607.974	1754.5	0.07642	0.01312
2389	61669.168	382.3	0.07650	0.01695
2390	61670.124	1365.3	0.07374	0.01663
2391	61690.030	1447.3	0.07701	0.01116
2392	61695.737	1481.4	0.07982	0.01413
2393	61726.566	846.5	0.07861	0.01040
2394	61765.396	1133.2	0.07512	0.00287
2395	61792.485	812.4	0.08269	0.00606
2396	61818.016	723.6	0.08526	0.00116
2397	61847.945	1010.3	0.08598	-0.00793
2398	61891.116	1133.2	0.08243	0.00010
2399	61904.906	1822.7	0.07719	0.00202
2400	61914.382	819.2	0.08239	0.00425
2401	61918.423	1365.3	0.08400	0.00480
2402	61979.699	798.7	0.07656	0.01399
2403	62002.855	798.7	0.08049	0.01203
2404	62003.866	553.0	0.07998	0.01221
2405	62008.371	1112.7	0.08198	0.00980
2406	62025.110	1228.8	0.08107	0.00389
2407	62080.870	1290.2	0.09579	0.00449
2408	62085.949	901.1	0.09813	0.00399
2409	62138.788	1242.5	0.10212	0.00009
2410	62196.869	737.3	0.10061	-0.00064
2411	62209.048	887.5	0.10142	-0.00093
2412	62231.494	1065.0	0.10264	-0.00367
2413	62261.258	587.1	0.10462	-0.00563
2414	62288.647	675.8	0.10195	-0.00713
2415	62302.983	1734.0	0.10179	-0.00771
2416	62314.124	600.7	0.10207	-0.00790
2417	62381.489	1788.6	0.09730	-0.00522
2418	62425.180	1433.6	0.09394	-0.00480
2419	62429.822	907.9	0.09434	-0.00463
2420	62443.503	983.0	0.09169	-0.00440
2421	62483.180	942.1	0.09143	-0.00030
2422	62493.474	1105.9	0.09298	-0.00147
2423	62520.590	1092.3	0.09209	-0.00458
2424	62523.184	1297.1	0.09084	0.00014
2425	62582.630	1024.0	0.08887	0.00522
2426	62607.507	716.8	0.08881	0.00276
2427	62650.897	1146.9	0.08580	0.00543
2428	62769.244	907.9	0.09379	0.00962
2429	62954.820	648.5	0.09642	-0.00948
2430	62989.855	1119.6	0.10108	-0.00745
2431	63025.244	587.1	0.10263	-0.00357
2432	63036.112	628.1	0.10218	-0.00141
2433	63036.713	314.0	0.10400	-0.00356
2434	63097.006	976.2	0.10467	-0.00110
2435	63098.453	696.3	0.10523	-0.00078
2436	63123.494	819.2	0.10292	-0.00086
2437	63128.627	819.2	0.10317	-0.00154
2438	63149.435	1419.9	0.10368	-0.00124
2439	63174.065	1140.1	0.10121	0.00001
2440	63217.865	928.4	0.10222	-0.00521
2441	63221.306	867.0	0.09941	-0.00633
2442	63232.802	648.5	0.10010	-0.00549
2443	63261.966	1734.0	0.10035	-0.00477
2444	63266.034	744.1	0.09762	-0.00189
2445	63301.588	2164.1	0.09844	-0.00148
2446	63325.863	901.1	0.09696	0.00131
2447	63337.933	614.4	0.09687	0.00005
2448	63355.764	764.6	0.09634	-0.00048
2449	63373.431	976.2	0.09821	-0.00106
2450	63399.892	703.1	0.09768	-0.00118
2451	63403.223	737.3	0.09725	-0.00195
2452	63482.576	1160.5	0.09596	-0.00391
2453	63489.157	832.9	0.09589	-0.00480
2454	63496.994	662.2	0.09515	-0.00497
2455	63501.199	880.6	0.09585	-0.00443
2456	63502.838	1058.1	0.09444	-0.00420
2457	63554.092	1303.9	0.09434	-0.00321
2458	63569.684	778.2	0.09485	-0.00613
2459	63625.472	1126.4	0.09492	-0.00512
2460	63651.741	505.2	0.09514	-0.00538
2461	63693.875	587.1	0.09083	-0.00059
2462	63713.782	819.2	0.09160	-0.00154
2463	63730.384	1433.6	0.09033	-0.00148
2464	63746.550	873.8	0.09087	-0.00386
2465	63795.292	846.5	0.08840	-0.00218
2466	63831.419	1686.2	0.09132	-0.00198
2467	63834.040	682.7	0.09127	-0.00114
2468	63835.952	750.9	0.09064	-0.00133
2469	63872.160	826.0	0.09336	-0.00085
2470	63872.898	539.3	0.09336	-0.00362
2471	63879.861	1645.2	0.09320	-0.00395
2472	63965.167	682.7	0.09338	-0.00320
2473	63970.519	1105.9	0.09441	-0.00174
2474	64018.251	1160.5	0.09453	-0.00091
2475	64047.223	996.7	0.09501	-0.00059
2476	64107.762	1167.4	0.09779	-0.00136
2477	64116.883	1167.4	0.09985	-0.00155
2478	64220.102	826.0	0.09561	-0.00240
2479	64234.138	764.6	0.09766	-0.00495
2480	64239.681	955.7	0.09713	-0.00371
2481	64326.707	846.5	0.10280	-0.00237
2482	64351.420	785.1	0.10362	0.00114
2483	64361.851	1297.1	0.10389	0.00193
2484	64369.824	846.5	0.10554	0.00247
2485	64399.234	1099.1	0.10555	0.00266
2486	64425.612	648.5	0.10567	0.00299
2487	64432.166	1269.8	0.10554	0.00290
2488	64505.102	621.2	0.10091	0.00013
2489	64579.512	1078.6	0.09863	-0.00297
2490	64615.830	703.1	0.09619	-0.00524
2491	64652.121	614.4	0.09537	-0.00153
2492	64654.551	1010.3	0.09632	0.00120
2493	64677.680	628.1	0.09617	0.00501
2494	64686.909	1099.1	0.09651	0.00500
2495	64689.940	1310.7	0.09792	0.00484
2496	64718.940	682.7	0.09967	0.00848
2497	64719.978	798.7	0.09867	0.00812
2498	64730.163	744.1	0.09979	0.01016
2499	64745.673	669.0	0.10133	0.01400
2500	64758.535	689.5	0.09760	0.01581
2501	64763.614	894.3	0.09828	0.01664
2502	64817.162	450.6	0.08806	0.00552
2503	64837.888	1440.4	0.09057	0.00492
2504	64843.213	416.4	0.09169	0.00826
2505	64843.895	423.3	0.08829	0.00715
2506	64849.357	1119.6	0.09307	0.00870
2507	64855.310	819.2	0.09022	0.00536
2508	64890.044	1037.7	0.09211	0.00624
2509	64897.744	1024.0	0.09280	0.00683
2510	64938.704	1256.1	0.09246	0.01008
2511	64947.306	1092.3	0.09183	0.00776
2512	64987.010	1658.9	0.08498	0.00672
2513	64998.369	846.5	0.08458	0.00748
2514	65034.387	2109.4	0.08091	0.00546
2515	65038.920	1215.1	0.07626	0.00575
2516	65086.870	928.4	0.07244	-0.00779
2517	65095.991	716.8	0.07323	-0.00729
2518	65112.839	948.9	0.07949	-0.00524
2519	65134.493	1105.9	0.08317	-0.00418
2520	65179.604	634.9	0.08623	-0.00612
2521	65258.629	873.8	0.09316	-0.00532
2522	65294.565	771.4	0.10222	-0.01244
2523	65308.491	764.6	0.10103	-0.01063
2524	65315.236	1099.1	0.10104	-0.01081
2525	65389.401	948.9	0.09252	-0.00926
2526	65421.759	791.9	0.09264	-0.01398
2527	65471.457	600.7	0.09850	0.00728
2528	65494.613	935.3	0.09920	0.00094
2529	65538.905	607.6	0.10042	-0.00068
2530	65547.233	1119.6	0.09943	-0.00171
2531	65575.277	1160.5	0.09611	-0.00841
2532	65584.807	873.8	0.09419	-0.00852
2533	65629.617	935.3	0.09599	-0.00532
2534	65641.059	812.4	0.09501	-0.00434
2535	65644.418	764.6	0.09617	-0.00497
2536	65663.778	819.2	0.10206	-0.00374
2537	65672.926	1092.3	0.10333	-0.00332
2538	65683.767	839.7	0.10515	-0.00177
2539	65697.475	1303.9	0.10915	0.00121
2540	65706.540	1058.1	0.11091	-0.00254
2541	65714.896	1283.4	0.11285	-0.00397
2542	65738.598	826.0	0.11129	-0.00284
2543	65780.378	880.6	0.10760	0.00679
2544	65797.635	566.6	0.11924	0.00474
2545	65806.674	737.3	0.10476	0.01141
2546	65813.228	512.0	0.10362	0.01094
2547	65848.399	1058.1	0.09702	0.01176
2548	65873.739	655.4	0.10531	0.00295
2549	65983.621	1344.9	0.10790	-0.00749
2550	66006.313	464.2	0.11145	-0.01085
2551	66026.028	1017.2	0.11477	-0.00701
2552	66037.443	457.4	0.11268	-0.00711
2553	66055.547	894.3	0.10906	-0.00716
2554	66062.182	348.2	0.11196	-0.00784
2555	66065.213	955.7	0.11179	-0.00846
2556	66068.599	593.9	0.11149	-0.00903
2557	66077.884	641.7	0.11194	-0.00993
2558	66117.861	839.7	0.10635	0.00576
2559	66147.734	416.4	0.10159	-0.00210
2560	66175.805	628.1	0.10010	0.00256
2561	66191.616	805.5	0.10246	-0.00014
2562	66202.047	628.1	0.10165	0.00079
2563	66226.350	348.2	0.09756	0.00241
2564	66226.924	232.1	0.09609	-0.00055
2565	66247.458	921.6	0.10188	0.00496
2566	66254.230	983.0	0.09830	0.00594
2567	66283.994	1140.1	0.09268	0.01243
2568	66311.083	1181.0	0.08924	0.01294
2569	66324.572	839.7	0.08835	0.01065
2570	66327.221	1181.0	0.08997	0.00947
2571	66354.009	573.4	0.08787	0.00910
2572	66361.300	655.4	0.09034	0.01311
2573	66385.138	1344.9	0.08481	0.01198
2574	66403.898	1099.1	0.08284	0.01124
2575	66426.999	553.0	0.08632	0.00687
2576	66464.109	1037.7	0.10270	-0.00268
2577	66557.252	1071.8	0.09892	-0.00663
2578	66583.658	983.0	0.09684	-0.00571
2579	66616.999	1085.4	0.09480	-0.00782
2580	66696.980	1433.6	0.09509	-0.00960
2581	66699.520	716.8	0.09372	-0.00967
2582	66713.064	983.0	0.09526	-0.01000
2583	66783.788	1017.2	0.09813	-0.00831
2584	66802.848	648.5	0.09404	-0.00596
2585	66818.550	798.7	0.09628	-0.00584
2586	66831.520	983.0	0.09692	-0.00688
2587	66886.762	675.8	0.09718	-0.00386
2588	66930.644	901.1	0.09555	0.00011
2589	66938.863	901.1	0.09655	-0.00049
2590	66954.182	798.7	0.09522	-0.00031
2591	67001.122	812.4	0.09015	-0.00265
2592	67028.811	832.9	0.09127	-0.00603
2593	67164.908	764.6	0.09041	-0.00916
2594	67173.400	1324.4	0.09299	-0.00759
2595	67177.987	1201.5	0.09329	-0.00705
2596	67194.590	682.7	0.09441	-0.00474
2597	67200.898	1262.9	0.09261	-0.00528
2598	67221.651	798.7	0.09342	-0.00541
2599	67235.140	996.7	0.09466	-0.00651
2600	67257.914	1290.2	0.09153	-0.00389
2601	67324.897	593.9	0.08098	0.01535
2602	67335.902	1570.1	0.07976	0.01785
2603	67341.391	1413.1	0.07628	0.01979
2604	67371.291	1611.1	0.07625	0.02042
2605	67425.905	1474.6	0.07558	0.00288
2606	67570.848	1065.0	0.08995	-0.00783
2607	67584.884	669.0	0.08502	-0.00153
2608	67591.929	1105.9	0.08547	-0.00585
2609	67614.703	1904.6	0.08169	-0.00349
2610	67656.673	1099.1	0.08518	-0.00217
2611	67686.547	853.3	0.09495	-0.00471
2612	67702.193	1153.7	0.09585	-0.00368
2613	67731.220	1583.8	0.09373	-0.00062
2614	67741.542	921.6	0.09388	0.00136
2615	67745.120	791.9	0.09595	-0.00302
2616	67763.415	907.9	0.09701	-0.00428
2617	67825.620	395.9	0.09953	0.00080
2618	67933.071	928.4	0.09710	-0.00597
2619	67974.878	955.7	0.09381	-0.00456
2620	67991.262	1010.3	0.09418	-0.00202
2621	68006.663	471.0	0.09087	-0.00403
2622	68032.003	423.3	0.09053	-0.00195
2623	68056.197	730.5	0.09062	-0.00370
2624	68141.722	1187.8	0.08604	-0.00307
2625	68182.436	1283.4	0.08582	-0.00074
2626	68224.543	812.4	0.08520	0.00336
2627	68279.320	1044.5	0.08319	0.00392
2628	68286.037	1556.5	0.08463	0.00505
2629	68289.096	1331.2	0.08314	0.00613
2630	68352.338	1119.6	0.08978	-0.00505
2631	68396.001	928.4	0.09918	-0.01206
2632	68421.888	894.3	0.10111	-0.01146
2633	68433.411	962.6	0.10371	-0.01055
2634	68464.787	969.4	0.10184	-0.00856
2635	68475.218	737.3	0.09936	-0.01018
2636	68507.822	1037.7	0.09615	-0.00903
2637	68580.048	955.7	0.09255	-0.00587
2638	68584.062	1065.0	0.09172	-0.00126
2639	68631.904	1870.5	0.08551	-0.00081
2640	68674.010	1324.4	0.08095	-0.00371
2641	68733.539	1665.7	0.07579	-0.00716
2642	68736.133	2239.1	0.07551	-0.00897
2643	68741.212	1440.4	0.07533	-0.00873
2644	68765.215	826.0	0.07327	-0.00918
2645	68785.203	1078.6	0.07522	-0.01114
2646	68797.300	1146.9	0.07743	-0.01218
2647	68827.228	1379.0	0.08113	-0.00729
2648	68831.597	846.5	0.08248	-0.01056
2649	68861.962	1303.9	0.08411	-0.01059
2650	68896.997	962.6	0.08554	-0.00430
2651	68943.118	853.3	0.08547	0.00029
2652	68946.777	1017.2	0.08657	0.00034
2653	68985.880	1338.0	0.09076	-0.00227
2654	69065.807	1290.2	0.07407	-0.00129
2655	69069.247	1338.0	0.07209	0.00018
2656	69072.142	1515.5	0.07198	0.00029
2657	69111.245	716.8	0.06914	-0.00142
2658	69149.993	634.9	0.07057	0.00135
2659	69177.218	1215.1	0.06993	0.00229
2660	69241.388	1071.8	0.08103	0.00676
2661	69243.518	942.1	0.08193	0.00641
2662	69254.086	1713.5	0.08321	0.00478
2663	69280.737	1297.1	0.08424	0.00371
2664	69282.922	1604.3	0.08561	0.00241
2665	69293.489	928.4	0.08828	-0.00022
2666	69301.463	505.2	0.08864	-0.00209
2667	69302.282	546.1	0.08468	-0.00529
2668	69345.263	1385.8	0.09129	0.00319
2669	69361.155	901.1	0.09020	0.00382
2670	69379.587	1044.5	0.08896	0.00541
2671	69382.127	791.9	0.08913	0.00510
2672	69493.101	928.4	0.08535	0.00387
2673	69523.193	1071.8	0.09218	0.00117
2674	69646.947	901.1	0.09634	-0.00062
2675	69719.828	593.9	0.10107	0.00634
2676	69736.786	1201.5	0.09785	0.00541
2677	69737.851	641.7	0.10073	0.00342
2678	69741.947	710.0	0.10286	0.00378
2679	69749.292	518.8	0.10263	0.00246
2680	69768.380	976.2	0.10544	0.00328
2681	69790.990	1112.7	0.10714	0.00324
2682	69811.524	907.9	0.10706	0.00439
2683	69835.199	983.0	0.10669	0.00498
2684	69854.013	805.5	0.10554	0.00528
2685	69869.196	238.9	0.10561	0.00425
2686	69869.769	177.5	0.10356	0.00420
2687	69895.356	983.0	0.10429	0.00690
2688	69913.842	314.0	0.10234	0.00467
2689	69914.580	983.0	0.10281	0.00573
2690	69946.310	1174.2	0.10600	0.00364
2691	69978.614	737.3	0.10514	0.00244
2692	70021.868	600.7	0.10338	-0.00045
2693	70049.720	826.0	0.10257	0.00009
2694	70056.465	600.7	0.10716	-0.00037
2695	70106.218	327.7	0.10092	0.00482
2696	70115.830	505.2	0.10051	0.00393
2697	70169.651	983.0	0.09937	0.00113
2698	70192.125	1310.7	0.10108	0.00677
2699	70284.339	819.2	0.10940	0.00464
2700	70285.595	600.7	0.10982	0.00662
2701	70293.869	600.7	0.10842	0.00464
2702	70308.506	1119.6	0.10648	0.00433
2703	70337.178	942.1	0.10074	0.00027
2704	70388.132	1249.3	0.09944	-0.00095
2705	70397.853	710.0	0.09663	-0.00143
2706	70401.430	723.6	0.09983	0.00199
2707	70448.207	457.4	0.09927	0.00482
2708	70463.307	505.2	0.09892	0.00473
2709	70465.683	600.7	0.09759	0.00414
2710	70468.768	614.4	0.09831	0.00588
2711	70486.026	1181.0	0.09673	0.00467
2712	70489.440	1256.1	0.09868	0.00349
2713	70502.164	409.6	0.09719	0.00330
2714	70553.501	1577.0	0.09381	-0.00201
2715	70556.341	2000.2	0.09512	-0.00195
2716	70559.235	887.5	0.09600	-0.00261
2717	70589.901	983.0	0.09533	-0.00265
2718	70598.721	662.2	0.09461	-0.00282
2719	70635.612	942.1	0.09381	-0.00071
2720	70646.863	1501.9	0.09459	-0.00067
2721	70648.610	1706.7	0.09670	0.00169
2722	70661.881	675.8	0.09359	0.00094
2723	70665.731	1201.5	0.09589	0.00134
2724	70667.861	682.7	0.09599	0.00107
2725	70691.645	703.1	0.09571	0.00269
2726	70693.229	1092.3	0.09502	0.00283
2727	70699.155	750.9	0.09567	0.00097
2728	70702.541	1447.3	0.09719	0.00338
2729	70749.891	744.1	0.09484	0.00203
2730	70763.298	1119.6	0.09383	0.00124
2731	70765.401	921.6	0.09571	-0.00036
2732	70802.019	655.4	0.08897	0.00030
2733	70880.526	1699.8	0.09378	-0.00509
2734	70894.889	1542.8	0.09057	-0.00753
2735	70932.026	566.6	0.09085	-0.00427
2736	70982.325	873.8	0.09073	0.00420
2737	71009.522	518.8	0.08462	0.00661
2738	71038.959	853.3	0.08449	0.00579
2739	71063.289	873.8	0.08403	0.00655
2740	71068.396	710.0	0.08521	0.00764
2741	71179.779	1099.1	0.09323	0.00941
2742	71189.091	976.2	0.10172	0.00887
2743	71216.671	996.7	0.09554	0.01148
2744	71221.914	819.2	0.09243	0.01123
2745	71232.290	750.9	0.09799	0.00877
2746	71283.900	1181.0	0.09033	0.00920
2747	71345.449	1044.5	0.08501	0.00868
