DXEX v5
C:\Data\LDA\Charlie_2017\Run9_x400_fl_8hz_300secs\Run9_x400_fl_8hz_300secs.lda
14:57:16
1;400.0000 mm;0.0000 mm;1.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
1	7.301	252.6	0.08721	0.00039
2	19.261	723.6	0.07855	-0.00011
3	52.657	546.1	0.11040	0.00066
4	56.371	737.3	0.08989	0.00065
5	82.640	1010.3	0.14126	-0.00290
6	88.784	505.2	0.13512	-0.00109
7	93.645	846.5	0.13650	-0.00447
8	146.620	436.9	0.09190	0.00195
9	168.274	1679.4	0.10024	-0.00093
10	171.851	723.6	0.09106	0.00129
11	239.189	546.1	0.11371	-0.00070
12	241.347	983.0	0.10056	-0.00069
13	249.921	805.5	0.10709	0.00086
14	259.533	716.8	0.10610	-0.00074
15	266.551	846.5	0.11935	-0.00103
16	299.837	682.7	0.11934	-0.00074
17	327.718	600.7	0.11617	-0.00205
18	342.682	655.4	0.11022	-0.00014
19	359.967	464.2	0.11366	-0.00049
20	375.504	402.8	0.11531	-0.00403
21	383.942	873.8	0.12076	-0.00082
22	402.838	375.5	0.13697	-0.00478
23	414.580	634.9	0.13573	-0.00213
24	447.075	1174.2	0.12481	-0.00158
25	448.577	546.1	0.13621	-0.00278
26	463.377	1092.3	0.11482	-0.00127
27	465.234	832.9	0.13098	-0.00304
28	495.927	252.6	0.11488	-0.00168
29	497.947	477.9	0.11836	-0.00232
30	510.863	662.2	0.11458	-0.00230
31	515.232	791.9	0.11892	-0.00305
32	607.611	355.0	0.09361	-0.00119
33	662.470	1092.3	0.08199	0.00025
34	671.645	1010.3	0.08807	-0.00289
35	704.795	1153.7	0.07554	0.00016
36	771.369	880.6	0.05598	0.00244
37	775.574	2430.3	0.05726	0.00171
38	786.278	1181.0	0.05587	0.00149
39	809.462	607.6	0.05503	0.00132
40	821.313	983.0	0.06527	-0.00120
41	867.488	409.6	0.05146	0.00228
42	889.388	2341.5	0.04671	0.00047
43	944.657	1201.5	0.06685	0.00044
44	978.353	1372.2	0.06632	0.00094
45	988.266	1754.5	0.06564	-0.00047
46	998.697	1256.1	0.05913	0.00140
47	1027.178	1228.8	0.05118	0.00218
48	1056.942	1481.4	0.06140	0.00145
49	1076.603	1768.1	0.04958	0.00009
50	1134.985	682.7	0.08188	-0.00238
51	1141.047	1037.7	0.08929	-0.00384
52	1190.881	464.2	0.08847	-0.00038
53	1204.480	1372.2	0.08770	-0.00136
54	1260.923	682.7	0.07966	0.00142
55	1287.083	593.9	0.10181	-0.00112
56	1300.463	1228.8	0.10008	-0.00107
57	1314.690	785.1	0.09261	-0.00118
58	1330.091	361.8	0.10505	0.00174
59	1330.637	382.3	0.10619	-0.00020
60	1331.156	416.4	0.11197	0.00040
61	1341.286	942.1	0.11149	0.00005
62	1350.025	1283.4	0.11819	-0.00222
63	1355.404	532.5	0.11333	-0.00438
64	1373.809	614.4	0.11930	-0.00045
65	1391.203	662.2	0.12146	-0.00202
66	1405.484	955.7	0.10605	-0.00297
67	1419.083	1037.7	0.10054	-0.00118
68	1445.980	1379.0	0.09426	0.00076
69	1492.401	942.1	0.06810	0.00229
70	1516.896	1051.3	0.07039	-0.00026
71	1632.184	723.6	0.08138	0.00441
72	1700.369	1037.7	0.08901	0.00020
73	1706.486	607.6	0.05865	-0.00045
74	1708.315	402.8	0.05138	0.00172
75	1708.670	177.5	0.06315	0.00022
76	1751.405	1665.7	0.05841	-0.00390
77	1796.680	778.2	0.08229	-0.00029
78	1816.777	1208.3	0.08422	-0.00306
79	1821.556	662.2	0.09224	-0.00037
80	1841.517	1385.8	0.10845	0.00756
81	1856.181	969.4	0.09108	0.01419
82	1858.147	710.0	0.13508	-0.00225
83	1872.401	477.9	0.12729	0.00563
84	1884.088	600.7	0.08759	0.01567
85	1884.744	634.9	0.11115	0.01144
86	1889.768	600.7	0.10451	0.01514
87	1905.879	867.0	0.05758	0.01319
88	1908.200	846.5	0.08279	0.01363
89	1913.252	1235.6	0.06310	0.00997
90	1971.115	2628.3	0.04982	0.00549
91	2090.745	710.0	0.11408	0.00290
92	2102.105	1276.6	0.08111	0.00382
93	2113.246	266.2	0.11150	0.00011
94	2134.927	2123.1	0.05939	0.00671
95	2155.517	2478.1	0.06159	0.00418
96	2172.529	771.4	0.09072	0.00647
97	2175.014	1201.5	0.09066	0.00799
98	2180.966	423.3	0.07781	0.00519
99	2196.231	491.5	0.07450	0.00329
100	2196.722	259.4	0.08643	-0.00021
101	2289.019	1392.6	0.08632	-0.00253
102	2296.637	1850.0	0.08466	-0.00113
103	2316.107	2020.7	0.06653	-0.00101
104	2359.306	757.8	0.07661	-0.00025
105	2404.390	1454.1	0.06683	-0.00003
106	2424.187	361.8	0.06602	0.00312
107	2476.261	211.6	0.06691	0.00245
108	2576.503	1665.7	0.03783	0.00151
109	2584.095	2689.7	0.03844	0.00129
110	2617.327	1638.4	0.07129	-0.00078
111	2620.331	1938.8	0.04100	0.00115
112	2651.023	3044.7	0.04346	0.00037
113	2670.548	2225.5	0.05116	0.00183
114	2678.385	1283.4	0.05345	0.00059
115	2718.771	1017.2	0.04647	0.00053
116	2731.387	1658.9	0.04081	0.00185
117	2856.288	1904.6	0.06409	-0.00264
118	3008.003	2894.5	0.02573	0.00198
119	3038.150	2048.0	0.04040	-0.00286
120	3127.634	1276.6	0.08432	-0.00197
121	3140.386	580.3	0.08242	-0.00662
122	3165.344	839.7	0.07740	-0.00227
123	3168.649	512.0	0.09215	-0.00244
124	3171.024	491.5	0.08737	0.00125
125	3181.292	757.8	0.08927	0.00182
126	3203.956	696.3	0.07339	-0.00137
127	3239.810	2246.0	0.06324	-0.00073
128	3276.537	942.1	0.06711	-0.00181
129	3314.220	1672.5	0.06556	-0.00051
130	3320.692	1003.5	0.06300	-0.00070
131	3325.389	1208.3	0.05876	0.00063
132	3335.055	1379.0	0.06564	-0.00193
133	3349.637	1467.7	0.06841	-0.00382
134	3356.955	2307.4	0.07519	-0.00482
135	3360.778	1167.4	0.07941	-0.00517
136	3419.187	983.0	0.11449	-0.00776
137	3433.168	1092.3	0.09971	-0.00722
138	3435.981	737.3	0.11218	-0.00480
139	3489.748	259.4	0.11958	-0.00349
140	3545.562	1010.3	0.07948	-0.00152
141	3642.337	1638.4	0.05510	-0.00056
142	3677.235	505.2	0.07553	0.00014
143	3723.957	873.8	0.08632	-0.00064
144	3743.317	873.8	0.10431	-0.00261
145	3782.857	750.9	0.08744	0.00117
146	3785.452	812.4	0.10680	-0.00432
147	3838.263	880.6	0.09705	-0.00278
148	3851.343	1262.9	0.10613	-0.00334
149	3855.793	1030.8	0.10054	-0.00203
150	3863.030	1536.0	0.09983	-0.00337
151	3880.260	484.7	0.09472	-0.00459
152	3889.599	1187.8	0.09966	-0.00153
153	3914.448	1419.9	0.10081	-0.00524
154	3949.892	1597.4	0.10714	-0.00356
155	3985.719	812.4	0.11987	-0.00474
156	3987.521	600.7	0.12252	-0.00578
157	4050.244	477.9	0.12454	-0.00399
158	4064.553	710.0	0.12835	-0.00410
159	4079.517	498.3	0.13085	-0.00741
160	4106.878	887.5	0.09582	-0.00604
161	4115.589	1262.9	0.12061	-0.00802
162	4120.996	1501.9	0.11811	-0.00901
163	4152.562	689.5	0.09669	0.00388
164	4159.799	948.9	0.08000	0.00570
165	4165.751	730.5	0.09916	0.00689
166	4235.766	846.5	0.13568	-0.00177
167	4277.982	1631.6	0.13516	-0.00383
168	4279.211	682.7	0.13886	-0.00810
169	4331.011	839.7	0.14034	-0.00180
170	4341.989	416.4	0.15376	0.00007
171	4350.099	573.4	0.16355	-0.00356
172	4358.810	382.3	0.15611	0.00001
173	4367.875	819.2	0.16103	-0.00167
174	4369.487	826.0	0.15874	-0.00140
175	4376.723	300.4	0.14130	0.00423
176	4421.205	607.6	0.14783	-0.00214
177	4422.025	532.5	0.14045	-0.00214
178	4432.428	791.9	0.14040	-0.00333
179	4461.838	641.7	0.13122	-0.00128
180	4494.742	628.1	0.12120	-0.00152
181	4510.061	525.7	0.13300	-0.00418
182	4528.357	464.2	0.13265	-0.00206
183	4547.881	491.5	0.13969	-0.00389
184	4570.873	703.1	0.12642	-0.00703
185	4578.819	1379.0	0.12399	-0.00776
186	4594.548	1181.0	0.09813	-0.00364
187	4612.461	539.3	0.09713	0.00051
188	4616.803	1085.4	0.09156	0.00029
189	4650.718	1938.8	0.08646	0.00294
190	4655.578	1501.9	0.07928	0.00620
191	4704.949	1092.3	0.11428	-0.00251
192	4718.275	1604.3	0.10257	0.00073
193	4720.377	409.6	0.13637	0.00039
194	4760.026	791.9	0.13487	-0.00357
195	4833.427	375.5	0.12366	-0.00726
196	4842.465	512.0	0.11017	0.00028
197	4854.535	587.1	0.10142	0.00184
198	4885.583	628.1	0.10476	-0.00060
199	4912.152	1160.5	0.07319	0.00125
200	4950.327	1153.7	0.08694	-0.00023
201	4968.567	1542.8	0.05595	0.00218
202	5108.050	1761.3	0.05072	0.00024
203	5110.480	464.2	0.05179	-0.00294
204	5156.028	1078.6	0.05274	0.00140
205	5168.125	2239.1	0.05400	0.00059
206	5197.588	682.7	0.11478	-0.00070
207	5210.996	2730.7	0.06867	0.00475
208	5268.531	593.9	0.11921	-0.00463
209	5276.641	675.8	0.12359	-0.00567
210	5318.339	1030.8	0.13696	-0.01067
211	5321.998	553.0	0.13462	-0.00630
212	5326.858	771.4	0.13453	-0.00154
213	5347.666	785.1	0.12555	-0.00558
214	5375.928	218.5	0.12086	-0.00355
215	5394.961	723.6	0.12798	-0.00518
216	5415.168	546.1	0.12798	-0.00464
217	5421.476	129.7	0.12004	0.00081
218	5421.995	307.2	0.12054	-0.00268
219	5423.988	1467.7	0.09610	0.00111
220	5434.337	798.7	0.11915	-0.00116
221	5441.628	1181.0	0.11103	-0.00161
222	5449.547	607.6	0.11694	-0.00117
223	5454.817	983.0	0.09655	0.00001
224	5455.855	696.3	0.09504	0.00044
225	5458.094	1051.3	0.09375	0.00189
226	5479.229	457.4	0.11647	-0.00092
227	5508.857	969.4	0.11683	-0.00071
228	5540.260	860.2	0.12046	-0.00009
229	5544.629	1256.1	0.12380	-0.00129
230	5554.678	491.5	0.12109	-0.00310
231	5575.840	669.0	0.12940	-0.00248
232	5668.219	798.7	0.12459	-0.00056
233	5673.107	600.7	0.13159	0.00078
234	5686.241	867.0	0.13051	0.00057
235	5691.976	716.8	0.12282	-0.00126
236	5694.679	675.8	0.13957	-0.00067
237	5705.438	307.2	0.15157	0.00091
238	5713.766	409.6	0.15914	0.00290
239	5716.442	505.2	0.13982	0.00154
240	5725.727	505.2	0.15372	-0.00064
241	5732.089	826.0	0.13231	0.00304
242	5732.936	553.0	0.15340	0.00285
243	5735.284	778.2	0.13727	0.00359
244	5736.376	566.6	0.14747	0.00349
245	5754.481	587.1	0.13557	0.00397
246	5755.163	546.1	0.14743	0.00199
247	5777.336	1276.6	0.12390	0.00196
248	5794.895	1215.1	0.12569	0.00663
249	5804.616	518.8	0.15278	0.00412
250	5831.431	375.5	0.15497	0.00442
251	5832.277	450.6	0.12738	0.00243
252	5949.232	198.0	0.11636	-0.00127
253	5996.663	853.3	0.09461	0.00355
254	6016.024	887.5	0.08994	0.00229
255	6019.983	1747.6	0.08984	0.00241
256	6029.705	1146.9	0.08588	0.00686
257	6035.630	122.9	0.09127	0.00469
258	6036.122	518.8	0.09015	0.00458
259	6046.334	1604.3	0.08016	-0.00062
260	6053.188	764.6	0.08997	-0.00066
261	6054.663	1235.6	0.07964	0.00267
262	6058.732	819.2	0.08844	0.00128
263	6074.569	177.5	0.12093	-0.01039
264	6074.870	170.7	0.11991	-0.00491
265	6078.583	914.8	0.09161	-0.00044
266	6095.732	1283.4	0.11897	-0.00387
267	6099.692	1856.9	0.08919	-0.00006
268	6104.252	1297.1	0.09062	-0.00061
269	6184.260	730.5	0.11125	0.00345
270	6207.116	901.1	0.11019	0.00017
271	6252.008	1167.4	0.11014	-0.00047
272	6290.838	648.5	0.13568	-0.00417
273	6400.502	443.7	0.09072	0.00097
274	6449.818	539.3	0.06064	0.00669
275	6450.773	1167.4	0.05254	0.00502
276	6461.150	1891.0	0.05527	0.00532
277	6473.274	1549.7	0.06100	0.00635
278	6529.853	983.0	0.05245	-0.00178
279	6538.209	1611.1	0.05186	-0.00156
280	6623.051	778.2	0.09181	-0.00226
281	6644.268	819.2	0.10674	-0.00244
282	6662.100	553.0	0.11285	-0.00332
283	6692.328	826.0	0.10022	0.00283
284	6700.793	532.5	0.13370	-0.00581
285	6762.970	607.6	0.07347	0.00393
286	6776.269	191.1	0.07393	0.00133
287	6815.290	436.9	0.07622	-0.00035
288	6855.267	969.4	0.08633	-0.00398
289	6876.757	942.1	0.09624	-0.00396
290	6882.028	648.5	0.09544	-0.00188
291	6886.342	737.3	0.09462	-0.00140
292	6943.604	1419.9	0.09256	-0.00199
293	6971.894	1481.4	0.06368	0.00276
294	6975.280	184.3	0.07433	0.00111
295	7088.876	819.2	0.08421	0.00174
296	7145.646	559.8	0.08538	0.00079
297	7150.971	1099.1	0.09115	-0.00010
298	7226.201	498.3	0.12736	0.00086
299	7230.816	546.1	0.13363	0.00021
300	7274.725	389.1	0.14894	-0.00491
301	7280.568	655.4	0.15158	-0.00402
302	7296.543	942.1	0.14929	-0.00226
303	7327.017	573.4	0.14114	0.00418
304	7405.087	1071.8	0.08752	-0.00256
305	7413.088	1945.6	0.07365	0.00012
306	7462.321	198.0	0.08980	-0.00072
307	7472.507	710.0	0.06929	0.00192
308	7473.981	1037.7	0.09444	-0.00187
309	7488.017	785.1	0.08141	-0.00025
310	7707.180	628.1	0.09846	0.00073
311	7803.491	655.4	0.13765	0.00920
312	7808.433	669.0	0.13547	0.00582
313	7819.302	443.7	0.15661	-0.00906
314	7822.496	375.5	0.15310	-0.00954
315	7846.963	361.8	0.14170	0.00252
316	7848.629	355.0	0.11669	-0.00330
317	7852.725	655.4	0.13725	-0.00663
318	7863.183	587.1	0.11182	-0.00068
319	7895.569	655.4	0.08581	0.00041
320	7911.407	1112.7	0.08381	0.00052
321	7931.914	1474.6	0.09314	0.00299
322	7936.748	1262.9	0.07640	0.00134
323	7938.441	1474.6	0.08231	0.00229
324	7958.047	744.1	0.10568	0.00074
325	8005.424	512.0	0.12559	-0.00022
326	8030.764	1774.9	0.04903	0.00351
327	8058.617	894.3	0.11048	0.00159
328	8070.086	853.3	0.09667	0.00250
329	8076.476	867.0	0.09011	0.00503
330	8121.450	1174.2	0.11477	0.00072
331	8143.186	750.9	0.12582	-0.00026
332	8217.050	225.3	0.08042	0.00318
333	8233.789	1146.9	0.10945	-0.00209
334	8349.351	689.5	0.12656	-0.00407
335	8361.721	942.1	0.13357	-0.00372
336	8366.008	689.5	0.13574	-0.00167
337	8367.783	785.1	0.12456	0.00029
338	8368.357	191.1	0.12471	-0.00356
339	8399.077	498.3	0.14320	-0.00116
340	8400.442	675.8	0.13928	-0.00776
341	8448.611	1693.0	0.11075	0.00416
342	8489.025	757.8	0.15172	-0.00533
343	8495.742	764.6	0.12072	0.00051
344	8530.913	525.7	0.12460	0.00297
345	8548.471	409.6	0.10793	0.00014
346	8549.564	1338.0	0.10817	0.00422
347	8580.393	682.7	0.12001	-0.00482
348	8651.609	1249.3	0.09994	-0.00176
349	8667.665	1071.8	0.08244	-0.00386
350	8713.977	675.8	0.10791	-0.00220
351	8716.080	416.4	0.08826	-0.00551
352	8757.886	655.4	0.14726	-0.02139
353	8813.346	894.3	0.12551	-0.00909
354	8851.657	976.2	0.07365	0.00566
355	8906.462	853.3	0.07363	-0.00923
356	8933.386	873.8	0.11402	-0.00648
357	8942.234	430.1	0.09699	-0.00422
358	8956.269	1222.0	0.09230	-0.00313
359	8962.222	1419.9	0.08938	-0.00284
360	8983.876	628.1	0.08183	-0.00116
361	8991.823	2020.7	0.07566	0.00023
362	9014.733	696.3	0.09142	0.00102
363	9019.921	1153.7	0.09530	-0.00103
364	9028.605	791.9	0.11072	-0.00434
365	9062.847	887.5	0.07233	0.00445
366	9132.261	573.4	0.05481	0.00003
367	9133.025	764.6	0.05526	0.00210
368	9137.749	1392.6	0.08718	-0.00309
369	9162.243	798.7	0.08747	-0.00298
370	9165.602	1351.7	0.08864	-0.00299
371	9180.703	2198.2	0.08481	-0.00193
372	9193.400	1058.1	0.08075	-0.00187
373	9209.593	907.9	0.08035	-0.00244
374	9239.767	1256.1	0.07656	-0.00090
375	9280.208	1317.5	0.07804	0.00397
376	9288.073	955.7	0.05932	0.00824
377	9315.980	798.7	0.07583	0.00236
378	9320.786	1283.4	0.05146	0.00518
379	9384.793	703.1	0.09196	-0.00117
380	9395.251	614.4	0.06358	-0.00132
381	9398.801	634.9	0.08427	-0.00086
382	9405.382	2007.0	0.09301	0.00023
383	9416.223	716.8	0.08948	-0.00229
384	9422.722	867.0	0.09287	-0.00325
385	9457.702	2157.2	0.05476	-0.00034
386	9462.863	1761.3	0.05504	0.00016
387	9499.071	1181.0	0.05732	-0.00018
388	9540.250	737.3	0.08214	-0.00376
389	9570.260	996.7	0.08145	-0.00052
390	9586.179	710.0	0.08821	-0.00038
391	9614.005	218.5	0.08324	0.00088
392	9624.381	498.3	0.07353	-0.00102
393	9632.874	1071.8	0.07379	0.00164
394	9642.349	1447.3	0.08088	0.00011
395	9707.749	600.7	0.06216	0.00000
396	9821.891	1563.3	0.05590	-0.00035
397	9868.339	1713.5	0.05282	-0.00179
398	9905.367	1290.2	0.06758	0.00131
399	9919.949	2068.5	0.06419	-0.00035
400	9943.596	1952.4	0.05741	0.00523
401	9980.542	1099.1	0.07064	-0.00326
402	10027.919	1501.9	0.04290	0.00031
403	10117.103	1549.7	0.10287	0.00468
404	10122.974	703.1	0.07892	0.00712
405	10123.957	689.5	0.07511	0.00812
406	10146.485	1495.0	0.11857	-0.00529
407	10162.978	1351.7	0.05070	0.00039
408	10164.562	983.0	0.11046	-0.00171
409	10168.276	621.2	0.05724	0.00437
410	10200.470	655.4	0.08055	0.00399
411	10213.605	1037.7	0.10952	0.00471
412	10398.744	1658.9	0.10513	0.00252
413	10404.697	1153.7	0.10027	0.00236
414	10418.077	655.4	0.08218	0.00189
415	10422.228	471.0	0.09153	0.00215
416	10482.384	1071.8	0.08867	0.00021
417	10483.968	710.0	0.11654	-0.00288
418	10603.872	948.9	0.10370	0.00166
419	10608.295	1795.4	0.08961	0.00247
420	10611.927	744.1	0.09596	0.00074
421	10619.901	935.3	0.09754	-0.00007
422	10634.619	785.1	0.08714	0.00031
423	10636.503	1645.2	0.08714	-0.00028
424	10660.451	505.2	0.10127	0.00190
425	10662.581	1119.6	0.10025	-0.00152
426	10721.345	327.7	0.10136	-0.00030
427	10739.668	648.5	0.11304	-0.00403
428	10754.686	1256.1	0.10482	0.00090
429	10757.553	819.2	0.10051	0.00196
430	10768.422	1283.4	0.08571	0.00357
431	10776.422	518.8	0.11351	-0.00306
432	10807.852	587.1	0.10532	-0.00113
433	10860.937	436.9	0.08338	-0.00021
434	10910.799	778.2	0.07163	-0.00049
435	10989.715	1699.8	0.05453	0.00035
436	11085.425	525.7	0.06866	-0.00083
437	11086.544	300.4	0.06603	-0.00003
438	11161.829	1460.9	0.07939	-0.00413
439	11201.833	969.4	0.11964	-0.00571
440	11219.937	2211.8	0.05224	0.00799
441	11258.030	846.5	0.07169	0.01381
442	11286.566	2621.4	0.05737	0.01295
443	11355.897	300.4	0.04534	0.00331
444	11356.279	273.1	0.04376	-0.00166
445	11367.557	1017.2	0.10142	-0.00041
446	11371.926	1262.9	0.10442	-0.00130
447	11377.114	1071.8	0.10411	-0.00602
448	11380.337	593.9	0.12450	-0.00503
449	11383.805	1092.3	0.09710	-0.00229
450	11396.338	785.1	0.09564	-0.00254
451	11398.523	1283.4	0.10513	-0.00655
452	11426.676	1215.1	0.05452	-0.00371
453	11448.986	1631.6	0.04766	-0.00076
454	11452.535	3310.9	0.07151	0.00064
455	11455.321	232.1	0.05783	0.00111
456	11489.044	443.7	0.08068	-0.00069
457	11501.114	436.9	0.08817	-0.00090
458	11545.979	928.4	0.12254	-0.00163
459	11578.556	416.4	0.11432	-0.00213
460	11602.640	1065.0	0.11608	-0.00539
461	11730.490	266.2	0.06482	-0.00089
462	11763.804	1460.9	0.04989	-0.00101
463	11772.788	1699.8	0.05712	-0.00109
464	11774.700	1856.9	0.07690	-0.00251
465	11783.328	2368.9	0.05086	-0.00092
466	11844.031	641.7	0.07685	-0.00313
467	11851.185	662.2	0.07834	-0.00023
468	11859.760	1037.7	0.07390	-0.00082
469	11866.204	1699.8	0.07985	-0.00306
470	11889.551	1556.5	0.08330	0.00045
471	11924.231	880.6	0.08679	-0.00005
472	11951.319	423.3	0.05785	-0.00217
473	11954.241	710.0	0.09948	-0.00116
474	11993.754	1256.1	0.08377	-0.00052
475	12062.921	1303.9	0.06014	0.00535
476	12071.905	1665.7	0.04857	0.00677
477	12081.818	1802.2	0.05112	0.00705
478	12133.809	1884.2	0.08361	0.00105
479	12138.206	791.9	0.07565	0.00102
480	12181.760	689.5	0.09327	0.00013
481	12227.144	710.0	0.10643	-0.00232
482	12231.103	955.7	0.10568	-0.00042
483	12232.714	416.4	0.10559	-0.00199
484	12242.818	716.8	0.10871	-0.00414
485	12269.414	436.9	0.10852	-0.00020
486	12271.872	764.6	0.10881	-0.00440
487	12282.767	1385.8	0.10545	-0.00096
488	12284.597	484.7	0.10664	-0.00010
489	12311.576	1283.4	0.10334	-0.00033
490	12314.498	587.1	0.11374	-0.00140
491	12329.243	553.0	0.10702	-0.00301
492	12394.861	1078.6	0.07611	-0.00171
493	12395.571	184.3	0.08250	-0.00148
494	12410.371	1140.1	0.08924	-0.00172
495	12422.605	737.3	0.09189	-0.00130
496	12460.971	1146.9	0.08918	0.00061
497	12491.636	1092.3	0.08034	-0.00068
498	12518.151	1351.7	0.08572	-0.00026
499	12538.358	238.9	0.08215	0.00166
500	12560.613	1795.4	0.07295	0.00045
501	12572.218	1351.7	0.08566	-0.00099
502	12591.142	778.2	0.08111	-0.00018
503	12688.135	1713.5	0.05780	0.00081
504	12704.382	1754.5	0.08342	-0.00208
505	12715.769	1092.3	0.05151	0.00228
506	12721.176	518.8	0.07794	-0.00263
507	12766.177	423.3	0.05015	0.00208
508	12810.414	1235.6	0.04889	-0.00037
509	12811.861	1010.3	0.04946	-0.00057
510	12816.968	1413.1	0.05068	0.00071
511	12869.287	1413.1	0.04949	0.00039
512	12876.933	3365.5	0.04642	0.00056
513	12959.427	1413.1	0.06204	-0.00093
514	13085.037	573.4	0.09436	0.00199
515	13106.118	170.7	0.11202	0.00141
516	13146.150	518.8	0.10075	-0.00310
517	13148.307	348.2	0.09845	-0.00170
518	13156.936	566.6	0.10059	-0.00373
519	13157.509	395.9	0.10068	-0.00233
520	13282.383	1215.1	0.10305	0.00162
521	13287.052	1065.0	0.05910	0.00220
522	13346.772	471.0	0.08511	0.00032
523	13359.442	1037.7	0.09960	-0.00287
524	13406.519	907.9	0.11328	-0.00386
525	13419.025	525.7	0.09436	-0.00016
526	13429.047	662.2	0.10739	-0.00014
527	13445.567	703.1	0.12349	-0.00307
528	13446.195	252.6	0.12174	-0.00053
529	13458.729	273.1	0.11419	-0.00039
530	13469.133	853.3	0.11961	-0.00178
531	13475.768	778.2	0.09731	0.00540
532	13509.164	382.3	0.15484	-0.00299
533	13527.624	553.0	0.15824	-0.00765
534	13537.399	587.1	0.15177	-0.02170
535	13572.789	750.9	0.13101	-0.00010
536	13599.932	443.7	0.08780	-0.00055
537	13604.410	218.5	0.08026	-0.00885
538	13614.677	1024.0	0.11436	-0.00745
539	13668.499	1583.8	0.05498	0.00080
540	13677.155	737.3	0.06658	-0.00701
541	13685.511	921.6	0.10195	-0.00324
542	13689.743	655.4	0.10176	-0.00329
543	13754.870	546.1	0.11991	-0.00086
544	13765.629	539.3	0.13705	-0.00528
545	13772.073	621.2	0.13434	-0.00283
546	13776.278	696.3	0.13365	0.00082
547	13797.113	518.8	0.14123	-0.00133
548	13815.900	498.3	0.13116	-0.00036
549	13823.573	607.6	0.13125	-0.00542
550	13844.490	867.0	0.12582	-0.00482
551	13868.820	1030.8	0.12127	-0.00391
552	13876.466	1365.3	0.11463	-0.00512
553	13887.198	710.0	0.13167	-0.00712
554	13922.915	1058.1	0.09604	0.00853
555	13942.576	293.5	0.11991	0.00310
556	13960.871	266.2	0.09401	0.00936
557	13964.667	518.8	0.12152	-0.00465
558	13982.580	409.6	0.09674	-0.00054
559	13985.529	1010.3	0.10874	0.00170
560	14012.809	1174.2	0.06588	-0.00161
561	14053.632	3133.4	0.05886	-0.00250
562	14071.764	2635.1	0.04992	0.00353
563	14101.391	628.1	0.06041	0.01073
564	14125.804	1126.4	0.03948	0.00916
565	14147.813	512.0	0.06867	0.00682
566	14151.117	2375.7	0.05137	-0.00344
567	14156.578	1065.0	0.05798	-0.00457
568	14163.514	921.6	0.10245	-0.00055
569	14179.598	641.7	0.11534	0.00269
570	14198.521	607.6	0.12296	-0.00269
571	14199.040	293.5	0.12088	-0.00162
572	14223.698	628.1	0.12780	-0.00151
573	14225.145	962.6	0.12673	-0.00242
574	14268.372	512.0	0.11608	-0.00301
575	14308.540	983.0	0.11874	0.00095
576	14352.367	894.3	0.14151	-0.00254
577	14357.118	457.4	0.14749	-0.00618
578	14357.856	546.1	0.14929	-0.00644
579	14400.782	839.7	0.13284	-0.00416
580	14412.141	928.4	0.13079	0.00041
581	14430.655	1140.1	0.10734	0.00194
582	14434.697	887.5	0.11454	0.00532
583	14506.213	1501.9	0.11890	-0.00260
584	14529.560	737.3	0.11910	-0.00436
585	14547.965	1071.8	0.11297	-0.00509
586	14574.807	785.1	0.10377	-0.00111
587	14576.609	1624.7	0.12117	-0.00332
588	14589.935	641.7	0.12871	-0.00199
589	14611.971	867.0	0.12598	-0.00232
590	14648.699	218.5	0.12654	-0.00561
591	14649.764	1037.7	0.14029	-0.00553
592	14657.492	232.1	0.13912	-0.00776
593	14657.929	334.5	0.14066	-0.00924
594	14685.208	887.5	0.11272	-0.00618
595	14731.493	566.6	0.11260	-0.00436
596	14733.486	1085.4	0.11626	-0.00268
597	14795.418	805.5	0.12124	-0.00174
598	14798.257	710.0	0.12017	-0.00121
599	14811.993	1010.3	0.11847	-0.00101
600	14830.234	1358.5	0.10585	-0.00018
601	14906.146	1092.3	0.09985	-0.00151
602	14945.959	436.9	0.12536	-0.00351
603	14986.728	935.3	0.13599	-0.00664
604	15023.101	600.7	0.12226	-0.00378
605	15024.493	1133.2	0.12123	-0.00401
606	15030.965	498.3	0.12254	-0.00240
607	15071.952	819.2	0.11401	-0.00172
608	15098.467	593.9	0.10868	-0.00118
609	15114.278	785.1	0.09848	0.00034
610	15141.994	983.0	0.09027	0.00165
611	15201.167	962.6	0.09409	0.00141
612	15232.324	1146.9	0.10356	0.00239
613	15237.349	1843.2	0.08231	0.00407
614	15270.881	293.5	0.10303	0.00785
615	15292.699	525.7	0.12153	0.00707
616	15294.474	2798.9	0.04712	0.00713
617	15301.082	710.0	0.12733	0.00049
618	15321.644	518.8	0.11697	0.00333
619	15329.236	935.3	0.10734	0.00378
620	15412.357	2191.4	0.04622	0.00020
621	15466.916	1065.0	0.05635	0.00451
622	15477.374	880.6	0.09067	-0.00353
623	15523.468	225.3	0.06832	-0.00172
624	15523.714	238.9	0.07152	-0.00134
625	15524.041	191.1	0.07230	-0.00217
626	15527.837	798.7	0.04612	-0.00203
627	15542.364	1993.4	0.11350	0.00155
628	15570.708	2894.5	0.03467	0.00378
629	15584.362	600.7	0.08654	0.00512
630	15673.163	389.1	0.10476	0.00536
631	15676.221	1815.9	0.04337	0.00089
632	15681.464	1419.9	0.05523	0.00374
