DXEX v5
C:\Data\LDA\Skin_Friction_2017\Charlie_Z\20170815_CharlieZ.lda
16:49:06
4;400.0000 mm;0.0000 mm;-5.0000 mm
Region1
"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
1802.988	327.7	0.41537	-0.03922
1809.596	191.1	0.42199	-0.01919
1819.645	450.6	0.38506	-0.01873
1827.782	320.9	0.38289	-0.00782
1889.713	327.7	0.27967	0.01224
1904.787	300.4	0.34255	0.01897
1912.842	273.1	0.39642	-0.01205
1925.649	191.1	0.36617	0.01233
1968.876	409.6	0.43964	-0.01606
1974.091	218.5	0.43209	-0.01701
1996.810	218.5	0.40068	-0.00017
2010.382	279.9	0.40801	0.00976
2011.501	245.8	0.39608	-0.00055
2021.850	436.9	0.36526	0.02495
2046.317	436.9	0.36005	0.02094
2061.664	512.0	0.44134	-0.01944
2063.848	211.6	0.40233	-0.00439
2066.497	218.5	0.40889	-0.01365
2072.859	211.6	0.42437	-0.03025
2078.730	382.3	0.41250	-0.03684
2092.848	266.2	0.35599	0.00764
2098.883	341.3	0.35024	-0.00592
2116.850	348.2	0.34785	-0.01726
2127.336	218.5	0.38022	0.02184
2144.239	464.2	0.41112	-0.01558
2146.724	218.5	0.39284	-0.02068
2172.010	273.1	0.38952	-0.02666
2191.206	327.7	0.38092	-0.00992
2193.364	498.3	0.39861	-0.00501
2201.364	218.5	0.40003	-0.00024
2206.471	348.2	0.38104	-0.01797
2258.790	355.0	0.38910	-0.02730
2264.334	307.2	0.37353	-0.01961
2271.106	211.6	0.39398	-0.01651
2283.366	252.6	0.40296	-0.02576
2295.927	327.7	0.38156	-0.01917
2299.668	355.0	0.38794	-0.02147
2328.723	327.7	0.40858	-0.02015
2342.676	334.5	0.39409	-0.03632
2345.325	286.7	0.38591	-0.03481
2352.288	382.3	0.38187	-0.01436
2355.265	436.9	0.40869	-0.02107
2364.740	348.2	0.40506	-0.03201
2379.431	518.8	0.39711	-0.02435
2391.228	191.1	0.39033	-0.01492
2392.156	266.2	0.39833	-0.01627
2393.740	245.8	0.39998	-0.01882
2394.941	273.1	0.40338	-0.01492
2403.570	334.5	0.34707	-0.01136
2410.534	225.3	0.34904	0.01207
2411.298	477.9	0.34861	0.01618
2419.436	198.0	0.36572	-0.00240
2422.985	327.7	0.36916	-0.00744
2454.825	293.5	0.38756	-0.03058
2475.742	266.2	0.38055	-0.02011
2500.973	150.2	0.30005	0.01335
2502.857	382.3	0.27240	0.00926
2534.069	273.1	0.35497	-0.00609
2540.595	218.5	0.33267	0.01171
2552.474	279.9	0.35439	0.00981
2563.615	266.2	0.34983	-0.00934
2567.110	245.8	0.35391	-0.01930
2594.362	327.7	0.30156	-0.00242
2597.530	259.4	0.29996	0.00123
2610.664	320.9	0.32067	0.00086
2640.155	273.1	0.30289	0.00213
2661.782	436.9	0.24893	0.07271
2664.376	286.7	0.22755	0.09018
2689.089	279.9	0.25174	0.02413
2704.435	293.5	0.25993	-0.00182
2710.852	225.3	0.26745	0.03317
2733.326	327.7	0.31517	0.03232
2736.275	477.9	0.29394	0.06222
2748.563	484.7	0.25196	-0.00686
2749.819	682.7	0.26059	-0.04027
2753.260	368.6	0.27616	0.00700
2762.353	464.2	0.28707	-0.01375
2791.516	669.0	0.30156	0.00990
2796.759	518.8	0.26556	0.00868
2799.271	389.1	0.28806	0.00359
2822.782	184.3	0.23643	-0.02946
2852.164	259.4	0.35963	-0.01843
2890.667	300.4	0.39861	-0.03061
2923.517	273.1	0.37646	0.00791
2943.860	232.1	0.37612	-0.03843
2945.089	129.7	0.36861	-0.03686
2946.946	327.7	0.36539	-0.02432
2968.300	211.6	0.43795	-0.01632
2977.420	157.0	0.42266	-0.01403
2982.035	307.2	0.42675	-0.00962
3009.833	198.0	0.36232	0.02230
3033.371	252.6	0.34959	0.01587
3034.545	307.2	0.34451	0.00074
3036.457	395.9	0.35343	-0.00265
3045.031	238.9	0.34310	0.00118
3063.736	348.2	0.32680	0.04682
3066.003	266.2	0.37466	0.02348
3077.827	245.8	0.43211	-0.04439
3092.736	395.9	0.40790	0.00782
3097.269	430.1	0.39801	-0.01062
3130.501	245.8	0.33890	0.02235
3143.827	355.0	0.37369	-0.01971
3166.382	300.4	0.33051	0.02752
3177.250	518.8	0.34566	0.01204
3178.315	286.7	0.36042	-0.00552
3186.097	191.1	0.35052	0.00793
3190.903	286.7	0.37169	0.00748
3204.420	368.6	0.36373	0.00266
3212.175	409.6	0.32954	-0.00059
3224.600	355.0	0.37825	0.01371
3240.520	184.3	0.36563	0.03437
3248.794	273.1	0.28387	0.04043
3255.975	320.9	0.34074	0.01970
3273.178	273.1	0.38808	0.00124
3288.989	211.6	0.36539	0.00075
3301.031	259.4	0.32975	0.02189
3305.919	238.9	0.32072	0.00512
3368.015	546.1	0.31822	-0.03388
3370.936	573.4	0.30607	-0.00651
3372.411	559.8	0.26308	0.01388
3377.162	361.8	0.24899	0.03276
3387.621	375.5	0.28520	0.00836
3388.467	327.7	0.29326	-0.00159
3390.925	252.6	0.29288	0.00564
3397.014	450.6	0.22504	0.04106
3403.185	327.7	0.29131	0.03487
3425.440	177.5	0.39183	-0.01357
3428.908	368.6	0.33427	0.01533
3443.463	334.5	0.31813	0.01125
3450.016	348.2	0.33612	-0.02212
3464.625	546.1	0.32371	-0.00321
3467.383	191.1	0.34112	-0.01511
3491.359	355.0	0.32329	-0.01313
3543.105	382.3	0.31539	0.03838
3543.651	314.0	0.31038	0.04204
3546.464	266.2	0.35095	0.04137
3562.247	436.9	0.29898	-0.00347
3570.330	293.5	0.33219	-0.01304
3586.249	273.1	0.32265	0.00275
3593.349	355.0	0.34154	-0.01377
3594.059	443.7	0.31442	-0.01377
3599.684	157.0	0.28873	0.01970
3611.044	423.3	0.31627	0.00372
3649.055	382.3	0.34083	-0.01212
3654.325	293.5	0.35868	-0.02325
3661.916	286.7	0.36695	0.00978
3669.808	238.9	0.34180	0.01639
3674.231	211.6	0.36600	-0.00356
3679.201	218.5	0.36422	-0.00242
3687.503	211.6	0.36514	-0.00279
3704.460	327.7	0.32228	0.00517
3749.652	457.4	0.33639	0.00187
3759.019	279.9	0.33302	-0.00115
3773.955	416.4	0.40355	-0.02480
3814.151	218.5	0.38060	-0.02707
3880.533	307.2	0.39459	0.00326
3917.124	464.2	0.32840	0.01924
3919.336	273.1	0.35829	0.01113
3948.991	348.2	0.34615	-0.02637
3963.791	450.6	0.34091	-0.02670
3966.686	252.6	0.33967	-0.02550
3990.770	279.9	0.35406	-0.02033
3993.801	300.4	0.35007	-0.00952
4012.124	286.7	0.35390	0.00141
4043.691	409.6	0.35131	-0.00712
4044.892	327.7	0.32576	0.00197
4051.255	238.9	0.35829	0.00719
4086.371	273.1	0.37866	-0.01837
4093.689	314.0	0.39505	-0.02103
4142.950	457.4	0.37290	0.00400
4159.580	293.5	0.38914	-0.01383
4167.499	320.9	0.33090	0.00104
4180.470	191.1	0.39745	-0.00910
4199.584	314.0	0.41387	-0.00869
4201.223	382.3	0.40389	-0.01042
4227.219	157.0	0.43646	0.01505
4253.624	170.7	0.40315	0.00605
4284.317	300.4	0.40467	-0.01731
4294.530	355.0	0.38235	-0.01793
4301.821	320.9	0.41007	-0.03884
4341.716	430.1	0.35971	0.03507
4348.406	300.4	0.36586	0.00615
4370.033	307.2	0.39873	-0.01230
4388.547	279.9	0.38616	-0.00754
4408.180	191.1	0.36041	0.03196
4409.327	423.3	0.35008	0.02678
4431.828	368.6	0.32548	-0.00778
4444.334	361.8	0.32686	0.01153
4450.697	327.7	0.38021	0.02612
4465.770	163.8	0.38231	0.00233
4475.054	416.4	0.34738	0.03248
4483.055	436.9	0.37768	-0.01774
4498.702	327.7	0.43647	-0.02018
4529.231	218.5	0.38199	-0.03272
4540.017	143.4	0.41548	0.00000
4547.171	320.9	0.39056	-0.02165
4560.852	218.5	0.42613	0.00106
4563.200	320.9	0.41341	-0.01531
4568.388	232.1	0.42405	-0.00504
4579.939	314.0	0.39736	-0.04008
4590.862	395.9	0.43103	-0.00375
4594.330	320.9	0.40979	-0.00337
4595.886	238.9	0.40920	-0.01533
4622.892	395.9	0.41121	0.02901
4644.000	279.9	0.38911	0.00064
4670.215	443.7	0.36214	0.01415
4705.686	259.4	0.41897	-0.00034
4708.226	279.9	0.43380	-0.01566
4717.455	348.2	0.42664	-0.03473
4718.520	293.5	0.42552	-0.03970
4722.534	191.1	0.40416	-0.01609
4730.754	266.2	0.39911	-0.02847
4760.409	464.2	0.40400	-0.00574
4811.991	348.2	0.35526	0.00280
4815.677	320.9	0.40241	-0.00317
4835.475	232.1	0.39450	-0.00615
4840.527	259.4	0.36168	0.00836
4841.291	266.2	0.35990	0.01071
4848.910	307.2	0.32340	0.01672
4849.811	198.0	0.31759	0.02560
4857.457	273.1	0.28571	0.00804
4860.242	273.1	0.29103	0.02253
4867.615	238.9	0.30512	-0.00164
4873.759	170.7	0.39606	-0.04157
4883.944	300.4	0.42293	-0.03443
4886.374	327.7	0.40409	-0.03676
4887.740	245.8	0.40849	-0.01103
4917.422	252.6	0.38770	0.00706
4924.740	279.9	0.34945	0.01117
4930.720	327.7	0.37158	-0.00104
4937.520	375.5	0.38994	-0.00056
4977.770	252.6	0.32353	0.03538
4990.112	279.9	0.34595	-0.01170
5029.625	163.8	0.35244	-0.00030
5034.349	286.7	0.33289	0.01692
5056.331	375.5	0.37286	-0.02539
5058.243	293.5	0.38404	-0.02272
5059.471	402.8	0.38654	-0.02014
5066.817	245.8	0.39309	-0.02800
5069.329	273.1	0.39610	-0.03617
5077.084	361.8	0.35333	-0.01540
5102.179	341.3	0.39306	-0.04397
5119.382	300.4	0.38388	0.00441
5124.543	191.1	0.38634	0.02427
5142.593	163.8	0.40795	0.00356
5181.505	355.0	0.34988	-0.01200
5182.133	238.9	0.34772	-0.00489
5187.348	273.1	0.35470	-0.00744
5196.005	286.7	0.37413	0.00862
5199.964	198.0	0.34641	0.02070
5204.661	307.2	0.36345	0.00229
5216.867	314.0	0.36197	-0.03216
5230.903	198.0	0.35714	0.00209
5235.326	198.0	0.32244	-0.03043
5249.225	320.9	0.38141	0.00991
5255.260	587.1	0.37338	0.00704
5272.300	293.5	0.39279	-0.03069
5279.618	266.2	0.39452	-0.00139
5338.464	279.9	0.32707	0.01346
5345.263	320.9	0.38847	-0.00538
5367.900	307.2	0.39163	0.02309
5371.505	198.0	0.40210	0.00286
5378.058	477.9	0.39661	-0.00932
5409.024	273.1	0.34077	0.03962
5434.010	191.1	0.41994	-0.00236
5441.983	293.5	0.41545	-0.00979
5448.673	314.0	0.38548	-0.01551
5494.521	532.5	0.37356	0.00799
5520.572	471.0	0.34994	0.01735
5525.378	314.0	0.32537	0.03177
5539.714	273.1	0.35977	0.00170
5544.438	266.2	0.39214	0.02842
5551.537	232.1	0.39574	-0.04330
5567.348	348.2	0.40170	0.01998
5573.820	238.9	0.37163	-0.02142
5582.312	225.3	0.37835	-0.00554
5588.101	218.5	0.37341	-0.01023
5606.560	184.3	0.43329	-0.02464
5623.654	293.5	0.40523	-0.01143
5631.409	163.8	0.39117	-0.01345
5647.084	191.1	0.38220	0.00652
5662.403	300.4	0.38271	-0.00369
5671.277	266.2	0.40939	0.01115
5677.722	327.7	0.39731	0.02390
5700.332	218.5	0.44216	-0.00113
5723.378	218.5	0.41661	-0.00398
5724.116	225.3	0.44029	-0.00803
5724.607	245.8	0.43716	-0.00643
5734.465	252.6	0.40702	-0.00686
5737.196	279.9	0.40851	-0.01996
5741.947	436.9	0.35332	-0.00036
5751.613	245.8	0.38948	0.01539
5782.798	218.5	0.36006	0.00344
5785.446	395.9	0.35308	-0.00365
5793.638	266.2	0.35450	0.00515
5812.425	266.2	0.36706	-0.01795
5830.229	252.6	0.32371	0.00027
5838.694	245.8	0.34737	0.01482
5853.467	273.1	0.30911	0.06379
5855.980	259.4	0.35910	0.01445
5862.014	307.2	0.33089	-0.00110
5868.104	375.5	0.32753	-0.02931
5882.221	300.4	0.37609	-0.00646
5893.335	327.7	0.31678	0.00171
5900.407	225.3	0.30114	-0.00096
5907.016	300.4	0.30993	0.01088
5908.135	341.3	0.30752	0.01481
5910.074	307.2	0.30747	0.01898
5943.962	477.9	0.28967	0.02655
6002.125	238.9	0.36051	0.00212
6006.357	191.1	0.38956	0.00405
6011.955	170.7	0.40435	-0.02043
6023.724	273.1	0.39446	-0.03430
6031.288	136.5	0.39629	-0.04425
6036.531	300.4	0.40101	-0.04484
6045.515	300.4	0.36426	-0.04060
6069.108	300.4	0.33855	-0.04804
6078.857	327.7	0.30380	-0.01935
6099.227	279.9	0.33170	0.00961
6131.995	320.9	0.33900	-0.01325
6141.771	252.6	0.33847	-0.02404
6202.255	273.1	0.32511	0.00430
6206.679	252.6	0.35925	-0.04056
6282.564	436.9	0.40896	-0.00375
6290.865	225.3	0.38551	-0.01736
6294.224	218.5	0.37197	-0.02079
6324.671	252.6	0.37317	0.00208
6340.099	314.0	0.39334	-0.01660
6348.483	314.0	0.35087	0.00859
6370.765	300.4	0.37284	-0.00059
6396.624	409.6	0.38180	-0.01086
6401.976	300.4	0.39832	0.00658
6423.658	252.6	0.40347	-0.01485
6435.318	273.1	0.37112	0.00994
6442.527	279.9	0.33489	0.04120
6444.247	218.5	0.36600	0.00588
6451.183	273.1	0.33114	0.02387
6452.849	245.8	0.31853	0.01449
6455.279	259.4	0.32596	-0.00354
6456.344	218.5	0.33349	-0.01304
6469.260	245.8	0.32780	0.01582
6486.845	409.6	0.36801	0.00463
6488.648	293.5	0.37075	-0.00395
6492.498	307.2	0.27610	0.02781
6497.331	218.5	0.36543	-0.02285
6501.236	355.0	0.35595	-0.02154
6546.702	348.2	0.34346	0.01506
6554.457	525.7	0.39736	-0.01934
6566.035	266.2	0.33950	-0.00306
6568.738	225.3	0.40956	0.00492
6574.309	245.8	0.35750	0.00679
6578.814	327.7	0.39486	-0.01581
6588.180	395.9	0.39936	0.01258
6594.516	252.6	0.39972	-0.01272
6616.361	232.1	0.36989	-0.00304
6672.258	266.2	0.44502	-0.01081
6680.532	259.4	0.44283	-0.01220
6681.187	157.0	0.43663	-0.02184
6683.017	170.7	0.45164	-0.01535
6686.976	293.5	0.44345	-0.01581
6690.963	300.4	0.44866	-0.03213
6697.817	334.5	0.41375	-0.02125
6708.166	300.4	0.42796	-0.03186
6748.607	273.1	0.31693	0.03862
6760.076	177.5	0.33349	0.02866
6764.472	293.5	0.31995	0.05081
6787.792	211.6	0.33660	-0.02162
6791.670	225.3	0.32730	0.02776
6799.179	409.6	0.32293	0.03286
6807.753	327.7	0.34132	-0.01171
6821.571	163.8	0.40048	-0.02376
6834.924	191.1	0.37630	-0.01877
6837.081	245.8	0.39111	-0.01309
6839.702	170.7	0.37933	0.00688
6842.296	273.1	0.37883	0.00258
6866.954	252.6	0.36380	-0.01124
6867.773	320.9	0.36185	-0.00132
6868.401	273.1	0.36477	-0.00192
6873.180	245.8	0.37572	-0.00587
6929.514	382.3	0.28308	0.02066
6947.127	238.9	0.28990	0.03164
6961.818	368.6	0.28302	0.01703
6968.317	266.2	0.39991	-0.03367
6973.341	409.6	0.28822	0.01752
7012.308	430.1	0.37797	0.05950
7018.233	218.5	0.40404	-0.01063
7026.780	320.9	0.40183	-0.02584
7037.348	273.1	0.38290	-0.03466
7055.998	225.3	0.34370	-0.05906
7058.893	266.2	0.36325	0.01802
7073.911	327.7	0.35531	0.02332
7078.007	170.7	0.35693	0.00003
7084.206	307.2	0.35710	-0.02744
7090.814	218.5	0.33175	-0.00086
7107.308	375.5	0.34212	-0.00666
7117.083	163.8	0.36904	-0.01257
7123.418	457.4	0.35190	0.02225
7133.795	279.9	0.35065	0.02412
7141.468	300.4	0.41131	0.01488
7170.031	225.3	0.38975	-0.03307
7179.206	327.7	0.39248	-0.02136
7187.480	245.8	0.41161	-0.03291
7197.256	279.9	0.42402	0.02940
7216.207	320.9	0.43484	0.00123
7274.834	327.7	0.37694	0.04374
7293.839	498.3	0.37263	-0.01062
7300.775	532.5	0.36825	0.00701
7301.786	266.2	0.42975	-0.02308
7306.291	266.2	0.43139	-0.02071
7320.491	368.6	0.42037	0.02153
7344.876	245.8	0.42308	0.00815
7350.064	225.3	0.41893	0.00633
7372.947	293.5	0.39348	-0.02111
7385.808	204.8	0.33237	0.01829
7392.389	252.6	0.36022	0.05440
7416.965	245.8	0.37246	-0.00182
7437.773	293.5	0.37224	-0.01170
7463.851	198.0	0.35627	0.06422
7490.174	327.7	0.41648	-0.01111
7503.254	266.2	0.44426	-0.03218
7509.972	245.8	0.43979	-0.00781
7528.240	177.5	0.40180	0.00628
7534.711	327.7	0.40321	0.01288
7601.476	279.9	0.43191	-0.00273
7620.782	252.6	0.42285	-0.01573
7640.880	225.3	0.40283	0.01315
7656.663	170.7	0.38001	-0.00393
7660.049	273.1	0.38379	-0.00189
7690.278	300.4	0.41141	-0.00286
7719.605	327.7	0.37087	-0.01240
7720.451	245.8	0.37632	-0.00932
7736.672	368.6	0.38399	0.00209
7757.971	225.3	0.33623	-0.00409
7762.203	259.4	0.41102	-0.03473
7768.183	211.6	0.30853	0.01946
7774.601	307.2	0.32634	-0.00323
7792.514	327.7	0.39429	0.04078
7793.879	163.8	0.38670	0.03073
7801.388	293.5	0.40046	-0.01036
7806.331	225.3	0.44249	-0.03099
7831.289	266.2	0.41338	0.01521
7838.362	218.5	0.45646	0.00772
7840.164	259.4	0.44714	0.01315
7840.573	211.6	0.46973	-0.00755
7875.881	163.8	0.41652	0.00548
7877.656	300.4	0.40769	-0.00017
7902.969	327.7	0.39072	-0.04747
7906.710	368.6	0.32913	-0.00596
7907.857	409.6	0.31816	-0.03003
7909.386	327.7	0.37842	-0.03186
7953.323	238.9	0.43923	-0.02920
7961.515	273.1	0.43350	-0.02074
7965.365	191.1	0.42683	-0.00213
7972.301	450.6	0.41555	0.00798
7999.607	273.1	0.40531	-0.04045
8004.222	184.3	0.40509	0.00212
8005.588	273.1	0.41316	0.01061
8007.554	300.4	0.39770	0.00178
8018.067	320.9	0.40686	-0.01575
8024.648	266.2	0.41859	-0.00391
8034.669	218.5	0.43753	0.00244
8040.322	300.4	0.44388	-0.01207
8075.657	252.6	0.37277	0.00028
8083.821	505.2	0.43021	-0.00705
8088.190	191.1	0.43567	-0.02181
8092.778	177.5	0.43641	-0.01317
8095.918	238.9	0.44222	-0.01885
8120.385	320.9	0.40867	-0.02968
8180.105	204.8	0.44182	0.00003
8181.934	232.1	0.43666	-0.01172
8191.956	143.4	0.43469	-0.00090
8202.414	252.6	0.41724	-0.00605
8219.781	307.2	0.42173	-0.00481
8229.147	327.7	0.41907	0.00286
8236.766	341.3	0.42601	-0.01150
8237.476	191.1	0.42336	-0.01340
8244.821	184.3	0.41715	-0.01990
8251.211	273.1	0.41574	0.00128
8260.577	232.1	0.40776	0.00283
8311.723	225.3	0.39317	0.02793
8314.617	170.7	0.37053	0.09838
8322.918	300.4	0.36748	0.00468
8341.132	450.6	0.37486	-0.02961
8341.869	355.0	0.41513	-0.02740
8347.112	573.4	0.39991	-0.02646
8360.083	225.3	0.37831	0.02822
8369.831	245.8	0.37071	0.02118
8385.369	163.8	0.45191	0.00374
8398.094	355.0	0.44399	-0.03166
8400.469	361.8	0.43283	-0.03451
8403.200	314.0	0.45639	-0.08643
8405.357	218.5	0.40037	-0.01609
8456.612	355.0	0.37377	-0.01818
8479.986	245.8	0.35911	0.01967
8481.871	341.3	0.37145	0.04026
8492.029	273.1	0.44364	-0.03721
8496.643	320.9	0.43653	-0.01614
8498.582	273.1	0.38573	-0.00029
8509.150	580.3	0.38567	0.01479
8521.793	464.2	0.32729	-0.00602
8540.908	163.8	0.39025	-0.05752
8563.381	245.8	0.41053	-0.02045
8568.405	293.5	0.41394	0.00792
8569.388	307.2	0.40643	-0.00838
8576.870	314.0	0.36343	0.01061
8579.546	218.5	0.39951	-0.00038
8594.865	273.1	0.32552	-0.01201
8595.193	279.9	0.31043	0.01296
8631.702	218.5	0.41255	-0.00065
8642.379	225.3	0.42749	0.00576
8682.110	225.3	0.41886	-0.01644
8703.355	395.9	0.34788	0.01863
8710.018	327.7	0.35854	0.00747
8724.190	300.4	0.36133	-0.00919
8726.402	273.1	0.33683	0.03991
8733.010	395.9	0.37052	-0.03377
8771.048	375.5	0.39079	-0.01327
8774.461	198.0	0.43003	-0.02245
8790.463	361.8	0.38556	0.03608
8834.318	245.8	0.32333	0.04793
8856.218	402.8	0.40238	-0.04793
8866.895	232.1	0.41567	0.01407
8884.890	252.6	0.40298	0.01495
8897.068	218.5	0.39400	0.00035
8905.943	300.4	0.44754	-0.01939
8910.967	191.1	0.43906	-0.04296
8911.623	279.9	0.43139	-0.04594
8915.528	252.6	0.41338	-0.04217
8927.597	245.8	0.42825	-0.01497
8931.065	225.3	0.39288	-0.00902
8952.556	204.8	0.41814	-0.02258
8961.594	320.9	0.33137	0.01938
8966.646	218.5	0.36693	0.03173
8970.441	218.5	0.37200	0.00455
8986.798	361.8	0.36435	0.00354
8994.280	218.5	0.33259	0.03428
9012.712	245.8	0.36429	0.04351
9063.803	218.5	0.44398	-0.04770
9073.251	300.4	0.44615	-0.03589
9081.989	150.2	0.41858	-0.00472
9085.457	198.0	0.40412	-0.02941
9086.495	273.1	0.40194	-0.02881
9107.958	218.5	0.44553	0.00132
9121.638	204.8	0.40790	0.00913
9142.501	546.1	0.36931	-0.03265
9178.136	300.4	0.40815	-0.00524
9178.928	464.2	0.41080	-0.01096
9193.646	348.2	0.41491	-0.02525
9197.578	279.9	0.38866	-0.02397
9200.336	273.1	0.42803	-0.05059
9202.002	191.1	0.41915	-0.04137
9218.823	307.2	0.38325	0.02130
9220.325	170.7	0.39227	-0.00017
9232.886	218.5	0.40777	-0.02490
9233.514	163.8	0.40393	-0.01353
9235.726	191.1	0.40580	-0.02429
9245.119	218.5	0.40474	-0.00063
9245.392	191.1	0.42456	0.01703
9252.355	225.3	0.38479	0.00737
9270.569	238.9	0.42482	0.00381
9293.261	238.9	0.39675	-0.01457
9299.323	327.7	0.42412	-0.06261
9308.471	218.5	0.38848	0.04245
9311.201	355.0	0.43551	0.00527
9319.530	259.4	0.41480	-0.00154
9338.726	238.9	0.44988	0.00780
9344.406	198.0	0.42708	0.00056
9356.476	266.2	0.44066	-0.01178
9368.081	320.9	0.41787	-0.02902
9390.199	157.0	0.39021	0.00274
9404.262	191.1	0.36844	0.01990
9415.677	525.7	0.39860	-0.01717
9431.132	245.8	0.37882	0.01857
9437.932	266.2	0.37374	0.02273
9439.078	273.1	0.37887	0.02244
9443.748	382.3	0.39626	-0.00698
9449.892	211.6	0.43855	-0.01719
9453.169	279.9	0.44030	-0.02371
9453.660	348.2	0.43211	0.00239
9487.357	327.7	0.32659	0.01839
