DXEX v5
C:\Data\LDA\Skin_Friction_2017\Charlie_Z\20170815_CharlieZ.lda
16:54:10
5;400.0000 mm;0.0000 mm;-20.0000 mm
Region1
"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
63767.221	191.1	0.47429	-0.00150
63770.525	334.5	0.47554	-0.00382
63772.245	170.7	0.47679	-0.00929
63790.377	95.6	0.48244	-0.00126
63802.993	170.7	0.47107	-0.00216
63853.319	293.5	0.47653	-0.00533
63870.986	211.6	0.47514	0.00303
63883.329	238.9	0.46410	0.00039
63918.664	266.2	0.46490	-0.00179
63926.036	293.5	0.46315	0.00197
63930.679	170.7	0.47024	0.01042
63941.574	361.8	0.46542	-0.01614
63949.903	348.2	0.45795	-0.01450
63964.839	245.8	0.46740	-0.02113
63977.974	382.3	0.46366	-0.00533
63994.167	737.3	0.46529	-0.01015
64006.018	279.9	0.46703	0.01196
64008.038	232.1	0.46721	0.01313
64013.145	163.8	0.46347	-0.00649
64036.164	211.6	0.47416	-0.00831
64053.504	198.0	0.47303	0.00629
64058.993	279.9	0.46721	0.00179
64070.598	293.5	0.46675	-0.00850
64071.936	300.4	0.47276	-0.01001
64077.971	273.1	0.49257	-0.00861
64085.480	184.3	0.48011	-0.00855
64086.682	163.8	0.47053	-0.00279
64090.368	191.1	0.45692	-0.01311
64118.439	184.3	0.45937	0.00752
64175.183	157.0	0.46901	0.03152
64185.450	245.8	0.47315	0.00487
64219.720	286.7	0.47332	-0.00970
64223.461	225.3	0.45822	-0.00047
64242.493	320.9	0.45898	-0.00758
64267.261	300.4	0.48972	-0.00787
64293.147	238.9	0.43589	0.02626
64336.647	184.3	0.43999	0.01318
64339.241	320.9	0.43560	0.01779
64346.368	382.3	0.42411	0.02107
64357.455	136.5	0.42036	0.00008
64359.148	191.1	0.42242	0.00366
64364.582	252.6	0.42768	-0.00844
64374.030	382.3	0.43470	-0.01528
64388.693	361.8	0.43020	-0.03500
64390.086	273.1	0.43046	-0.03390
64414.553	273.1	0.41910	-0.03710
64415.017	361.8	0.42630	-0.02713
64424.055	163.8	0.43347	-0.01632
64432.384	512.0	0.40064	-0.00496
64435.524	368.6	0.37873	0.01402
64450.051	279.9	0.40658	0.01236
64456.359	307.2	0.40649	-0.00681
64469.576	245.8	0.40610	-0.03146
64476.976	320.9	0.35412	0.00583
64497.783	191.1	0.38575	0.02598
64506.631	273.1	0.38690	0.02218
64521.540	184.3	0.42917	0.00236
64522.496	327.7	0.43482	-0.00256
64526.401	334.5	0.43532	-0.01307
64537.815	245.8	0.43366	-0.03249
64548.929	266.2	0.44505	-0.00640
64557.967	211.6	0.44681	-0.00541
64576.645	191.1	0.44919	-0.00106
64576.918	191.1	0.44260	0.00129
64593.876	375.5	0.44203	-0.00126
64597.043	245.8	0.43917	-0.00106
64599.555	225.3	0.44115	-0.00380
64609.823	225.3	0.43148	-0.00148
64612.253	252.6	0.43460	0.00431
64614.847	198.0	0.42626	-0.00381
64637.812	198.0	0.43277	-0.01583
64651.493	204.8	0.44690	-0.00224
64654.005	273.1	0.44780	-0.01263
64668.232	266.2	0.42266	0.00536
64669.979	198.0	0.41407	0.00017
64697.504	238.9	0.42430	-0.00769
64720.387	457.4	0.42992	-0.02171
64738.137	204.8	0.41931	-0.00124
64740.840	355.0	0.42012	-0.01209
64744.909	307.2	0.40217	-0.01261
64754.029	170.7	0.40783	-0.01505
64764.324	273.1	0.40161	-0.02482
64791.357	532.5	0.38742	-0.03494
64808.561	443.7	0.39825	-0.01815
64821.149	327.7	0.39649	-0.02443
64822.542	238.9	0.39237	-0.02589
64832.072	279.9	0.40501	-0.02567
64837.151	191.1	0.40719	-0.02778
64867.516	314.0	0.41886	-0.00436
64875.462	471.0	0.42543	-0.03064
64879.121	266.2	0.42522	-0.02437
64885.620	402.8	0.42785	-0.00925
64916.012	238.9	0.41659	-0.03156
64932.669	163.8	0.41904	-0.03218
64937.994	402.8	0.44033	-0.03207
64939.960	245.8	0.43955	-0.04945
64941.844	300.4	0.44831	-0.04419
64947.661	191.1	0.45636	-0.03658
64957.382	361.8	0.39086	-0.03027
64989.768	245.8	0.45688	0.00053
64992.990	245.8	0.46456	0.01298
65008.364	170.7	0.49468	-0.01769
65022.891	320.9	0.50374	-0.01527
65027.287	218.5	0.49675	-0.01649
65044.763	163.8	0.51884	0.00600
65073.490	273.1	0.47224	-0.01167
65082.883	204.8	0.48811	-0.01757
65103.418	191.1	0.50604	0.00500
65149.321	170.7	0.51752	-0.00249
65165.868	218.5	0.50004	-0.00189
65182.771	238.9	0.50976	-0.00300
65192.656	416.4	0.47486	0.01651
65198.199	198.0	0.44559	0.02412
65205.463	327.7	0.44496	-0.00766
65213.054	266.2	0.46320	0.02557
65279.846	204.8	0.49716	0.01399
65281.758	320.9	0.49183	0.02223
65293.281	266.2	0.45370	0.04056
65300.272	245.8	0.48052	0.03245
65301.228	273.1	0.47327	0.03213
65309.256	163.8	0.45356	0.05986
65312.778	286.7	0.46288	0.04894
65341.696	320.9	0.56089	-0.00060
65347.430	402.8	0.51256	-0.00814
65349.833	300.4	0.51448	-0.01911
65361.084	225.3	0.51327	0.01451
65373.645	245.8	0.53287	-0.00728
65386.397	198.0	0.52106	-0.00137
65389.483	361.8	0.53044	-0.01556
65423.479	279.9	0.47287	0.00774
65434.948	286.7	0.51503	0.01216
65439.153	191.1	0.51254	0.01284
65465.040	300.4	0.47737	-0.01507
65475.444	259.4	0.44340	-0.00232
65476.700	245.8	0.49089	-0.01127
65478.530	170.7	0.45542	0.00209
65499.747	361.8	0.41308	-0.02629
65508.922	191.1	0.42675	-0.03604
65513.837	375.5	0.40914	0.02009
65536.474	163.8	0.49283	0.02897
65541.089	300.4	0.45451	0.01193
65550.565	191.1	0.49348	0.00863
65564.628	273.1	0.48916	0.04388
65591.033	170.7	0.47032	0.00025
65591.306	136.5	0.47102	-0.00042
65612.960	245.8	0.49135	0.01071
65626.013	184.3	0.50163	0.00028
65627.843	163.8	0.51351	-0.00954
65637.482	218.5	0.51777	-0.01497
65655.122	293.5	0.49408	-0.00216
65668.966	355.0	0.49108	0.03058
65673.663	245.8	0.49064	0.02938
65690.648	157.0	0.50287	-0.00639
65700.506	170.7	0.48525	0.00156
65706.704	191.1	0.47773	-0.00072
65711.729	355.0	0.49331	0.00581
65714.924	184.3	0.48058	-0.01687
65715.552	191.1	0.48544	-0.02024
65716.043	163.8	0.48340	-0.02231
65716.862	293.5	0.48817	-0.02219
65732.646	389.1	0.49996	0.01712
65787.423	238.9	0.48183	-0.02857
65791.655	320.9	0.47828	-0.03493
65804.954	218.5	0.47824	-0.00225
65813.282	218.5	0.47561	-0.00774
65837.749	320.9	0.49168	-0.02066
65848.972	198.0	0.46746	-0.00125
65864.100	252.6	0.48439	0.01576
65876.087	163.8	0.49389	0.01758
65876.934	170.7	0.49230	0.00059
65887.010	198.0	0.48504	-0.01918
65889.659	266.2	0.47343	-0.00819
65893.837	327.7	0.47661	0.02158
65914.317	218.5	0.47822	-0.00187
65917.867	170.7	0.47688	-0.01455
65942.415	238.9	0.45935	-0.00545
65947.358	245.8	0.45943	-0.00127
65955.086	273.1	0.46536	0.00973
65971.633	307.2	0.47092	0.00567
65976.330	170.7	0.47548	0.02460
65981.682	382.3	0.48450	0.03134
66039.982	163.8	0.47926	-0.00228
66092.001	252.6	0.46145	-0.01280
66092.247	143.4	0.47146	-0.00774
66093.804	341.3	0.46121	-0.01078
66095.770	238.9	0.46872	-0.00561
66098.391	157.0	0.46578	-0.00079
66111.635	266.2	0.44973	-0.00149
66114.475	232.1	0.44590	-0.00236
66120.045	300.4	0.44387	-0.00040
66128.428	245.8	0.43827	-0.00645
66140.498	184.3	0.44157	-0.00529
66145.331	314.0	0.43680	-0.00353
66157.510	211.6	0.43489	-0.00250
66166.467	184.3	0.43876	-0.00753
66172.119	218.5	0.43956	-0.00203
66175.532	204.8	0.44395	-0.00234
66206.935	191.1	0.43602	-0.00553
66227.579	238.9	0.49531	0.04497
66261.521	300.4	0.45421	-0.01253
66275.475	279.9	0.45170	-0.01616
66277.714	163.8	0.44922	-0.01651
66323.999	423.3	0.43953	-0.01839
66341.666	163.8	0.43304	-0.00182
66354.691	238.9	0.42834	0.00077
66359.634	218.5	0.44907	-0.00045
66387.241	375.5	0.46288	-0.00042
66387.924	225.3	0.44643	-0.00009
66411.517	238.9	0.45574	0.00658
66422.275	293.5	0.44788	-0.00041
66476.643	286.7	0.43933	-0.00178
66492.290	252.6	0.43540	-0.00153
66495.594	245.8	0.43278	0.00242
66498.843	279.9	0.44410	0.00790
66519.651	355.0	0.43836	-0.00330
66540.623	279.9	0.42772	-0.00882
66545.019	273.1	0.42881	-0.01700
66546.685	163.8	0.42973	-0.00607
66597.257	191.1	0.43721	0.02206
66617.245	157.0	0.45957	0.00165
66620.549	382.3	0.45928	0.00628
66638.435	198.0	0.45471	-0.01313
66649.822	273.1	0.45123	0.00324
66652.798	238.9	0.46240	0.00391
66671.913	279.9	0.48814	-0.02414
66677.429	136.5	0.48473	0.01427
66691.792	266.2	0.45608	0.02390
66695.178	279.9	0.44324	0.04751
66713.583	266.2	0.42949	0.05167
66717.815	279.9	0.41977	0.02685
66723.959	170.7	0.45113	0.01389
66727.564	245.8	0.49418	0.00708
66734.828	218.5	0.46534	-0.01613
66762.653	266.2	0.50833	-0.00903
66782.969	320.9	0.51724	0.02215
66793.783	245.8	0.50511	0.02478
66794.902	368.6	0.49946	0.01336
66800.691	191.1	0.49977	-0.00772
66801.920	279.9	0.51083	-0.01668
66802.412	259.4	0.49769	-0.00510
66808.801	245.8	0.48635	-0.01450
66810.822	238.9	0.47359	-0.02557
66819.587	259.4	0.48424	0.00532
66866.719	355.0	0.46484	0.00526
66868.657	218.5	0.45431	0.01705
66874.037	293.5	0.44270	0.02869
66881.901	286.7	0.40187	0.02607
66885.642	211.6	0.39025	0.03229
66902.026	327.7	0.43715	0.00188
66920.977	307.2	0.42920	-0.01684
66930.125	198.0	0.42557	-0.00220
66934.112	225.3	0.42738	0.00321
66941.457	382.3	0.39445	-0.00267
66950.987	293.5	0.45426	-0.00231
66957.950	232.1	0.45313	0.01246
66993.340	443.7	0.46260	0.00339
67061.388	225.3	0.44506	-0.00152
67067.122	225.3	0.44056	-0.00098
67073.457	211.6	0.44519	-0.01562
67090.852	163.8	0.44101	0.00394
67092.900	245.8	0.44058	-0.00042
67115.974	327.7	0.42400	-0.00729
67127.361	266.2	0.41584	0.01524
67127.716	218.5	0.42230	0.01187
67133.478	293.5	0.43938	-0.01439
67140.031	218.5	0.44362	-0.01490
67145.438	300.4	0.45015	-0.00938
67168.266	225.3	0.44558	-0.01562
67177.359	157.0	0.44688	-0.02245
67180.500	238.9	0.44604	-0.02125
67186.234	314.0	0.43424	-0.02399
67213.568	266.2	0.46623	-0.03132
67225.638	184.3	0.46321	-0.01296
67237.407	252.6	0.44816	-0.01850
67250.569	238.9	0.45826	-0.02316
67251.306	307.2	0.45383	-0.01794
67253.681	279.9	0.46474	-0.02064
67281.207	245.8	0.43842	0.00323
67297.509	252.6	0.45204	0.00217
67319.600	163.8	0.45644	-0.00662
67329.266	218.5	0.44879	-0.00193
67331.615	293.5	0.46033	-0.00817
67338.332	170.7	0.45436	-0.00411
67355.535	184.3	0.44592	-0.01329
67359.194	279.9	0.45479	-0.01919
67369.680	436.9	0.44885	-0.01953
67384.235	245.8	0.45062	-0.01851
67422.082	293.5	0.41805	-0.02363
67424.812	163.8	0.43463	-0.02347
67425.604	355.0	0.43560	-0.02736
67427.980	423.3	0.44012	-0.02091
67452.774	293.5	0.43291	-0.02343
67455.778	218.5	0.44936	-0.02374
67468.721	307.2	0.44837	-0.00368
67471.234	218.5	0.44192	-0.01119
67498.704	327.7	0.43460	-0.01161
67507.907	218.5	0.42136	0.01660
67514.487	273.1	0.42946	0.01202
67515.825	252.6	0.42777	0.01601
67553.891	382.3	0.43584	0.00509
67574.262	279.9	0.43783	0.00021
67574.835	225.3	0.44483	-0.00217
67575.927	320.9	0.44208	-0.00228
67578.767	184.3	0.43378	-0.00127
67586.277	170.7	0.43533	-0.01849
67589.608	334.5	0.43300	-0.02536
67607.985	143.4	0.43753	-0.01425
67608.450	334.5	0.43688	-0.01266
67608.832	218.5	0.43617	-0.00826
67619.400	218.5	0.44116	-0.00250
67646.952	198.0	0.41822	-0.00820
67658.011	191.1	0.42994	-0.00284
67660.032	218.5	0.45591	-0.00009
67693.264	300.4	0.43879	0.00099
67714.263	348.2	0.43061	-0.01501
67715.410	327.7	0.43208	-0.00226
67734.579	225.3	0.42899	-0.00467
67742.416	266.2	0.42981	-0.00036
67745.365	184.3	0.43482	-0.01178
67748.888	355.0	0.43265	-0.00653
67779.116	361.8	0.38677	-0.00184
67784.223	566.6	0.38917	-0.01678
67795.555	273.1	0.40527	0.00077
67797.903	245.8	0.40836	-0.00630
67817.455	279.9	0.39317	0.00223
67841.184	191.1	0.41679	0.01190
67852.489	300.4	0.41813	0.00354
67853.227	150.2	0.41888	-0.00114
67863.849	252.6	0.41354	0.00122
67864.805	450.6	0.41928	0.01968
67875.673	177.5	0.40255	0.00217
67915.704	300.4	0.42567	-0.01496
67923.186	355.0	0.44369	-0.00069
67925.316	163.8	0.43190	0.00233
67928.893	300.4	0.42595	-0.00242
67937.713	273.1	0.45359	-0.01408
67938.150	327.7	0.47581	-0.00964
67939.379	273.1	0.44847	-0.01535
67947.817	170.7	0.45340	0.01215
67951.340	170.7	0.44805	-0.02471
67975.397	273.1	0.38697	0.01183
67979.247	266.2	0.45399	-0.01063
67983.398	266.2	0.38759	-0.00557
67997.242	286.7	0.40261	-0.03473
68013.353	218.5	0.45419	0.00224
68027.716	273.1	0.49581	0.00652
68033.533	300.4	0.51930	0.02580
68049.753	252.6	0.43391	-0.01247
68056.552	170.7	0.47838	0.05164
68072.581	136.5	0.49231	-0.02718
68133.939	245.8	0.51043	-0.04289
68138.854	307.2	0.51550	-0.06045
68144.015	232.1	0.48806	-0.04956
68148.029	218.5	0.45803	-0.02420
68148.576	218.5	0.45810	0.01632
68156.904	273.1	0.45616	0.02564
68164.359	573.4	0.44072	0.03546
68185.658	293.5	0.50218	-0.02833
68186.723	198.0	0.47021	-0.02588
68196.390	238.9	0.45180	-0.01155
68199.257	273.1	0.48962	-0.01718
68207.749	170.7	0.47816	0.02683
68209.661	320.9	0.45986	0.04731
68216.569	143.4	0.44422	0.05019
68225.143	238.9	0.50770	-0.00141
68241.282	191.1	0.55082	0.00147
68253.379	157.0	0.60344	0.01510
68257.556	136.5	0.55998	0.00044
68262.007	191.1	0.55994	-0.00107
68267.523	218.5	0.56076	-0.00117
68283.225	211.6	0.56402	0.00950
68293.574	423.3	0.55876	-0.00290
68317.686	191.1	0.54453	-0.00209
68336.719	238.9	0.55468	-0.00933
68343.409	245.8	0.56713	0.00968
68345.102	273.1	0.56538	0.01008
68348.952	143.4	0.54743	0.00092
68372.627	293.5	0.51353	-0.00729
68398.077	245.8	0.52621	0.01243
68449.522	170.7	0.49350	0.01048
68462.630	191.1	0.51163	-0.00305
68476.146	211.6	0.52354	-0.00034
68479.341	191.1	0.51975	0.00417
68484.639	273.1	0.51838	0.00484
68487.260	232.1	0.51190	0.00406
68493.049	191.1	0.51717	-0.00674
68496.217	191.1	0.52494	-0.00304
68509.133	279.9	0.51455	-0.01191
68524.916	170.7	0.51488	-0.00096
68526.227	225.3	0.51019	-0.00366
68527.537	191.1	0.51567	-0.00129
68537.504	177.5	0.51294	-0.01201
68538.406	266.2	0.51437	-0.01205
68548.564	163.8	0.51380	-0.00169
68550.093	191.1	0.52695	0.00413
68554.407	191.1	0.51573	-0.00080
68579.420	218.5	0.49658	0.02616
68590.206	163.8	0.45571	-0.01119
68599.217	150.2	0.46639	-0.01865
68605.607	184.3	0.50521	-0.00793
68621.254	266.2	0.49157	-0.01203
68621.964	218.5	0.48830	-0.00327
68624.995	157.0	0.49157	-0.00814
68646.704	163.8	0.49126	-0.00104
68658.691	177.5	0.45863	0.01373
68677.642	191.1	0.47562	-0.01516
68682.831	327.7	0.48588	-0.02435
68692.115	252.6	0.48866	-0.03128
68698.860	293.5	0.48745	-0.03450
68727.996	286.7	0.49477	-0.02116
68780.151	218.5	0.48069	-0.00724
68782.527	286.7	0.47216	-0.00219
68783.483	327.7	0.47762	-0.00477
68784.602	143.4	0.46797	-0.00358
68787.087	163.8	0.48113	0.00069
68791.784	218.5	0.47104	-0.01238
68797.600	273.1	0.46584	-0.01389
68814.094	245.8	0.47257	-0.01403
68818.463	286.7	0.46296	0.00828
68829.986	252.6	0.48996	-0.02477
68830.723	184.3	0.48811	-0.02472
68837.823	218.5	0.49556	-0.01628
68874.414	191.1	0.47619	-0.02022
68875.233	266.2	0.45968	-0.02728
68890.470	245.8	0.47179	-0.01741
68892.819	225.3	0.46637	-0.01716
68900.765	327.7	0.47301	-0.01845
68919.415	273.1	0.45725	0.00075
68919.770	218.5	0.47269	-0.00370
68927.826	266.2	0.45414	-0.00496
68932.550	273.1	0.45779	-0.01701
68936.564	252.6	0.46161	-0.00189
68952.511	293.5	0.46306	-0.00557
68960.239	327.7	0.47286	-0.00127
68964.007	143.4	0.46080	-0.00754
68972.800	136.5	0.45540	-0.02507
68992.188	225.3	0.47148	-0.03559
69000.598	273.1	0.47217	-0.05083
69003.957	273.1	0.44944	-0.03464
69008.626	252.6	0.44713	-0.03451
69013.378	266.2	0.45537	-0.03578
69029.489	300.4	0.46158	-0.01781
69033.066	163.8	0.46462	-0.00232
69090.028	286.7	0.44636	0.00775
69098.083	266.2	0.44930	0.00997
69102.070	191.1	0.42888	-0.00937
69119.082	300.4	0.43733	-0.01455
69131.206	334.5	0.43417	-0.01998
69163.564	245.8	0.42186	-0.03338
69190.052	300.4	0.41210	-0.01197
69191.963	314.0	0.41650	-0.01223
69217.222	327.7	0.43078	-0.00313
69219.570	170.7	0.43667	-0.00111
69227.462	218.5	0.44036	0.01921
69236.692	211.6	0.42933	-0.00839
69238.685	252.6	0.43355	-0.00129
69243.027	218.5	0.43271	-0.00425
69277.133	307.2	0.47544	0.01943
69279.618	143.4	0.47904	0.01967
69312.631	355.0	0.45844	-0.03588
69326.039	163.8	0.47498	0.00082
69336.579	238.9	0.47242	-0.01734
69342.751	327.7	0.49506	-0.02484
69351.625	218.5	0.49060	-0.01648
69354.902	198.0	0.47547	-0.02708
69367.818	198.0	0.49070	-0.00615
69386.551	368.6	0.47337	0.00348
69397.528	266.2	0.47841	0.01540
69409.188	245.8	0.47564	0.01128
69439.553	320.9	0.51560	0.00368
69448.946	245.8	0.50699	0.00781
69472.594	157.0	0.48729	0.00333
69497.689	259.4	0.49699	0.00919
69526.961	273.1	0.47927	0.01036
69537.174	157.0	0.47264	0.00482
69538.540	273.1	0.47073	0.00735
69540.833	293.5	0.47675	-0.00205
69541.734	191.1	0.47160	0.00003
69556.262	259.4	0.46650	0.01050
69561.696	293.5	0.48416	0.00886
69566.993	184.3	0.48400	0.01857
69569.724	218.5	0.48972	0.00268
69577.397	198.0	0.46771	-0.00125
69588.183	143.4	0.46963	0.00033
69606.096	375.5	0.45871	0.02885
69607.216	252.6	0.44619	0.02412
69634.550	238.9	0.44624	0.00369
69637.144	143.4	0.44992	0.01134
69656.286	314.0	0.45345	-0.00693
69660.109	218.5	0.45108	-0.00270
69668.328	102.4	0.43375	-0.00422
69675.783	382.3	0.45027	-0.01758
69759.669	116.1	0.42266	0.00149
69771.083	245.8	0.43716	0.00930
69783.808	361.8	0.43776	-0.00449
69788.368	218.5	0.43910	0.00400
69793.775	341.3	0.40879	-0.00235
69811.688	198.0	0.44447	0.00281
69834.735	273.1	0.44644	-0.00980
69849.399	198.0	0.45518	0.00168
69867.694	245.8	0.43629	-0.00168
69897.841	245.8	0.43228	0.00674
69918.894	252.6	0.42652	0.00711
69938.937	273.1	0.43321	-0.01876
69944.371	218.5	0.42504	-0.01760
69968.401	389.1	0.40380	-0.02564
69989.127	184.3	0.40966	-0.01594
70010.098	198.0	0.44593	-0.00152
70019.301	266.2	0.43808	0.00165
70036.640	314.0	0.43049	-0.00670
70067.606	163.8	0.42743	0.00753
70068.371	225.3	0.43853	0.00981
70075.716	198.0	0.42963	0.01116
70080.823	225.3	0.42400	0.01160
70092.674	238.9	0.42778	-0.00441
70102.777	300.4	0.40453	-0.01185
70107.610	238.9	0.41044	-0.01641
70138.112	218.5	0.43316	0.00421
70146.686	334.5	0.41181	0.00693
70172.573	320.9	0.39858	0.01234
70176.232	327.7	0.39691	0.00976
70204.631	300.4	0.39831	-0.00141
70210.529	218.5	0.38203	-0.00061
70220.988	184.3	0.40109	0.00593
70227.569	252.6	0.42151	0.00862
70253.892	307.2	0.39580	0.00024
70261.265	266.2	0.41717	0.00697
70264.460	191.1	0.37671	0.00300
70295.235	320.9	0.40341	0.00675
70309.652	327.7	0.41984	0.01719
70320.084	252.6	0.41050	0.01038
70325.272	266.2	0.41759	0.00821
70341.820	252.6	0.43331	-0.00029
70384.364	348.2	0.44298	-0.01401
70386.685	464.2	0.44067	-0.01694
70409.158	279.9	0.42910	-0.00456
70429.693	252.6	0.42276	-0.00227
70434.198	293.5	0.42961	-0.01777
70441.516	293.5	0.42715	-0.01442
70444.520	273.1	0.42223	-0.00192
70451.674	375.5	0.40866	-0.00166
70458.447	279.9	0.43265	0.00306
70485.071	238.9	0.42326	-0.02430
70486.436	252.6	0.42691	-0.02674
70540.667	184.3	0.42637	0.01424
70556.477	334.5	0.43123	-0.00804
70599.704	122.9	0.47115	-0.00130
70620.566	327.7	0.44857	-0.00850
70623.133	245.8	0.44999	-0.00332
70629.577	327.7	0.45096	-0.00174
70660.106	300.4	0.43819	-0.00753
70661.990	163.8	0.44505	-0.01637
70666.141	245.8	0.44179	-0.02193
70674.715	232.1	0.45062	-0.02072
70676.572	320.9	0.46063	-0.01138
70686.129	273.1	0.46732	-0.02637
70700.247	361.8	0.45278	0.00962
70710.351	430.1	0.44450	0.00630
70712.644	273.1	0.44748	0.00224
70714.747	198.0	0.44513	0.00250
70727.117	273.1	0.44827	0.00771
70755.461	211.6	0.46296	0.01512
70759.721	163.8	0.46867	0.01382
70771.599	170.7	0.46511	-0.00073
70874.464	252.6	0.46839	-0.00453
70884.431	191.1	0.46908	0.00516
70910.536	218.5	0.48614	0.00685
70918.209	211.6	0.49251	0.00146
70924.134	218.5	0.50162	-0.02146
70942.730	198.0	0.45467	0.00094
70949.666	218.5	0.44020	0.00506
70950.240	163.8	0.42648	0.00232
70971.484	184.3	0.44117	0.02300
70989.425	163.8	0.43135	0.01906
71000.839	416.4	0.42105	0.00763
71007.420	245.8	0.41694	0.02612
71036.665	266.2	0.47990	0.00142
71054.223	464.2	0.47110	-0.00234
71054.797	484.7	0.49397	0.02908
71057.555	252.6	0.48795	0.02773
71083.005	389.1	0.45616	0.00339
71084.889	225.3	0.46471	0.00271
71087.046	245.8	0.45699	0.01992
71095.839	334.5	0.47006	0.01251
71123.692	184.3	0.46858	-0.01333
71128.880	293.5	0.45444	-0.00102
71129.699	191.1	0.45443	-0.00262
71136.007	238.9	0.45345	-0.00643
71142.752	368.6	0.43815	-0.02054
71149.988	320.9	0.46220	0.00131
71163.395	279.9	0.45671	-0.00595
71167.218	300.4	0.45776	-0.02418
71168.092	273.1	0.45230	-0.02351
71175.492	266.2	0.44334	0.00112
71193.897	238.9	0.44530	0.00602
71214.377	307.2	0.44677	0.00908
71233.082	211.6	0.43288	-0.02075
71265.795	273.1	0.40519	-0.00840
71267.543	355.0	0.40130	-0.01756
71288.050	273.1	0.42271	0.00049
71291.409	218.5	0.42355	-0.00169
71357.218	245.8	0.44988	-0.01024
71417.020	184.3	0.42287	-0.03527
71438.128	204.8	0.42126	-0.02360
71440.531	348.2	0.43091	-0.02480
71444.026	198.0	0.42637	-0.02498
71449.460	334.5	0.41320	-0.01970
71456.505	238.9	0.40841	-0.01739
71473.818	273.1	0.42046	-0.01377
71481.218	327.7	0.42254	-0.01619
71497.001	170.7	0.43160	-0.00126
71502.845	170.7	0.43909	-0.00261
71512.675	218.5	0.43620	-0.00302
71525.509	266.2	0.43721	-0.00008
71534.848	382.3	0.44442	0.00214
71548.092	191.1	0.43254	-0.01556
71552.106	170.7	0.43489	-0.00215
71555.628	218.5	0.42475	-0.00659
71570.975	198.0	0.44414	-0.01219
71580.669	375.5	0.43349	-0.01122
71605.299	184.3	0.42332	-0.00207
71610.132	259.4	0.41354	-0.00465
71610.952	348.2	0.41635	-0.01888
71612.590	252.6	0.41440	-0.01001
71619.362	191.1	0.40172	-0.01460
71625.452	225.3	0.40457	-0.01453
71630.858	273.1	0.42888	-0.01775
71635.145	416.4	0.43168	-0.00801
71673.184	464.2	0.44065	-0.01400
71679.437	163.8	0.45260	-0.01273
71681.649	218.5	0.43269	-0.01493
71693.336	211.6	0.42619	-0.00908
71727.688	191.1	0.44563	-0.00506
71732.384	225.3	0.43355	-0.01944
71734.924	238.9	0.43820	-0.00815
71746.775	191.1	0.43595	0.00205
71755.076	266.2	0.43045	-0.00894
71759.145	245.8	0.43901	-0.00535
71759.773	252.6	0.44041	-0.01904
71783.994	184.3	0.46541	-0.00744
71838.416	218.5	0.47745	0.00278
71879.895	273.1	0.48211	0.00278
71887.077	184.3	0.47464	-0.00009
71899.337	348.2	0.45975	-0.00969
71902.860	293.5	0.47459	-0.00277
71916.732	307.2	0.47184	-0.00794
71942.700	232.1	0.44778	-0.03820
71956.354	211.6	0.44573	-0.02800
71958.047	211.6	0.45157	-0.02369
71973.830	273.1	0.46280	-0.00677
71983.551	170.7	0.44289	-0.00363
71984.070	245.8	0.45598	-0.00287
72009.547	252.6	0.46511	0.00258
72039.721	157.0	0.47313	0.00468
72043.626	245.8	0.46421	0.00352
72048.486	314.0	0.43349	0.01140
72057.443	382.3	0.48368	-0.00200
72067.110	259.4	0.45357	-0.01928
72068.311	170.7	0.45183	-0.00278
72072.817	416.4	0.45165	-0.01631
72086.060	198.0	0.43108	0.01200
72090.511	348.2	0.42915	0.01204
72104.219	191.1	0.45937	0.00445
72129.232	232.1	0.46480	-0.01554
72131.854	498.3	0.45723	0.01577
72135.950	300.4	0.46182	0.01462
72153.016	211.6	0.45854	-0.00635
72159.024	273.1	0.44364	-0.02094
72159.898	218.5	0.45294	-0.01820
72171.066	266.2	0.46155	-0.02885
72182.589	252.6	0.46094	-0.01885
72192.584	279.9	0.46770	0.00880
72215.794	163.8	0.44173	-0.00461
72265.411	191.1	0.41303	0.03440
72275.186	238.9	0.42346	0.01241
72318.167	436.9	0.37957	0.03365
72319.669	273.1	0.38115	0.04239
72337.937	198.0	0.40361	-0.03080
72351.645	266.2	0.39279	0.01905
72357.871	225.3	0.40796	0.00873
72359.564	163.8	0.40914	-0.00028
72386.215	266.2	0.36666	0.04319
72396.592	218.5	0.40055	0.03046
72414.587	184.3	0.44438	0.03359
72456.148	355.0	0.38660	0.06543
72478.184	238.9	0.35799	0.03944
72479.003	300.4	0.37735	0.05622
72479.468	252.6	0.37486	0.05957
72489.380	252.6	0.34601	0.05119
72507.020	409.6	0.33675	0.01201
72508.003	314.0	0.34832	0.00274
72512.591	218.5	0.35931	-0.01212
72549.181	430.1	0.34098	0.00188
72563.436	218.5	0.35962	0.02203
72594.292	273.1	0.29339	0.06376
72608.137	436.9	0.32859	0.00877
72619.196	273.1	0.33328	0.01644
72631.593	389.1	0.32966	0.00936
72649.233	361.8	0.34649	0.01676
72656.824	382.3	0.32662	0.03267
72660.238	327.7	0.32590	0.03407
72687.244	341.3	0.34604	-0.00458
72699.204	286.7	0.35657	0.01890
72738.034	307.2	0.36129	0.02039
72750.186	170.7	0.35950	0.02310
72768.809	204.8	0.34215	0.00463
72780.906	218.5	0.36778	0.02226
