DXEX v5
C:\Data\LDA\Skin_Friction_2017\Charlie_Z\20170815_CharlieZ.lda
16:38:59
2;400.0000 mm;0.0000 mm;-0.8000 mm
Region1
"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
1958.472	375.5	0.17131	0.00462
1959.182	416.4	0.29673	-0.00819
1987.854	450.6	0.18179	0.00332
1992.496	116.1	0.18000	-0.00040
1992.742	238.9	0.17845	-0.00324
2008.306	1044.5	0.14811	0.01040
2054.100	389.1	0.19793	-0.00135
2059.069	443.7	0.19123	0.00246
2089.489	566.6	0.25637	-0.00224
2113.109	416.4	0.21902	0.00708
2114.147	300.4	0.28775	0.00025
2128.456	273.1	0.34178	-0.00103
2144.048	348.2	0.34965	-0.00934
2146.970	375.5	0.34321	-0.03267
2211.823	293.5	0.28650	-0.00139
2217.994	225.3	0.24363	0.00407
2230.446	805.5	0.19573	0.00866
2236.262	395.9	0.17231	0.00063
2252.401	361.8	0.25369	0.00467
2298.795	307.2	0.18086	-0.00134
2311.738	703.1	0.13902	0.00518
2318.947	314.0	0.18350	-0.00654
2329.160	334.5	0.20969	-0.00296
2394.996	546.1	0.11933	0.00507
2403.352	416.4	0.25189	-0.00399
2403.816	300.4	0.23511	-0.00579
2410.370	355.0	0.25330	0.00090
2428.501	245.8	0.24804	0.01315
2494.283	314.0	0.26113	0.00476
2495.430	355.0	0.26732	0.00263
2496.358	266.2	0.25206	0.00457
2499.062	361.8	0.24352	0.00476
2510.257	252.6	0.23695	-0.00841
2521.207	628.1	0.17568	0.00757
2536.963	512.0	0.14769	0.00308
2580.736	307.2	0.18578	0.01177
2582.620	546.1	0.18426	-0.00238
2659.024	1283.4	0.10685	0.00929
2668.582	389.1	0.20912	-0.00635
2699.957	355.0	0.17012	0.00760
2722.075	505.2	0.17470	0.00153
2753.123	273.1	0.15955	0.00146
2773.084	341.3	0.30630	-0.02808
2824.612	416.4	0.28759	-0.00059
2845.747	252.6	0.19918	-0.00008
2876.085	395.9	0.29010	-0.00181
2879.143	518.8	0.26988	0.00138
2884.659	546.1	0.24400	0.00211
2893.124	573.4	0.24133	-0.00472
2908.170	518.8	0.20724	0.00413
2985.093	566.6	0.19753	0.00774
3116.820	409.6	0.17863	-0.00495
3188.064	361.8	0.21597	-0.00628
3207.997	409.6	0.25527	-0.00390
3208.380	232.1	0.26288	-0.00942
3214.305	436.9	0.22202	0.01054
3230.799	491.5	0.17120	0.00346
3234.430	355.0	0.22782	-0.01185
3262.611	983.0	0.12489	0.00309
3267.226	1235.6	0.08517	0.01204
3278.312	546.1	0.12207	0.01117
3338.906	471.0	0.30114	-0.00695
3339.370	368.6	0.30157	0.00405
3347.343	300.4	0.29920	0.01346
3350.620	177.5	0.30429	0.00758
3377.654	464.2	0.22538	0.00678
3420.116	860.2	0.12044	0.00045
3450.918	1474.6	0.12204	0.00358
3490.867	409.6	0.19464	-0.00861
3501.216	853.3	0.15464	0.01655
3559.352	532.5	0.20371	-0.00146
3560.527	553.0	0.21159	-0.01243
3565.169	395.9	0.18030	-0.01019
3578.740	669.0	0.17788	-0.00191
3606.074	355.0	0.13106	0.01202
3611.235	436.9	0.13777	0.01586
3622.212	484.7	0.20747	-0.00955
3636.685	232.1	0.22233	-0.00266
3637.777	1003.5	0.15615	0.02277
3644.413	566.6	0.19124	-0.01116
3645.532	525.7	0.17971	-0.00506
3646.024	293.5	0.19357	-0.00356
3649.519	566.6	0.18157	-0.00410
3658.831	348.2	0.14980	0.00463
3768.794	539.3	0.12269	0.11586
3790.531	512.0	0.21949	-0.01017
3802.491	682.7	0.09210	0.02090
3828.296	791.9	0.09773	0.02853
3829.497	710.0	0.10731	0.03194
3849.021	389.1	0.27714	0.00589
3851.561	484.7	0.27678	0.00342
3861.173	423.3	0.21314	0.00698
3868.000	484.7	0.19770	0.01289
3875.427	375.5	0.20955	0.00239
3877.093	423.3	0.25036	-0.00525
3898.337	334.5	0.21458	0.00161
3909.096	204.8	0.22341	-0.00391
3994.866	286.7	0.17297	0.00006
4007.892	1433.6	0.11272	0.00955
4012.288	355.0	0.13253	0.00321
4012.916	525.7	0.13485	-0.00009
4015.210	464.2	0.13035	0.00018
4054.968	491.5	0.14730	-0.00810
4063.160	409.6	0.21109	-0.00500
4070.042	436.9	0.28355	-0.00785
4114.633	184.3	0.12029	-0.00138
4136.834	955.7	0.10505	0.00642
4151.634	744.1	0.18194	-0.00181
4157.123	546.1	0.10793	0.00011
4180.224	546.1	0.20775	-0.00126
4218.617	436.9	0.20411	-0.00332
4238.879	471.0	0.23757	-0.00605
4250.047	382.3	0.19329	-0.00072
4250.866	300.4	0.19505	0.00378
4282.761	600.7	0.13110	0.00003
4291.581	273.1	0.23492	0.00107
4295.622	566.6	0.13884	0.00774
4296.687	778.2	0.13623	0.00680
4303.159	546.1	0.23121	-0.00207
4330.438	436.9	0.17557	0.00534
4357.226	498.3	0.14742	-0.00186
4357.854	566.6	0.16355	-0.00343
4367.739	361.8	0.19375	0.00560
4374.211	382.3	0.14580	0.00673
4384.068	566.6	0.22802	-0.00075
4391.660	436.9	0.22566	0.00390
4412.140	273.1	0.15834	0.00833
4430.981	416.4	0.20947	0.00782
4437.371	1085.4	0.14275	0.00968
4444.416	641.7	0.18541	0.00446
4445.754	921.6	0.12689	0.00399
4487.342	628.1	0.16763	0.00053
4500.531	341.3	0.13903	0.00489
4571.501	553.0	0.20652	-0.00029
4584.090	252.6	0.23356	0.00530
4587.284	553.0	0.17791	-0.00127
4590.015	355.0	0.25116	-0.00212
4605.853	320.9	0.24797	-0.00790
4610.222	198.0	0.23111	0.00774
4621.418	341.3	0.22509	-0.00659
4626.251	628.1	0.21403	-0.00781
4627.726	498.3	0.20908	-0.00600
4685.452	348.2	0.23401	0.00488
4686.271	512.0	0.24483	-0.00167
4710.055	314.0	0.19880	0.01715
4718.711	689.5	0.28218	0.00451
4727.832	471.0	0.14037	0.00891
4731.300	491.5	0.15616	0.00743
4739.929	314.0	0.16143	0.00706
4771.823	430.1	0.22575	0.00118
4778.759	266.2	0.18220	0.00021
4781.326	764.6	0.16210	0.00443
4786.214	471.0	0.12572	0.00636
4792.439	682.7	0.19885	0.00383
4829.331	675.8	0.14061	0.00189
4875.534	587.1	0.11637	0.00507
4878.756	525.7	0.12702	0.00345
4902.349	942.1	0.10587	0.00510
4949.507	532.5	0.12098	-0.00053
4978.480	867.0	0.11739	0.00226
5003.711	628.1	0.11929	0.00800
5017.610	1358.5	0.07817	0.00807
5065.533	2102.6	0.07203	0.00579
5106.794	341.3	0.25042	-0.00374
5172.002	191.1	0.23376	-0.00001
5179.430	238.9	0.30926	-0.00416
5182.816	375.5	0.20806	-0.00006
5192.564	225.3	0.17629	0.00703
5199.473	532.5	0.22714	0.00715
5213.645	382.3	0.19656	-0.00049
5237.702	471.0	0.27241	-0.00860
5254.632	355.0	0.25613	-0.00223
5265.855	348.2	0.21308	0.00079
5283.604	860.2	0.12436	0.01228
5307.389	273.1	0.27338	0.00636
5336.224	436.9	0.23674	-0.01410
5340.020	525.7	0.20720	0.00906
5384.093	1112.7	0.22099	-0.00765
5420.465	1174.2	0.15713	0.00347
5440.154	484.7	0.19793	0.00885
5451.650	546.1	0.27847	-0.01547
5518.169	641.7	0.15801	0.01692
5568.932	300.4	0.20930	-0.00713
5578.025	382.3	0.13882	-0.00213
5618.575	355.0	0.11549	0.00478
5625.156	204.8	0.18453	0.01430
5626.167	655.4	0.17612	0.01838
5645.008	457.4	0.26272	0.00115
5662.375	573.4	0.12906	0.00433
5668.628	600.7	0.27851	0.00884
5681.654	327.7	0.30394	-0.02299
5702.816	355.0	0.12610	0.00995
5712.428	430.1	0.19391	0.00135
5814.637	389.1	0.09725	0.00464
5823.266	573.4	0.23203	0.01504
5833.479	471.0	0.25536	0.00078
5857.263	600.7	0.22702	0.00677
5899.179	443.7	0.24614	0.00024
5937.353	355.0	0.15055	0.01269
5949.341	409.6	0.20947	0.01771
5965.807	443.7	0.21029	-0.02114
5996.308	341.3	0.14346	-0.00170
6001.743	791.9	0.14196	0.01110
6012.856	1256.1	0.17968	-0.01251
6022.605	443.7	0.15861	-0.00102
6043.331	614.4	0.13128	0.00260
6043.849	395.9	0.11129	0.00087
6046.525	737.3	0.14089	0.00103
6053.434	436.9	0.12505	0.00301
6097.043	662.2	0.18146	-0.00666
6119.325	430.1	0.14212	0.00657
6129.483	791.9	0.22393	-0.00286
6152.776	395.9	0.09543	0.10986
6153.431	710.0	0.09772	0.01151
6194.227	300.4	0.31986	-0.03790
6214.735	266.2	0.26078	-0.00240
6216.974	395.9	0.23116	0.00675
6241.632	300.4	0.28999	0.00177
6251.571	177.5	0.34771	-0.00999
6265.525	498.3	0.23458	0.00770
6273.963	273.1	0.15922	0.00740
6306.048	273.1	0.23195	0.00192
6313.694	703.1	0.13679	0.00709
6319.510	443.7	0.23437	0.00053
6321.968	498.3	0.23443	-0.00149
6334.802	614.4	0.21981	-0.00441
6361.781	259.4	0.23984	0.00142
6365.658	559.8	0.19946	0.01310
6386.903	238.9	0.27022	0.01884
6397.853	525.7	0.25527	-0.00393
6409.349	279.9	0.24448	-0.00422
6410.496	805.5	0.13663	0.02433
6429.420	225.3	0.30641	0.01006
6455.962	436.9	0.14217	0.00416
6527.942	334.5	0.30269	-0.00003
6559.782	389.1	0.26672	-0.00639
6572.042	198.0	0.19619	-0.03476
6581.327	996.7	0.14885	0.00630
6604.155	607.6	0.18536	0.01536
6610.627	1495.0	0.11068	0.02394
6667.834	839.7	0.15046	0.01427
6673.159	279.9	0.28865	0.00204
6712.835	273.1	0.26216	0.00176
6731.950	355.0	0.27136	0.00369
6732.442	293.5	0.27006	0.00599
6737.575	491.5	0.27105	0.00371
6748.498	225.3	0.25982	-0.00554
6757.072	436.9	0.23737	0.00196
6821.489	300.4	0.28594	-0.00497
6821.953	293.5	0.28613	-0.00397
6827.223	539.3	0.26533	-0.00502
6846.884	430.1	0.30077	-0.00653
6853.984	341.3	0.29047	-0.00659
6927.712	573.4	0.14971	-0.00175
6933.856	839.7	0.15672	0.00366
6939.781	641.7	0.14689	0.00196
6976.290	416.4	0.22930	0.00320
6986.066	416.4	0.20637	0.00149
6992.483	238.9	0.17312	0.00531
7003.542	471.0	0.21035	-0.00624
7062.552	450.6	0.22527	0.00117
7063.098	184.3	0.21600	0.00249
7089.667	634.9	0.15510	0.00209
7105.150	355.0	0.16716	0.00965
7111.922	314.0	0.22944	0.00819
7173.226	477.9	0.18736	0.00616
7174.263	505.2	0.16665	0.00522
7185.213	450.6	0.17226	0.00193
7187.535	505.2	0.17831	-0.00023
7190.893	423.3	0.15725	0.00211
7201.925	395.9	0.20334	-0.00691
7204.847	300.4	0.22310	-0.00519
7210.199	389.1	0.18100	0.01527
7219.019	409.6	0.16579	0.00137
7230.870	546.1	0.23102	-0.00036
7243.923	669.0	0.25788	0.00152
7253.207	375.5	0.24181	0.00724
7287.477	402.8	0.19831	-0.00126
7296.352	314.0	0.23409	0.00437
7306.291	669.0	0.11949	0.02148
7307.629	300.4	0.27334	-0.00821
7331.222	361.8	0.22252	-0.00385
7342.008	518.8	0.19424	0.00398
7344.657	375.5	0.21696	0.00021
7357.600	273.1	0.24349	-0.00345
7358.884	184.3	0.23525	0.01463
7381.767	170.7	0.22007	-0.00214
7400.144	573.4	0.14592	0.00894
7417.375	1256.1	0.10460	0.00667
7441.650	1065.0	0.07330	0.00383
7460.820	361.8	0.25397	0.00255
7492.495	607.6	0.14209	0.00037
7504.456	559.8	0.08371	-0.00428
7512.429	614.4	0.21801	-0.00198
7520.048	471.0	0.20852	-0.01005
7526.601	348.2	0.22204	-0.00516
7530.861	546.1	0.12023	0.00488
7547.245	484.7	0.18023	0.00448
7547.983	546.1	0.17319	0.00798
7594.240	723.6	0.13476	-0.00363
7637.084	484.7	0.19774	-0.00751
7639.487	450.6	0.18978	-0.00088
7659.585	689.5	0.16837	0.00092
7709.966	416.4	0.08890	0.00394
7739.839	436.9	0.18780	-0.02927
7787.134	750.9	0.10252	0.00076
7817.390	355.0	0.24682	-0.00321
7818.127	382.3	0.22007	-0.00640
7834.129	211.6	0.26920	-0.00316
7834.457	273.1	0.26610	-0.00261
7855.592	682.7	0.17311	-0.00111
7960.614	553.0	0.23864	-0.00134
7967.276	361.8	0.16796	0.00668
7977.817	573.4	0.24816	0.00580
7995.457	423.3	0.32241	-0.01601
7997.041	300.4	0.27863	-0.00465
8020.879	587.1	0.13152	0.01399
8044.090	546.1	0.14243	0.01713
8055.695	334.5	0.22021	-0.00570
8084.149	880.6	0.10572	0.00337
8116.671	334.5	0.16863	0.00630
8144.169	327.7	0.24341	0.00103
8160.799	300.4	0.21327	0.01664
8169.428	286.7	0.25276	0.01891
8195.779	750.9	0.20147	-0.00020
8224.341	436.9	0.17395	0.00246
8264.100	471.0	0.14577	0.00205
8293.072	266.2	0.27491	-0.00033
8295.639	737.3	0.23819	-0.00025
8310.467	491.5	0.26982	0.00141
8312.788	423.3	0.22393	0.00683
8326.987	477.9	0.24241	-0.00138
8352.710	177.5	0.21491	-0.00061
8353.830	389.1	0.19156	-0.00120
8355.632	873.8	0.10919	0.00266
8369.231	1078.6	0.12710	0.00230
8370.459	416.4	0.13101	0.00240
8377.941	484.7	0.18292	-0.00314
8388.618	785.1	0.14005	0.00603
8398.694	293.5	0.25784	0.00122
8416.280	471.0	0.24608	-0.00192
8427.558	464.2	0.26764	-0.01427
8438.289	184.3	0.21634	0.00535
8440.583	327.7	0.27382	-0.00875
8450.304	273.1	0.21676	-0.00197
8466.688	300.4	0.27044	-0.00474
8484.738	512.0	0.18014	0.00094
8512.700	436.9	0.20675	0.00387
8564.145	791.9	0.12723	0.00161
8577.143	901.1	0.15693	-0.01202
8580.748	559.8	0.16327	-0.00687
8581.513	382.3	0.18578	-0.00829
8622.582	1187.8	0.11738	-0.00219
8640.031	710.0	0.09649	0.00087
8654.640	860.2	0.15995	0.00119
8703.764	259.4	0.13393	0.00833
8711.328	805.5	0.15859	0.00285
8778.803	873.8	0.10435	0.00438
8780.824	880.6	0.11066	0.00666
8819.053	716.8	0.13140	0.00231
8832.106	314.0	0.21095	-0.00202
8856.436	737.3	0.17045	-0.00079
8895.266	873.8	0.17666	0.00118
8912.770	539.3	0.17453	0.00077
8925.604	334.5	0.24489	0.00235
8970.523	293.5	0.26747	-0.00102
8975.657	860.2	0.16868	0.00958
8982.047	361.8	0.27273	-0.00339
8984.013	710.0	0.16207	0.00179
9023.143	1092.3	0.11475	0.00872
9029.478	368.6	0.17588	-0.00200
9042.886	471.0	0.16898	0.00185
9054.300	1365.3	0.13659	0.00503
9055.529	170.7	0.13859	-0.00027
9056.020	587.1	0.13474	0.00015
9087.177	327.7	0.29065	-0.00517
9094.304	232.1	0.18924	-0.00640
9106.702	450.6	0.18899	-0.01077
9108.422	505.2	0.24824	-0.00234
9119.863	273.1	0.26060	0.01199
9122.703	436.9	0.22833	0.00399
9127.455	655.4	0.21207	0.01339
9139.961	382.3	0.33950	0.01382
9150.884	348.2	0.29116	-0.03755
9169.725	457.4	0.21192	0.00370
9175.351	785.1	0.30303	-0.00541
9187.502	348.2	0.25424	0.00413
9192.663	395.9	0.26425	-0.00216
9208.829	600.7	0.23463	0.00087
9212.679	361.8	0.21921	0.00133
9229.445	409.6	0.19129	0.00203
9262.541	307.2	0.26443	-0.00329
9273.108	416.4	0.24117	0.00526
9291.513	279.9	0.22530	0.01117
9302.900	225.3	0.26175	0.00149
9308.170	853.3	0.17019	0.00305
9325.264	675.8	0.19065	0.00215
9330.207	416.4	0.20892	0.00202
9363.849	416.4	0.23360	-0.00114
9376.901	232.1	0.17659	-0.00157
9386.568	279.9	0.22595	-0.00784
9416.387	436.9	0.15833	0.12097
9430.340	116.1	0.12014	-0.00166
9442.983	355.0	0.11154	0.00673
9448.936	983.0	0.10004	0.00573
9491.917	1105.9	0.08766	-0.00289
9513.735	580.3	0.14728	-0.00574
9515.537	450.6	0.15394	0.00370
9520.480	416.4	0.18396	-0.00104
9535.717	286.7	0.24976	0.00577
9567.147	518.8	0.30892	0.01546
9571.898	273.1	0.30243	-0.00359
9623.480	320.9	0.30034	-0.00083
9658.515	826.0	0.28513	-0.00108
9671.404	348.2	0.20371	0.00172
9735.328	327.7	0.27960	0.00150
9747.671	320.9	0.32490	0.00104
9783.770	559.8	0.29345	-0.00183
9800.182	382.3	0.25468	0.00292
9806.626	368.6	0.25676	-0.00269
9897.530	225.3	0.26291	0.00253
9925.219	573.4	0.09976	0.00963
9938.572	464.2	0.19660	0.00861
10005.992	580.3	0.15537	-0.00112
10019.017	744.1	0.11022	-0.00014
10036.248	587.1	0.17113	-0.00497
10041.900	546.1	0.13473	-0.00138
10047.826	532.5	0.15873	0.00110
10052.932	512.0	0.17646	0.00109
10082.806	457.4	0.24687	0.00192
10090.206	395.9	0.23136	-0.01964
10094.520	436.9	0.21561	0.00084
10095.886	361.8	0.20346	-0.00557
10101.784	477.9	0.15461	-0.00082
10104.979	600.7	0.19877	0.00213
10108.501	546.1	0.22086	-0.00306
10122.155	484.7	0.18021	0.00286
10141.078	409.6	0.25993	-0.00269
10207.324	368.6	0.21100	-0.00846
10233.566	682.7	0.16499	0.00735
10265.160	880.6	0.18217	0.00477
10271.986	723.6	0.13656	-0.00540
10281.243	327.7	0.19844	-0.00341
10288.398	682.7	0.13699	0.00751
10318.790	273.1	0.27800	0.00073
10323.596	389.1	0.29912	-0.00933
10327.255	259.4	0.25427	0.00503
10328.238	307.2	0.31040	-0.01442
10355.845	491.5	0.22381	0.00495
10358.303	1938.8	0.08129	0.00853
10394.921	464.2	0.23885	0.00098
10427.907	327.7	0.23121	0.00440
10475.776	273.1	0.23052	0.00616
10573.370	273.1	0.18757	0.01066
10587.133	430.1	0.17183	0.00491
10596.581	395.9	0.20031	0.00154
10601.878	68.3	0.23751	-0.03625
10608.514	471.0	0.19044	0.00250
10632.189	409.6	0.20174	0.09945
10648.026	819.2	0.13809	0.00764
10654.580	600.7	0.23083	0.00461
10661.243	327.7	0.24898	0.00381
10672.876	307.2	0.26445	-0.00020
10683.416	1024.0	0.10018	0.00385
10711.897	375.5	0.15958	-0.00115
10735.735	484.7	0.25977	0.01357
10737.674	211.6	0.25386	0.01118
10742.480	607.6	0.18679	0.01705
10757.799	512.0	0.12819	0.01434
10767.384	737.3	0.17519	0.00188
10816.536	655.4	0.12057	-0.00199
10848.949	327.7	0.23489	-0.01183
10868.637	559.8	0.17201	0.01548
10885.048	300.4	0.15367	0.00917
10891.493	573.4	0.14103	0.01300
10899.029	348.2	0.19310	0.00223
10901.378	361.8	0.22389	0.00217
10921.940	573.4	0.20617	0.00372
10923.523	730.5	0.20697	0.00102
10945.123	532.5	0.22850	0.00826
10955.636	382.3	0.18853	-0.00882
10962.408	750.9	0.15256	0.00792
10988.349	1065.0	0.09876	0.01367
11002.767	566.6	0.17807	-0.00106
11018.906	778.2	0.17362	-0.00601
11066.938	1167.4	0.10206	0.00337
11073.983	689.5	0.11406	0.00274
11097.822	716.8	0.11991	0.02565
11100.798	402.8	0.14972	0.02061
11123.763	1235.6	0.09442	0.00367
11125.265	1044.5	0.07613	0.00495
11138.017	860.2	0.10704	0.00299
11169.638	573.4	0.18015	0.00086
11185.149	436.9	0.16351	-0.00616
11204.072	764.6	0.19197	-0.00715
11218.572	307.2	0.18150	-0.00052
11230.560	252.6	0.16030	0.00565
11245.305	710.0	0.20347	0.00292
11264.092	170.7	0.12132	-0.00036
11284.654	334.5	0.24865	0.00083
11285.965	423.3	0.13243	0.01174
11292.737	423.3	0.24180	0.00331
11327.553	955.7	0.09775	0.00836
11392.024	682.7	0.12706	0.01070
11396.666	368.6	0.22772	0.00127
11419.604	382.3	0.21510	-0.01364
11430.772	436.9	0.20146	0.01233
11448.057	436.9	0.22028	-0.00476
11461.683	505.2	0.18080	-0.00061
11548.300	723.6	0.17114	-0.01543
11552.314	238.9	0.20735	-0.02292
11563.510	409.6	0.17922	-0.00960
11574.869	764.6	0.16005	0.01294
11592.864	395.9	0.17573	-0.00048
11649.143	819.2	0.13370	0.02372
11693.681	471.0	0.21857	-0.00326
11702.856	737.3	0.16539	0.00578
11738.955	614.4	0.08197	0.01008
11752.226	334.5	0.11785	-0.00187
11778.277	614.4	0.15203	0.00145
11794.797	512.0	0.20723	-0.00477
11806.293	553.0	0.22090	-0.00146
11810.908	471.0	0.26631	-0.00505
11818.718	518.8	0.23849	-0.00452
11826.391	361.8	0.22741	-0.00008
11834.201	286.7	0.27720	-0.00402
11888.131	600.7	0.20677	0.00779
11967.785	518.8	0.21306	0.00075
12029.471	232.1	0.10440	0.00135
12084.221	655.4	0.18246	-0.00157
12087.770	498.3	0.16572	0.00464
12101.642	443.7	0.18290	0.00180
12111.527	566.6	0.19965	-0.00010
12114.804	409.6	0.19870	0.00065
12125.617	641.7	0.17274	0.00336
12133.482	409.6	0.19129	0.00022
12161.335	416.4	0.15828	-0.00111
12175.261	860.2	0.11291	0.00002
12182.743	491.5	0.14490	-0.00003
12297.786	259.4	0.17113	0.00069
12299.971	628.1	0.15741	0.00557
12358.543	669.0	0.17567	0.00532
12360.482	273.1	0.18060	0.00056
12399.203	382.3	0.16065	0.00408
12421.567	416.4	0.19104	0.00588
12454.881	382.3	0.15455	0.00922
12463.401	566.6	0.16178	0.00707
12473.204	477.9	0.12603	0.00393
12485.246	853.3	0.07822	0.00631
12497.207	846.5	0.06707	0.00914
12502.750	389.1	0.18673	0.00630
12511.188	942.1	0.07878	0.00813
12534.781	901.1	0.11926	-0.00147
12547.669	204.8	0.17634	0.00300
12549.199	368.6	0.22613	-0.00641
12566.129	409.6	0.15829	0.01527
12583.605	655.4	0.14675	0.00604
12665.470	327.7	0.20837	-0.00249
12672.679	464.2	0.20998	-0.00568
12701.652	593.9	0.15077	0.00192
12714.213	573.4	0.14988	0.00130
12733.682	682.7	0.12201	0.00950
12756.593	1058.1	0.09375	0.01159
12776.772	375.5	0.14391	0.00645
12791.054	628.1	0.12648	0.00467
12818.142	436.9	0.16034	0.00061
12823.221	648.5	0.17767	-0.00143
12872.619	662.2	0.12940	0.00481
12918.712	320.9	0.20760	-0.00095
12953.692	464.2	0.11978	0.00034
12985.450	375.5	0.20385	0.00502
13024.771	505.2	0.18111	0.00215
13027.174	812.4	0.09675	0.01267
13041.456	696.3	0.16240	-0.00080
13047.518	464.2	0.11732	0.00454
13077.555	382.3	0.20792	0.00974
13085.310	320.9	0.26205	-0.05418
13086.949	430.1	0.24015	0.00131
13091.673	266.2	0.20490	0.02278
13096.397	382.3	0.23855	-0.01769
13099.619	334.5	0.23047	0.00741
13103.633	355.0	0.22887	0.00759
13104.971	361.8	0.22618	0.01428
13112.863	539.3	0.17969	0.02373
13119.280	744.1	0.17397	0.01029
13137.329	430.1	0.20543	0.00177
13150.874	273.1	0.17828	0.00667
13166.083	416.4	0.19207	0.00825
13190.223	348.2	0.22453	-0.00072
13197.131	464.2	0.17705	0.03827
13210.020	682.7	0.10877	0.03682
13235.825	614.4	0.18009	-0.01185
13256.878	696.3	0.15325	0.00234
13322.278	450.6	0.18832	0.00232
13346.608	464.2	0.14651	0.00803
13374.652	1317.5	0.06513	0.01118
13385.274	436.9	0.14835	-0.00464
13408.485	553.0	0.10170	0.01027
13410.860	928.4	0.14771	0.01052
