DXEX v5
C:\Data\LDA\Skin_Friction_2017\Charlie_Z\20170815_CharlieZ.lda
16:59:16
6;400.0000 mm;0.0000 mm;-50.0000 mm
Region1
"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
15.657	355.0	0.45691	0.01950
31.031	266.2	0.44590	0.02429
45.230	218.5	0.45766	0.02152
47.715	361.8	0.46392	0.02303
49.408	245.8	0.46095	0.01828
49.872	300.4	0.45991	0.01911
61.723	327.7	0.45777	0.03625
68.523	143.4	0.46065	0.05287
75.513	245.8	0.44918	0.03194
81.411	279.9	0.45397	0.00053
87.228	191.1	0.45110	0.01277
88.975	273.1	0.44859	0.00189
90.013	307.2	0.44764	0.00321
99.980	334.5	0.44974	-0.01596
109.073	232.1	0.43183	-0.00529
161.256	191.1	0.46583	0.01191
165.734	198.0	0.48834	0.00017
252.051	225.3	0.39010	-0.08767
257.922	341.3	0.38098	-0.07745
264.776	355.0	0.37511	-0.07952
276.026	382.3	0.33943	-0.07740
278.320	368.6	0.33832	-0.06965
343.473	355.0	0.42755	-0.02796
346.778	184.3	0.43121	-0.03203
365.947	327.7	0.43894	-0.04552
371.299	252.6	0.44220	-0.04011
383.887	293.5	0.43929	-0.02451
384.215	191.1	0.44010	-0.00021
407.644	266.2	0.46449	-0.00358
432.193	334.5	0.46351	-0.02078
439.538	245.8	0.45279	-0.02008
449.942	259.4	0.42390	-0.02218
494.643	191.1	0.49258	-0.01260
511.683	293.5	0.48331	-0.01618
526.182	252.6	0.46903	-0.02603
547.509	286.7	0.47671	-0.01989
562.582	307.2	0.45812	-0.00370
563.429	341.3	0.46454	-0.00133
594.831	232.1	0.42634	-0.00641
603.187	355.0	0.44006	-0.00848
607.802	273.1	0.43596	-0.00583
614.492	307.2	0.43224	-0.00629
632.296	314.0	0.43386	-0.00639
633.088	204.8	0.42588	-0.02113
647.615	191.1	0.46490	-0.01615
652.148	198.0	0.46263	-0.01156
667.467	218.5	0.47400	-0.03030
684.998	389.1	0.46468	-0.03221
689.394	218.5	0.46330	-0.02891
693.354	279.9	0.45701	-0.03338
726.040	238.9	0.42374	-0.03145
735.297	327.7	0.44267	-0.03725
755.067	334.5	0.46713	-0.01874
760.829	259.4	0.46113	-0.03098
772.297	266.2	0.46901	-0.02564
773.390	184.3	0.49305	-0.00852
788.982	232.1	0.43434	-0.00987
789.528	170.7	0.45795	-0.00071
794.716	211.6	0.45239	-0.00733
795.126	300.4	0.43644	0.00232
812.438	273.1	0.43297	-0.01554
815.415	170.7	0.43036	-0.01388
817.108	327.7	0.43524	-0.01856
829.095	266.2	0.43271	-0.01816
845.643	279.9	0.41898	-0.00665
848.893	273.1	0.42050	-0.00172
855.446	273.1	0.43420	-0.01838
880.104	348.2	0.47160	-0.00971
895.341	150.2	0.47139	-0.00111
913.282	218.5	0.46656	-0.01659
930.703	245.8	0.45263	-0.01793
932.560	320.9	0.45042	-0.03015
946.268	286.7	0.43802	-0.05635
995.639	191.1	0.44796	0.00178
999.079	266.2	0.43664	-0.00045
1001.236	273.1	0.43609	-0.00022
1002.711	293.5	0.42928	-0.00616
1003.639	238.9	0.43337	-0.00003
1007.954	293.5	0.43886	-0.00403
1020.406	341.3	0.43683	-0.04018
1025.294	198.0	0.42817	-0.04754
1053.556	245.8	0.41974	-0.00168
1062.267	355.0	0.40670	0.00689
1074.937	273.1	0.40275	-0.01177
1078.514	225.3	0.41309	-0.00556
1091.348	225.3	0.39801	-0.02804
1098.721	355.0	0.39857	-0.02045
1101.124	225.3	0.40693	-0.02392
1125.782	279.9	0.41303	-0.03763
1141.757	170.7	0.41585	-0.02557
1156.666	184.3	0.41274	-0.05613
1162.373	300.4	0.41882	-0.02130
1183.727	368.6	0.41608	-0.04446
1194.103	252.6	0.42705	-0.04532
1218.789	198.0	0.41612	-0.03213
1250.765	191.1	0.42625	-0.05431
1259.312	375.5	0.42334	-0.04551
1263.217	245.8	0.45051	-0.05185
1276.815	252.6	0.44292	0.00993
1288.666	320.9	0.40976	0.01276
1326.568	245.8	0.41694	-0.02730
1333.668	245.8	0.43426	-0.04667
1387.899	225.3	0.40586	-0.04965
1405.020	191.1	0.42239	-0.01454
1406.986	211.6	0.41801	-0.01509
1414.277	266.2	0.41069	-0.05933
1465.177	211.6	0.41422	-0.00017
1466.351	163.8	0.41400	0.00060
1482.953	327.7	0.40795	-0.01814
1490.272	218.5	0.40666	-0.02398
1521.510	430.1	0.44229	-0.01812
1537.130	273.1	0.44882	-0.02704
1539.369	170.7	0.45306	-0.01675
1548.298	375.5	0.46615	-0.02050
1560.040	191.1	0.45962	-0.01722
1570.198	245.8	0.46511	-0.03508
1587.046	157.0	0.45588	-0.00079
1610.721	191.1	0.45868	-0.01703
1625.795	252.6	0.44699	-0.02586
1627.351	348.2	0.45474	-0.04844
1628.116	355.0	0.44701	-0.04721
1635.407	355.0	0.45025	-0.03818
1650.452	341.3	0.43766	-0.03708
1662.140	225.3	0.44030	-0.03478
1662.959	184.3	0.43996	-0.03355
1669.212	238.9	0.43938	-0.02217
1669.731	211.6	0.43995	0.00071
1675.602	457.4	0.44221	-0.03293
1680.408	279.9	0.44364	-0.03504
1686.934	245.8	0.44267	-0.02060
1705.639	368.6	0.43145	-0.03281
1722.324	300.4	0.44439	0.00080
1723.716	286.7	0.44552	0.00650
1742.148	170.7	0.47639	0.02669
1750.204	218.5	0.47392	0.02782
1763.366	170.7	0.45713	-0.00066
1767.953	238.9	0.44169	0.00105
1769.564	355.0	0.44265	0.00402
1788.406	293.5	0.46733	0.01835
1824.778	279.9	0.46638	0.02481
1881.139	204.8	0.48403	0.01407
1894.547	402.8	0.48559	0.01882
1906.534	191.1	0.46972	0.01455
1914.371	163.8	0.47965	0.00099
1931.110	218.5	0.46844	0.01413
1932.285	184.3	0.46755	0.01675
1938.811	238.9	0.46582	0.01355
1940.258	218.5	0.47888	0.02000
1985.860	184.3	0.49442	-0.00385
1994.489	232.1	0.49332	-0.01454
2005.985	163.8	0.48081	-0.01534
2014.614	252.6	0.46451	-0.01871
2016.744	198.0	0.46021	-0.01781
2040.282	266.2	0.47707	0.01130
2090.499	218.5	0.49784	-0.01411
2109.559	143.4	0.49489	-0.01262
2115.458	170.7	0.49143	-0.01538
2128.128	225.3	0.46708	0.00010
2154.151	348.2	0.41724	-0.00864
2180.011	163.8	0.42000	-0.02480
2206.744	273.1	0.43019	0.00016
2208.109	286.7	0.44312	-0.01631
2209.092	238.9	0.43123	-0.03377
2219.469	218.5	0.45519	-0.01547
2220.506	436.9	0.45042	-0.01845
2222.118	300.4	0.44610	-0.02655
2236.863	170.7	0.44386	-0.02280
2243.034	184.3	0.43418	-0.01423
2244.181	211.6	0.44662	-0.00045
2245.383	368.6	0.45929	0.01359
2266.873	191.1	0.44163	0.00278
2313.458	355.0	0.40509	-0.02006
2315.479	245.8	0.40939	-0.00570
2316.817	245.8	0.40667	-0.00144
2322.551	266.2	0.42137	-0.01090
2324.818	279.9	0.42606	-0.02134
2336.068	177.5	0.42909	-0.02397
2337.816	266.2	0.42692	-0.02969
2344.806	341.3	0.43997	-0.01730
2349.831	341.3	0.44873	-0.01304
2398.983	293.5	0.44161	-0.00041
2399.365	184.3	0.44872	0.00325
2402.478	163.8	0.44342	0.00204
2418.944	300.4	0.43131	-0.01375
2429.594	334.5	0.43109	-0.01436
2433.362	198.0	0.43106	-0.00055
2433.690	163.8	0.43150	-0.00545
2454.934	355.0	0.43881	-0.00683
2459.877	218.5	0.42780	-0.01228
2480.684	273.1	0.41282	0.00040
2482.760	163.8	0.41233	0.00784
2506.462	300.4	0.41930	0.00153
2527.379	218.5	0.43517	-0.01872
2547.586	218.5	0.42466	-0.02675
2554.795	430.1	0.38868	-0.00861
2580.053	198.0	0.41156	-0.00017
2592.123	314.0	0.41840	-0.01892
2623.061	307.2	0.38784	-0.00693
2629.506	211.6	0.38334	-0.00178
2658.806	286.7	0.41345	0.02405
2667.189	300.4	0.41485	0.02261
2702.578	273.1	0.41336	0.00802
2705.418	368.6	0.41050	0.00678
2709.542	293.5	0.40698	0.00125
2711.426	300.4	0.40308	0.00677
2738.678	348.2	0.41041	0.00944
2740.070	327.7	0.40080	-0.00157
2758.120	184.3	0.41354	0.00915
2762.926	245.8	0.43311	0.00232
2781.003	307.2	0.43797	-0.00607
2781.986	245.8	0.43452	-0.01164
2783.242	252.6	0.42743	-0.00075
2789.222	348.2	0.43850	-0.00844
2800.882	184.3	0.43362	-0.03454
2841.378	273.1	0.41930	-0.00269
2844.081	382.3	0.41287	-0.01401
2855.987	279.9	0.40621	-0.01686
2863.852	279.9	0.41578	-0.00161
2865.435	191.1	0.42531	-0.01604
2870.842	266.2	0.43024	-0.01244
2904.375	184.3	0.42425	0.02939
2946.427	245.8	0.44199	0.04553
2947.683	238.9	0.44141	0.04487
2949.786	279.9	0.41053	0.03757
2960.544	245.8	0.41668	0.05317
2990.227	191.1	0.42298	0.00061
2999.375	375.5	0.43454	0.00728
3003.307	218.5	0.42826	0.01411
3003.689	191.1	0.42555	0.01373
3007.321	389.1	0.42231	0.01428
3025.452	211.6	0.43128	0.01335
3034.300	170.7	0.43315	-0.00287
3045.414	327.7	0.41795	-0.00899
3058.712	491.5	0.41559	-0.01322
3068.925	273.1	0.41851	-0.01245
3081.759	245.8	0.42539	-0.00665
3108.956	293.5	0.42766	-0.01692
3112.506	382.3	0.42653	-0.01700
3142.352	245.8	0.41919	-0.02619
3145.137	327.7	0.40834	-0.02910
3153.220	245.8	0.40547	-0.03237
3157.262	273.1	0.41578	-0.03367
3186.261	327.7	0.43368	-0.04344
3207.642	327.7	0.46983	-0.05869
3211.738	273.1	0.46113	-0.05302
3216.572	191.1	0.46197	-0.04183
3232.901	163.8	0.46073	-0.02334
3252.289	314.0	0.44965	-0.02771
3253.327	327.7	0.43535	-0.03446
3304.527	245.8	0.45381	-0.01847
3307.749	163.8	0.44042	-0.00145
3374.295	327.7	0.42529	0.02298
3388.058	225.3	0.42722	0.01711
3395.212	184.3	0.43626	0.02153
3401.356	198.0	0.44083	0.02320
3432.649	436.9	0.42655	0.01031
3435.599	279.9	0.42615	0.00642
3463.151	307.2	0.39509	0.02062
3468.312	491.5	0.38611	0.00895
3471.998	266.2	0.38569	0.01663
3472.954	300.4	0.39575	-0.00362
3509.299	402.8	0.40495	0.01248
3510.801	273.1	0.40209	0.01020
3511.975	238.9	0.40521	0.01227
3541.576	307.2	0.43124	0.00800
3552.826	293.5	0.42934	0.01642
3568.063	355.0	0.43265	0.02135
3574.699	163.8	0.41056	-0.00141
3575.163	355.0	0.39917	0.00118
3604.053	218.5	0.42652	-0.02483
3613.501	157.0	0.43118	-0.00911
3617.352	218.5	0.42889	-0.01332
3633.135	245.8	0.42251	-0.03045
3649.464	402.8	0.43790	-0.02501
3661.261	238.9	0.43872	-0.02447
3662.408	238.9	0.43970	-0.02008
3666.668	273.1	0.42946	-0.01947
3676.252	273.1	0.42828	-0.00186
3691.298	225.3	0.42024	0.01269
3709.102	320.9	0.40254	0.01058
3712.570	266.2	0.40678	0.00887
3713.990	245.8	0.40627	0.01049
3797.548	225.3	0.47115	0.01681
3801.617	293.5	0.48025	0.01564
3852.817	218.5	0.48577	0.01067
3855.712	198.0	0.47710	0.00074
3859.999	273.1	0.47615	0.00003
3862.211	273.1	0.47186	0.00353
3869.802	184.3	0.46685	-0.00331
3877.093	252.6	0.45148	0.00599
3908.168	211.6	0.46159	0.01838
3923.050	143.4	0.45786	0.00636
3991.453	293.5	0.48457	-0.01299
4043.226	273.1	0.52654	0.03026
4054.504	245.8	0.52025	0.03714
4080.582	273.1	0.49231	0.02195
4088.255	245.8	0.51089	0.04168
4158.925	361.8	0.50379	0.00653
4168.236	266.2	0.48752	0.01498
4188.989	211.6	0.49951	0.00258
4199.967	218.5	0.48772	-0.00013
4218.672	191.1	0.50344	-0.00199
4242.292	191.1	0.52427	-0.00137
4248.300	259.4	0.50710	0.00177
4256.191	327.7	0.49516	-0.01223
4270.199	266.2	0.49082	-0.02464
4285.327	225.3	0.48390	0.00121
4333.606	232.1	0.47822	-0.00442
4357.963	300.4	0.46993	0.03314
4364.162	191.1	0.45437	0.03660
4365.336	273.1	0.44897	0.04080
4407.470	170.7	0.49452	0.00230
4416.345	266.2	0.47390	0.01217
4463.094	273.1	0.44102	-0.00045
4502.989	484.7	0.47467	0.00826
4514.949	300.4	0.45368	-0.00529
4515.714	293.5	0.45213	0.00157
4518.253	191.1	0.44990	-0.00110
4518.745	218.5	0.45245	0.00105
4524.834	525.7	0.44207	0.00770
4538.269	238.9	0.42935	0.00018
4545.478	314.0	0.43522	-0.00091
4550.257	198.0	0.44693	-0.00034
4552.468	245.8	0.44190	0.00004
4553.424	191.1	0.45268	0.00003
4561.971	245.8	0.44832	-0.00014
4587.421	184.3	0.42424	-0.00150
4612.243	225.3	0.43058	-0.02220
4622.565	252.6	0.43215	-0.03349
4628.217	273.1	0.42599	-0.03192
4659.702	368.6	0.44581	-0.02517
4660.084	307.2	0.44029	-0.03131
4685.042	191.1	0.42157	-0.02544
4734.495	211.6	0.43086	-0.03649
4776.520	293.5	0.41348	-0.00266
4779.633	266.2	0.41532	-0.01392
4785.012	436.9	0.41961	-0.00111
4787.797	279.9	0.41275	-0.00793
4807.294	580.3	0.43946	-0.02099
4868.134	273.1	0.44825	-0.02356
4872.503	163.8	0.44832	-0.00430
4877.582	170.7	0.44252	0.01752
4882.251	327.7	0.46930	0.00077
4883.862	402.8	0.46461	0.00317
4903.141	279.9	0.42698	-0.03958
4903.933	382.3	0.43848	-0.04001
4953.057	266.2	0.43561	-0.01753
4954.723	170.7	0.44664	-0.01711
4961.932	184.3	0.44677	-0.00071
4970.397	225.3	0.43558	-0.01874
5015.644	293.5	0.46863	-0.04534
5044.180	218.5	0.45414	-0.00135
5049.259	600.7	0.44681	-0.01181
5050.187	198.0	0.45410	-0.01643
5064.605	252.6	0.46044	-0.03470
5073.480	245.8	0.45525	-0.02656
5077.903	341.3	0.44558	-0.03082
5079.760	218.5	0.46460	-0.02878
5091.884	143.4	0.44794	-0.01882
5102.862	539.3	0.44205	-0.01156
5104.336	184.3	0.44168	-0.00258
5105.838	436.9	0.44252	-0.01502
5122.796	300.4	0.43612	-0.00241
5129.731	184.3	0.43115	-0.00188
5130.878	204.8	0.43850	-0.00122
5147.399	170.7	0.44157	-0.00248
5149.911	170.7	0.44718	-0.00090
5151.085	409.6	0.45277	0.00024
5154.608	157.0	0.45988	0.00110
5166.923	423.3	0.48412	0.01270
5171.729	327.7	0.47692	0.01170
5176.317	314.0	0.45988	0.02059
5184.044	218.5	0.42946	-0.00731
5184.399	136.5	0.43899	-0.00683
5207.146	334.5	0.43031	0.01112
5230.466	327.7	0.40922	0.01299
5237.757	293.5	0.41194	-0.00137
5248.625	143.4	0.43924	0.00246
5249.171	170.7	0.43823	0.00149
5250.454	307.2	0.44929	0.01671
5257.254	348.2	0.44761	0.01903
5262.415	211.6	0.43844	0.01669
5271.808	293.5	0.42555	0.02062
5294.964	198.0	0.42305	-0.00080
5301.518	184.3	0.42462	-0.00361
5313.205	293.5	0.42189	0.00341
5323.390	245.8	0.40979	-0.00054
5330.736	238.9	0.42556	-0.00104
5342.450	293.5	0.43118	-0.00998
5357.251	314.0	0.44025	-0.00265
5362.876	184.3	0.45147	0.00268
5364.268	279.9	0.44042	0.01745
5378.413	361.8	0.44879	0.01844
5386.414	273.1	0.43202	0.00401
5412.929	300.4	0.44129	0.00822
5458.668	238.9	0.47092	0.01896
5463.446	327.7	0.46845	0.01274
5466.477	163.8	0.47150	0.00270
5500.501	293.5	0.44382	-0.02906
5518.524	382.3	0.43583	-0.03682
5532.669	191.1	0.45679	-0.03901
5571.854	225.3	0.41230	-0.03610
5588.702	252.6	0.41353	-0.07432
5595.365	225.3	0.41183	-0.07355
5597.932	382.3	0.41234	-0.07090
5642.496	348.2	0.40806	-0.00056
5643.834	218.5	0.41199	-0.00003
5648.995	327.7	0.40827	-0.00111
5678.923	307.2	0.39223	-0.03174
5715.951	252.6	0.41027	-0.03445
5718.245	191.1	0.41099	-0.03530
5723.351	184.3	0.40354	-0.03088
5723.706	163.8	0.40512	-0.03473
5736.376	368.6	0.40626	-0.03245
5753.880	314.0	0.42845	-0.04345
5793.393	430.1	0.42677	-0.01183
5816.986	252.6	0.40422	-0.00139
5838.421	245.8	0.42562	-0.02943
5839.186	505.2	0.40736	-0.02664
5859.502	211.6	0.42045	-0.00297
5880.911	389.1	0.43018	-0.00543
5889.021	327.7	0.44601	-0.01000
5889.731	245.8	0.43692	-0.00259
5908.272	361.8	0.43223	-0.00440
5921.161	163.8	0.43241	-0.00108
5922.062	218.5	0.43835	-0.00810
5923.509	334.5	0.43215	-0.00529
5926.622	252.6	0.43215	-0.01170
5929.407	320.9	0.43020	-0.01058
5937.463	191.1	0.43457	-0.00352
5959.363	191.1	0.43567	0.00071
5969.439	382.3	0.43657	-0.01363
5977.440	266.2	0.44027	-0.00114
5999.394	191.1	0.45186	-0.01286
6025.991	293.5	0.45193	-0.02724
6043.467	184.3	0.44626	-0.01678
6051.031	443.7	0.42739	-0.01556
6069.927	348.2	0.45440	-0.00950
6074.651	348.2	0.45323	-0.01210
6075.607	191.1	0.45394	-0.00586
6079.539	368.6	0.44884	-0.00509
6095.486	252.6	0.44067	-0.00051
6116.239	238.9	0.42241	0.00141
6119.352	409.6	0.42027	-0.03204
6131.804	279.9	0.44803	0.00321
6148.188	252.6	0.45663	0.01353
6195.702	238.9	0.46263	0.01509
6198.951	245.8	0.46431	0.00911
6210.065	157.0	0.46077	0.00146
6214.079	252.6	0.46254	0.00732
6218.148	238.9	0.45776	0.00229
6242.041	184.3	0.46176	0.01494
6260.637	211.6	0.46141	0.00083
6275.164	273.1	0.45723	0.00541
6294.306	273.1	0.44776	0.02092
6327.866	218.5	0.45151	0.01319
6344.195	286.7	0.46292	0.01677
6355.773	177.5	0.46588	-0.00070
6356.238	327.7	0.46571	-0.00024
6359.050	368.6	0.46298	0.00329
6374.287	198.0	0.48342	-0.00180
6384.145	238.9	0.48176	0.00117
6385.920	211.6	0.47496	-0.00030
6398.071	191.1	0.47293	0.01033
6413.609	136.5	0.46818	0.00122
6447.797	218.5	0.46108	0.00722
6456.590	136.5	0.46623	0.00902
6468.495	266.2	0.45336	0.02799
6530.509	163.8	0.46472	0.03298
6538.947	409.6	0.46604	0.03530
6556.887	266.2	0.45716	0.02037
6561.256	198.0	0.45101	0.00700
6598.666	218.5	0.45261	-0.03531
6606.257	286.7	0.45297	-0.03428
6614.586	320.9	0.45925	-0.01892
6624.689	307.2	0.44449	-0.01500
6625.017	191.1	0.44427	-0.00006
6625.509	163.8	0.44282	-0.00025
6626.000	191.1	0.44186	-0.00092
6626.574	163.8	0.44304	-0.00061
6626.956	279.9	0.44035	0.00616
6628.594	184.3	0.44054	0.00077
6630.096	355.0	0.44674	-0.00360
6649.757	286.7	0.43826	0.01117
6665.868	546.1	0.41085	-0.01092
6668.872	252.6	0.39944	-0.00121
6684.819	218.5	0.41669	0.00062
6686.048	245.8	0.41753	-0.01297
6749.372	320.9	0.42990	0.01696
6768.268	382.3	0.45157	0.00733
6769.169	259.4	0.45473	0.01181
6771.900	334.5	0.45436	0.00599
6773.920	198.0	0.45120	0.01387
6774.767	252.6	0.44471	0.00126
6776.050	157.0	0.44931	0.01426
6779.655	184.3	0.45185	0.00992
6785.362	191.1	0.44757	0.01701
6789.895	293.5	0.43909	0.01764
6805.405	307.2	0.43675	0.00677
6814.580	348.2	0.45122	-0.01531
6816.601	279.9	0.45013	-0.00010
6819.659	122.9	0.44921	-0.00934
6845.491	355.0	0.43356	-0.00025
6853.738	198.0	0.43535	0.00108
6862.094	198.0	0.44586	0.00820
6882.219	252.6	0.45478	0.00413
6886.397	307.2	0.44878	0.01284
6890.766	368.6	0.44124	0.00828
6902.262	293.5	0.43838	0.00848
6906.085	477.9	0.44162	0.00962
6923.616	157.0	0.42752	0.00498
6937.433	225.3	0.44478	-0.00772
6945.761	252.6	0.45352	-0.00060
6964.275	382.3	0.47001	0.00472
6984.946	273.1	0.46224	-0.00207
6985.301	225.3	0.46423	-0.01154
6991.036	355.0	0.45817	0.00588
7002.832	252.6	0.45901	0.00020
7040.980	225.3	0.46852	-0.00003
7041.526	163.8	0.45875	0.00271
7051.302	191.1	0.47638	0.01422
7054.305	218.5	0.48000	0.02961
7067.331	252.6	0.50438	-0.00579
7079.837	157.0	0.48508	-0.01871
7091.934	259.4	0.47831	-0.02829
7094.938	191.1	0.48285	-0.03158
7096.439	273.1	0.48361	-0.03116
7104.113	273.1	0.47577	-0.02892
7130.900	191.1	0.48536	-0.02375
7145.755	273.1	0.50333	-0.02853
7162.931	327.7	0.48258	-0.02199
7189.309	252.6	0.47970	0.00195
7195.098	191.1	0.48128	0.00239
7210.417	218.5	0.47598	0.00010
7249.794	273.1	0.46300	-0.01046
7271.202	170.7	0.46399	-0.03862
7271.612	293.5	0.46374	-0.03398
7286.275	286.7	0.44817	-0.02386
7293.348	273.1	0.44620	-0.03307
7376.879	225.3	0.44616	-0.02517
7377.562	225.3	0.43863	0.00139
7392.689	225.3	0.44541	-0.03781
7399.516	279.9	0.44283	-0.03602
7405.414	266.2	0.42614	-0.03700
7431.765	300.4	0.45217	-0.02066
7448.286	198.0	0.44412	-0.01938
7486.297	191.1	0.45173	-0.02154
7499.349	198.0	0.45526	-0.03345
7511.200	273.1	0.45117	-0.01924
7520.266	252.6	0.45231	-0.02223
7528.786	218.5	0.44424	-0.02375
7535.394	300.4	0.44913	-0.02752
7538.316	252.6	0.44283	-0.02775
7553.253	225.3	0.43686	-0.01397
7560.107	198.0	0.44252	-0.01686
7560.653	334.5	0.43693	-0.01637
7580.751	245.8	0.43766	-0.01497
7604.999	300.4	0.42367	-0.02770
7605.654	191.1	0.42543	-0.02711
7619.444	382.3	0.43303	-0.01338
7633.152	327.7	0.42765	-0.01396
7634.463	266.2	0.43624	-0.00856
7646.915	300.4	0.42900	-0.00356
7671.381	416.4	0.44550	-0.00533
7723.592	300.4	0.43241	-0.01806
7732.794	314.0	0.43776	-0.01242
7738.583	225.3	0.42180	-0.00509
7740.413	191.1	0.44059	-0.01680
7757.698	238.9	0.44870	-0.00722
7782.956	293.5	0.43884	-0.00603
7785.905	334.5	0.43655	-0.00572
7790.684	279.9	0.41308	-0.02142
7791.667	218.5	0.42754	-0.00544
7805.321	170.7	0.40735	-0.03086
7811.437	293.5	0.42171	-0.01484
7844.970	184.3	0.42929	-0.01510
7860.617	232.1	0.42548	-0.00166
7863.866	211.6	0.42739	-0.01664
7864.713	286.7	0.41345	-0.01403
7873.642	300.4	0.41776	-0.02768
7877.219	457.4	0.41909	-0.03301
7885.302	266.2	0.41530	-0.03589
7910.014	293.5	0.41210	-0.02860
7949.199	191.1	0.42818	-0.01902
7984.725	238.9	0.45273	-0.03325
7985.244	314.0	0.45383	-0.03714
7986.883	355.0	0.45179	-0.03253
8012.469	382.3	0.44931	-0.00223
8032.539	163.8	0.45326	-0.00152
8052.992	355.0	0.46262	0.00408
8071.014	184.3	0.46027	0.00073
8073.062	163.8	0.46348	0.01168
8083.466	245.8	0.46704	-0.00027
8092.751	218.5	0.46547	0.00112
8098.895	238.9	0.46875	-0.00036
8136.086	225.3	0.46302	0.00176
8141.111	245.8	0.46120	0.00195
8144.742	293.5	0.46106	-0.00013
8146.299	279.9	0.47622	-0.00269
8161.836	259.4	0.46570	-0.00153
8169.236	198.0	0.46594	-0.00275
8181.825	245.8	0.46670	-0.00597
8240.316	348.2	0.45855	-0.03034
8281.603	198.0	0.44541	-0.01856
8296.813	245.8	0.45694	-0.00158
8300.254	238.9	0.44717	-0.02624
8303.886	320.9	0.45072	-0.04271
8314.508	163.8	0.45963	-0.00378
8330.237	232.1	0.45672	0.00012
8355.741	252.6	0.45511	-0.01511
8357.707	163.8	0.46344	-0.00702
8369.476	170.7	0.46775	-0.01533
8377.559	163.8	0.47685	-0.00225
8384.768	621.2	0.46622	-0.00234
8385.969	198.0	0.48210	-0.00102
8401.698	184.3	0.48854	-0.01232
8429.251	245.8	0.49480	-0.01675
8442.604	218.5	0.48051	-0.00886
8444.788	211.6	0.47961	0.00199
8456.885	198.0	0.46515	-0.00128
8466.251	245.8	0.46554	0.00357
8475.836	191.1	0.49268	0.00023
8485.857	320.9	0.48740	-0.00941
8496.534	143.4	0.49045	-0.00124
8506.938	238.9	0.49723	-0.00135
8589.049	361.8	0.50986	-0.02187
8596.777	191.1	0.51411	-0.03363
8625.504	225.3	0.49173	-0.01331
8629.627	198.0	0.49028	-0.00592
8649.834	327.7	0.47178	-0.01746
8688.227	293.5	0.49985	0.00161
8713.103	218.5	0.47635	0.00172
8721.077	382.3	0.47811	-0.00079
8763.948	286.7	0.48466	0.01588
8777.056	170.7	0.47472	-0.00020
8803.516	300.4	0.48943	0.00696
8836.639	225.3	0.48322	-0.01687
8845.541	225.3	0.46772	-0.02043
8846.223	218.5	0.46735	-0.00910
8897.942	218.5	0.44836	-0.02907
8917.985	355.0	0.42020	0.00533
8919.706	184.3	0.42076	0.01170
8947.258	334.5	0.42162	0.02729
8989.501	184.3	0.42758	0.02576
9004.711	129.7	0.42222	0.03258
9009.790	457.4	0.42754	0.02729
9016.044	252.6	0.42442	0.02853
9019.348	327.7	0.42214	0.02313
9023.061	293.5	0.42191	0.02868
9076.282	252.6	0.45699	0.01513
9100.721	232.1	0.45326	0.00362
9105.391	327.7	0.44807	0.01867
9110.798	279.9	0.44439	0.02072
9111.153	95.6	0.44599	-0.00164
9126.936	300.4	0.45665	0.02628
9128.711	191.1	0.45903	0.01881
9131.523	218.5	0.44908	0.00183
9137.176	273.1	0.44984	0.01129
9144.576	170.7	0.45610	-0.00096
9145.696	211.6	0.44879	-0.00053
9148.754	225.3	0.46637	-0.00320
9164.564	184.3	0.45011	-0.00098
9184.362	266.2	0.46263	0.01327
9230.046	218.5	0.44810	0.00126
9251.454	225.3	0.45803	0.00989
9270.487	184.3	0.44746	0.00098
9274.474	477.9	0.45057	0.00372
9288.591	198.0	0.46002	-0.00286
9325.920	170.7	0.42533	0.00135
9335.422	300.4	0.45459	0.00644
9336.760	191.1	0.45210	-0.00303
9378.157	443.7	0.45451	0.01510
9387.523	218.5	0.45364	-0.01021
9391.947	273.1	0.45845	0.00007
9412.263	157.0	0.46386	-0.00016
9414.912	355.0	0.46222	-0.00391
9417.452	279.9	0.45815	-0.00558
9428.292	191.1	0.46730	-0.02059
9440.335	293.5	0.46733	-0.02577
9452.568	198.0	0.47415	0.00061
9461.934	266.2	0.45734	0.00206
9469.771	300.4	0.46097	0.00807
9485.254	177.5	0.46409	0.00460
9488.449	163.8	0.46455	-0.00067
9498.225	163.8	0.48505	0.00413
9506.062	327.7	0.48317	0.01128
9509.393	225.3	0.47262	-0.01310
9510.622	300.4	0.45689	-0.00678
9521.381	211.6	0.46822	0.00261
9524.494	95.6	0.46913	0.01571
9535.225	266.2	0.46392	0.02204
9577.714	102.4	0.45783	-0.00029
9579.790	184.3	0.46701	0.00197
9585.442	518.8	0.46229	0.01523
9595.709	409.6	0.46993	-0.02596
9599.177	170.7	0.45474	-0.00711
9608.844	348.2	0.45749	-0.04799
9611.356	163.8	0.44967	-0.04578
9621.268	218.5	0.44871	-0.01792
9655.948	211.6	0.45047	0.01676
9661.682	184.3	0.44713	0.00273
9685.876	266.2	0.44674	0.01579
9691.419	163.8	0.44605	0.00066
9693.222	218.5	0.44916	0.00534
9701.796	293.5	0.45108	0.00017
9727.328	191.1	0.45599	0.00097
9732.898	252.6	0.44784	-0.00364
9752.504	314.0	0.44427	-0.02736
9755.453	300.4	0.44398	-0.02992
9758.075	170.7	0.44539	-0.00199
